HOG	OG	Gene Tree Parent Clade	Eco	Mtu	Pae	Sal	Sen	sac
N0.HOG0001007	OG0000934	n0	NP_414670.1		NP_251501.1	WP_003950323.1, WP_015507241.1	NP_459178.1	
N0.HOG0001008	OG0000935	n0	NP_414672.1, NP_415542.1			WP_003947285.1	NP_459184.1, NP_459301.1	
N0.HOG0001009	OG0000936	n0	NP_414673.1	NP_218118.1	NP_253419.1	WP_003948646.1	NP_459185.1	
N0.HOG0001010	OG0000937	n0	NP_414675.1	NP_218119.1	NP_253418.1	WP_003948898.1	NP_459186.1	
N0.HOG0001011	OG0000938	n0	NP_414698.1	NP_216720.1	NP_249356.1	WP_003947659.1	NP_459209.3	
N0.HOG0001012	OG0000939	n0	NP_414709.1	NP_217434.1	NP_252348.1	WP_015507035.1	NP_459219.1	
N0.HOG0001013	OG0000940	n0	NP_414712.1	NP_217405.1	NP_252345.1	WP_003951138.1	NP_459222.1	
N0.HOG0001014	OG0000941	n0	NP_414714.1	NP_217398.1	NP_252343.1	WP_003951140.1	NP_459224.1	
N0.HOG0001015	OG0000942	n0	NP_414715.1	NP_217386.2	NP_252340.1	WP_003951173.1	NP_459225.1	
N0.HOG0001016	OG0000943	n0	NP_414717.2	NP_217397.1	NP_252341.1	WP_026048262.1	NP_459227.1	
N0.HOG0001017	OG0000944	n0	NP_414718.1	NP_217385.1	NP_252339.1	WP_015507014.1	NP_459228.1	
N0.HOG0001018	OG0000945	n0	NP_414730.1	NP_218142.1	NP_252328.1	WP_003948944.1	NP_459241.1	
N0.HOG0001019	OG0000946	n0	NP_414751.1	NP_218228.1	NP_250507.1	WP_008403789.1	NP_459262.1	
N0.HOG0001020	OG0000947	n0	NP_414773.1			WP_003949247.1	NP_459314.1	WP_011277860.1, WP_015385520.1
N0.HOG0001021	OG0000948	n0	NP_414777.1	NP_216955.1	NP_253255.1	WP_003948023.1	NP_459318.1	
N0.HOG0001022	OG0000949	n0	NP_414778.1	NP_216943.1	NP_252696.1	WP_003948021.1	NP_459319.1	
N0.HOG0001023	OG0000950	n0	NP_414815.1	NP_217175.1		WP_003949810.1, WP_015507305.1, WP_015507455.1		
N0.HOG0001024	OG0000951	n0	NP_414830.1		NP_252291.1	WP_003952031.1, WP_003946692.1	NP_459464.1	
N0.HOG0001025	OG0000952	n0	NP_414842.4, NP_414841.1			WP_003951513.1, WP_003951512.1		WP_011278479.1
N0.HOG0001026	OG0000953	n0	NP_414847.3		NP_253671.1, NP_254061.1	WP_003950328.1, WP_015506795.1		
N0.HOG0001027	OG0000954	n0	NP_414867.1	NP_215647.1	NP_249486.1	WP_003952200.1	NP_459364.1	
N0.HOG0001028	OG0000955	n0	NP_414920.1	NP_215014.1	NP_249084.1	WP_003948858.1	NP_459381.1	
N0.HOG0001029	OG0000956	n0	NP_414939.1		NP_252513.1	WP_015508084.1	NP_460508.3, NP_459399.1	
N0.HOG0001030	OG0000957	n0	NP_414943.1	NP_217102.1	NP_252509.1	WP_003947056.1	NP_459403.1	
N0.HOG0001031	OG0000958	n0	NP_414947.1	NP_217234.1	NP_252746.1	WP_003951283.1	NP_459410.1	
N0.HOG0001032	OG0000959	n0	NP_414950.1	NP_217049.1	NP_252741.1	WP_003947033.1	NP_459413.1	
N0.HOG0001033	OG0000960	n0	NP_414951.1	NP_217493.1	NP_252740.1	WP_008413996.1	NP_459414.1	
N0.HOG0001034	OG0000961	n0	NP_414956.1	NP_215623.1	NP_252731.1	WP_003948234.1	NP_459419.1	
N0.HOG0001035	OG0000962	n0	NP_414957.1		NP_253805.1	WP_015507396.1	NP_459420.1	WP_011279120.1
N0.HOG0001036	OG0000963	n0	NP_414958.4	NP_214566.3		WP_008403754.1, WP_015507813.1	NP_459428.1	
N0.HOG0001037	OG0000964	n0	NP_414959.1	NP_217089.3	NP_253087.1		NP_461508.1, NP_459429.1	
N0.HOG0001038	OG0000965	n0	NP_414960.2	NP_215080.1	NP_253085.1	WP_003948676.1	NP_459430.3	
N0.HOG0001039	OG0000966	n0	NP_414964.1	NP_216709.1	NP_250010.1	WP_003947648.1	NP_459437.1	
N0.HOG0001040	OG0000967	n0	NP_414970.1	NP_216978.1	NP_250491.1	WP_003948049.1	NP_459443.1	
N0.HOG0001041	OG0000968	n0	NP_414972.1	NP_216973.1	NP_250493.1	WP_003948046.1	NP_459445.1	
N0.HOG0001042	OG0000969	n0	NP_414973.1		NP_249470.1, NP_250494.1	WP_015507107.1	NP_459446.1	
N0.HOG0001043	OG0000970	n0	NP_414976.1	NP_216931.1	NP_251830.1	WP_037630442.1	NP_459449.1	
N0.HOG0001044	OG0000971	n0	NP_414977.1	NP_216991.1	NP_251491.1	WP_003948109.1	NP_459450.1	
N0.HOG0001045	OG0000972	n0	NP_415004.1	NP_218233.1	NP_250224.1	WP_008413904.1	NP_459480.1	
N0.HOG0001046	OG0000973	n0	NP_415005.1	NP_218232.1	NP_250225.1	WP_008413902.1	NP_459481.1	
N0.HOG0001047	OG0000974	n0	NP_415006.1	NP_216815.1	NP_249759.1, NP_250287.1		NP_459482.3	
N0.HOG0001048	OG0000975	n0	NP_415018.1, NP_416041.1		NP_250329.1	WP_003948515.1	NP_460485.1	
N0.HOG0001049	OG0000976	n0	NP_415049.1		NP_249135.1	WP_003950383.1	NP_459522.1	WP_011278927.1
N0.HOG0001050	OG0000977	n0	NP_415050.1, NP_415322.1		NP_249943.1		NP_459523.1, NP_461997.1	
N0.HOG0001051	OG0000978	n0	NP_415062.1	NP_217873.1	NP_250487.1	WP_003948498.1	NP_459537.1	
N0.HOG0001052	OG0000979	n0	NP_416072.1, NP_415087.1				NP_461643.3, NP_461548.1, NP_460003.1	
N0.HOG0001053	OG0000980	n0	NP_415115.2	NP_217310.1	NP_249856.1	WP_003946673.1	NP_459576.1	
N0.HOG0001054	OG0000981	n0	NP_415125.1	YP_177877.1, NP_217731.1	NP_252921.1		NP_459587.1	
N0.HOG0001055	OG0000982	n0	NP_415137.2		NP_251166.1	WP_015508159.1, WP_015507097.1	NP_459599.1	
N0.HOG0001056	OG0000983	n0	NP_415291.1, NP_417535.1, NP_415145.1				NP_462081.3, NP_459610.1	
N0.HOG0001057	OG0000984	n0	NP_415163.2	NP_216733.1	NP_252686.1	WP_003947688.1	NP_459627.3	
N0.HOG0001058	OG0000985	n0	NP_415170.4	NP_216936.1	NP_252694.1	WP_003948013.1	NP_459634.1	
N0.HOG0001059	OG0000986	n0	NP_415172.1	NP_216937.1	NP_252695.1	WP_003948015.1	NP_459637.1	
N0.HOG0001060	OG0000987	n0	NP_415175.1	NP_214555.1	NP_252676.1	WP_003948008.1	NP_459640.1	
N0.HOG0001061	OG0000988	n0	NP_415186.1		NP_250031.1	WP_008415972.1, WP_003951258.1	NP_459655.1	
N0.HOG0001062	OG0000989	n0	NP_415187.1		NP_250032.1, NP_252883.1, NP_250893.1		NP_459656.1	
N0.HOG0001063	OG0000990	n0	NP_415188.1		NP_252547.1, NP_253769.1, NP_250033.1		NP_459657.1	
N0.HOG0001064	OG0000991	n0	NP_415191.1	NP_216882.1	NP_252672.1	WP_015507912.1	NP_459659.1	
N0.HOG0001065	OG0000992	n0	NP_415192.1	NP_216883.1	NP_252671.1	WP_003947970.1	NP_459660.1	
N0.HOG0001066	OG0000993	n0	NP_415193.2	YP_177874.1	NP_252670.1	WP_165397190.1	NP_459661.3	
N0.HOG0001067	OG0000994	n0	NP_415203.1	NP_217849.1	NP_252447.1	WP_003949943.1	NP_459668.1	
N0.HOG0001068	OG0000995	n0	NP_415226.1	NP_215545.1	NP_250324.1	WP_003950982.1	NP_459691.1	
N0.HOG0001069	OG0000996	n0	NP_415235.1		NP_249003.1, NP_253347.1	WP_003952051.1	NP_460354.1	
N0.HOG0001070	OG0000997	n0	NP_415236.1		NP_253349.1	WP_003951658.1	NP_459694.1	WP_011278075.1
N0.HOG0001071	OG0000998	n0	NP_415245.1, NP_417519.4, NP_416839.1				NP_461944.1, NP_459202.1	
N0.HOG0001072	OG0000999	n0	NP_415248.1	NP_215411.1	NP_250271.1	WP_003948145.1	NP_459715.1	
N0.HOG0001073	OG0001000	n0	NP_415249.1	NP_217833.1	NP_250272.1	WP_003948436.1	NP_459717.1	
N0.HOG0001074	OG0001001	n0	NP_415252.1	NP_217836.1	NP_250275.1	WP_003948439.1	NP_459720.1	
N0.HOG0001075	OG0001002	n0	NP_415254.1	NP_215764.2	NP_250276.1	WP_003950819.1	NP_459721.1	
N0.HOG0001076	OG0001003	n0	NP_415265.1		NP_249660.1, NP_249384.1, NP_248889.1		NP_459730.1	
N0.HOG0001077	OG0001004	n0	NP_417478.1, NP_415266.1		NP_249661.1		NP_462073.1, NP_459731.1	
N0.HOG0001078	OG0001005	n0	NP_415272.1		NP_250648.1	WP_003946986.1	NP_462802.1, NP_459737.1	
N0.HOG0001079	OG0001006	n0	NP_415273.1		NP_249988.1, NP_249088.1	WP_003952076.1	NP_459738.1	
N0.HOG0001080	OG0001007	n0	NP_415278.1	NP_214629.1, NP_215134.1		WP_015507268.1	NP_459753.1	
N0.HOG0001081	OG0001008	n0	NP_415284.1	NP_216373.1	NP_250554.1	WP_003949282.1	NP_459760.1	
N0.HOG0001082	OG0001009	n0	NP_415295.1	NP_216084.1	NP_249111.1	WP_015508234.1	NP_459771.1	
N0.HOG0001083	OG0001010	n0	NP_415296.1	NP_216105.1	NP_249191.1	WP_003946826.1	NP_459772.1	
N0.HOG0001084	OG0001011	n0	NP_415300.1	NP_216149.3	NP_251828.1	WP_003947475.1	NP_459776.1	
N0.HOG0001085	OG0001012	n0	NP_415329.4	NP_217620.1	NP_253808.1	WP_003948087.1	NP_459804.1	
N0.HOG0001086	OG0001013	n0	NP_415333.1		NP_249653.1	WP_003951233.1, WP_003949756.1	NP_459808.1	
N0.HOG0001087	OG0001014	n0	NP_415334.1		NP_251266.1, NP_250051.1	WP_015507333.1	NP_459809.1	
N0.HOG0001088	OG0001015	n0	NP_415339.1	YP_177899.1, NP_217200.1		WP_008404280.1	NP_459813.1	
N0.HOG0001089	OG0001016	n0	NP_415341.1	NP_215989.1	NP_250654.1	WP_003947403.1	NP_459815.1	
N0.HOG0001090	OG0001017	n0	NP_415359.4		NP_250346.1, NP_250581.1, NP_251503.1		NP_459839.1	
N0.HOG0001091	OG0001018	n0	NP_415389.2	NP_215622.1	NP_253051.1	WP_015507935.1	NP_459909.1	
N0.HOG0001092	OG0001019	n0	NP_415392.1		NP_253984.1	WP_003951677.1	NP_459912.1	WP_011278740.1
N0.HOG0001093	OG0001020	n0	NP_415400.1		NP_253283.1, NP_252754.1, NP_251080.1		NP_459919.1	
N0.HOG0001094	OG0001021	n0	NP_415402.1	NP_215847.1	NP_251311.4	WP_008406550.1	NP_459921.1	
N0.HOG0001095	OG0001022	n0	NP_415404.1	NP_217979.1	NP_251309.1	WP_003948620.1	NP_459929.1	
N0.HOG0001096	OG0001023	n0	NP_415418.1		NP_252045.1, NP_253574.1, NP_253998.1		NP_459943.1	
N0.HOG0001097	OG0001024	n0	NP_415844.1, NP_415420.1		NP_250910.1, NP_250429.1, NP_249819.1			
N0.HOG0001098	OG0001025	n0	NP_415428.1	NP_217744.1		WP_003950754.1	NP_459953.1	WP_176586672.1
N0.HOG0001099	OG0001026	n0	NP_415430.1	NP_216228.1	NP_251853.1	WP_008403414.1	NP_459955.1	
N0.HOG0001100	OG0001027	n0	NP_415436.1	NP_217278.1	NP_251534.1	WP_015507210.1	NP_459961.1	
N0.HOG0001101	OG0001028	n0	NP_415437.1	NP_216200.1	NP_251670.1	WP_003950440.1	NP_459962.1	
N0.HOG0001102	OG0001029	n0	NP_415441.1		NP_253478.1	WP_003947594.1, WP_008406943.1	NP_459966.1	
N0.HOG0001103	OG0001030	n0	NP_415465.1	NP_216655.1	NP_251740.1	WP_003947026.1	NP_460032.1	
N0.HOG0001104	OG0001031	n0	NP_415492.1, NP_417468.1				NP_460743.1, NP_460498.1, NP_462062.1	
N0.HOG0001105	OG0001032	n0	NP_415526.4, NP_416992.1		NP_253336.1	WP_003946993.1	NP_461432.1	
N0.HOG0001106	OG0001033	n0	NP_415575.1		NP_249113.1, NP_252265.1, NP_251626.1		NP_460129.1	
N0.HOG0001107	OG0001034	n0	NP_415614.1	YP_177757.1	NP_251654.1	WP_003947083.1	NP_460168.1	
N0.HOG0001108	OG0001035	n0	NP_415617.1	NP_218161.1	NP_251651.1	WP_003949669.1	NP_460171.1	
N0.HOG0001109	OG0001036	n0	NP_415618.1	NP_215524.1	NP_251649.1	WP_003950266.1	NP_460172.1	
N0.HOG0001110	OG0001037	n0	NP_415620.1		NP_251088.1, NP_252857.1, NP_252911.1		NP_460174.1	
N0.HOG0001111	OG0001038	n0	NP_415632.1	NP_215536.1	NP_251692.1	WP_003950331.1	NP_460186.1	
N0.HOG0001112	OG0001039	n0	NP_415636.1	NP_215502.1	NP_251676.1, NP_251678.1		NP_460189.1	
N0.HOG0001113	OG0001040	n0	NP_415646.4		NP_251320.1	WP_003946635.1, WP_003949680.1	NP_460199.1	
N0.HOG0001114	OG0001041	n0	NP_415651.4	NP_217540.1	NP_251316.1	WP_003951003.1	NP_460204.3	
N0.HOG0001115	OG0001042	n0	NP_415652.1		NP_251315.1	WP_003950169.1, WP_003950119.1	NP_460205.1	
N0.HOG0001116	OG0001043	n0	YP_009518755.1, NP_416064.1, NP_415891.1, YP_009518756.1, NP_415674.1					
N0.HOG0001117	OG0001044	n0	NP_415686.2, NP_416681.1		NP_252514.1, NP_251508.1		NP_461159.1	
N0.HOG0001118	OG0001045	n0	NP_417976.1, NP_415715.1		NP_251106.1		NP_462504.1, NP_460752.1	
N0.HOG0001119	OG0001046	n0	NP_415722.1	NP_215530.1	NP_253361.1	WP_003950287.1	NP_460739.3	
N0.HOG0001120	OG0001047	n0	NP_415726.1	NP_215527.1	NP_253358.1	WP_015507271.1	NP_460735.1	
N0.HOG0001121	OG0001048	n0	NP_415729.1	NP_215815.1	NP_253354.1	WP_003950870.1	NP_460732.1	
N0.HOG0001122	OG0001049	n0	NP_415751.1	NP_215271.1	NP_251488.1	WP_008405319.1	NP_460712.1	
N0.HOG0001123	OG0001050	n0	NP_415782.1		NP_251890.1	WP_003950701.1	NP_460680.1	WP_011278242.1
N0.HOG0001124	OG0001051	n0	NP_415785.1	NP_216227.1	NP_251869.1	WP_003947330.1	NP_460678.1	
N0.HOG0001125	OG0001052	n0	NP_415786.1	YP_177908.1	NP_249963.1	WP_003947412.1	NP_460677.1	
N0.HOG0001126	OG0001053	n0	NP_415804.1	NP_216000.1	NP_250497.1	WP_003947376.1	NP_460659.1	
N0.HOG0001127	OG0001054	n0	NP_415843.2		NP_252518.1, NP_250908.1	WP_015506816.1, WP_008405913.1		
N0.HOG0001128	OG0001055	n0	NP_415855.1			WP_003946904.1, WP_008414245.1, WP_041826617.1, WP_003948570.1		
N0.HOG0001129	OG0001056	n0	NP_415860.1		NP_249883.1		NP_460613.1	WP_011277296.1, WP_011278385.1
N0.HOG0001130	OG0001057	n0	NP_415878.1, NP_418781.1				NP_461560.1, NP_459990.1, NP_463402.1	
N0.HOG0001131	OG0001058	n0	NP_415906.1			WP_003946501.1, WP_003950195.1		WP_011278578.1, WP_011278579.1
N0.HOG0001132	OG0001059	n0	NP_415949.3			WP_003948201.1, WP_003947271.1	NP_461535.1, NP_490525.1	
N0.HOG0001133	OG0001060	n0	NP_415964.1		NP_252010.1, NP_253502.1		NP_462450.1, NP_460550.1	
N0.HOG0001134	OG0001061	n0	NP_415991.1, NP_418330.1		YP_003933614.1		NP_460529.1, NP_462917.1	
N0.HOG0001135	OG0001062	n0	NP_415992.1, NP_418329.1		NP_253499.1		NP_460528.1, NP_462916.1	
N0.HOG0001136	OG0001063	n0	NP_416043.1		NP_252892.1, NP_250104.1, NP_249399.1		NP_460483.1	
N0.HOG0001137	OG0001064	n0	NP_416057.1	NP_214998.1	NP_253594.1	WP_003948818.1	NP_460471.1	
N0.HOG0001138	OG0001065	n0	NP_416126.1		NP_249849.1, NP_250489.1	WP_003950912.1	NP_460432.1	
N0.HOG0001139	OG0001066	n0	YP_026275.1, NP_416133.1, NP_418313.4				NP_462897.1, NP_462898.1	
N0.HOG0001140	OG0001067	n0	NP_416139.1	NP_216810.1, NP_214589.1		WP_003949176.1	NP_460516.1	
N0.HOG0001141	OG0001068	n0	NP_416155.1	NP_217123.1	NP_249740.1	WP_003950082.1	NP_460411.1	
N0.HOG0001142	OG0001069	n0	NP_416163.1	NP_214946.1			NP_460019.1, NP_459901.1, NP_460403.1	
N0.HOG0001143	OG0001070	n0	NP_416179.1	NP_215928.1	NP_252744.1	WP_003946987.1	NP_460389.1	
N0.HOG0001144	OG0001071	n0	NP_416196.1	NP_215978.1		WP_003947441.1	NP_460337.1	WP_011278225.1
N0.HOG0001145	OG0001072	n0	NP_416197.1	NP_215979.1		WP_003947439.1	NP_460336.1	WP_011278223.1
N0.HOG0001146	OG0001073	n0	NP_416198.2	NP_215977.1		WP_003947442.1	NP_460335.1	WP_011278224.1
N0.HOG0001147	OG0001074	n0	NP_416203.1	NP_215617.1	NP_251341.1, NP_250316.1		NP_460329.1	
N0.HOG0001148	OG0001075	n0	NP_416225.1		NP_249529.1, NP_251516.1	WP_003951621.1	NP_460307.1	
N0.HOG0001149	OG0001076	n0	NP_416231.1	NP_216159.1	NP_251431.1	WP_003947155.1	NP_460302.1	
N0.HOG0001150	OG0001077	n0	NP_416232.3	NP_216158.1	NP_251432.1	WP_003947156.1	NP_460301.1	
N0.HOG0001151	OG0001078	n0	NP_416233.1	NP_216157.1	NP_251433.1	WP_003947157.1	NP_460300.3	
N0.HOG0001152	OG0001079	n0	NP_416264.4, NP_416266.1	NP_215139.1, NP_216007.1		WP_050777398.1		
N0.HOG0001153	OG0001080	n0	NP_416267.1		NP_248960.1	WP_003948473.1, WP_003946760.1	NP_461730.1	
N0.HOG0001154	OG0001081	n0	NP_416282.4	NP_216559.1	NP_253605.1	WP_003950555.1	NP_460259.1	
N0.HOG0001155	OG0001082	n0	NP_416283.1, NP_416289.1		NP_252157.1	WP_003948981.1		WP_011278872.1
N0.HOG0001156	OG0001083	n0	NP_416292.1	NP_217190.1	NP_251517.1	WP_008414158.1	NP_460257.1	
N0.HOG0001157	OG0001084	n0	NP_416321.1	NP_217938.1	NP_252375.1	WP_010638764.1	NP_460776.1	
N0.HOG0001158	OG0001085	n0	NP_416323.4		NP_250259.1, NP_253990.1, NP_253770.1		NP_460778.1	
N0.HOG0001159	OG0001086	n0	NP_416327.1	NP_218189.1	NP_252443.1	WP_003949639.1	NP_460781.1	
N0.HOG0001160	OG0001087	n0	NP_416359.1	NP_214971.1	NP_249995.1		NP_460836.1	WP_230949790.1
N0.HOG0001161	OG0001088	n0	NP_416363.1	NP_214903.1	NP_252440.1		NP_460840.1	WP_011277134.1
N0.HOG0001162	OG0001089	n0	NP_416364.1		NP_251821.1, NP_251871.1	WP_003947791.1	NP_460841.1	
N0.HOG0001163	OG0001090	n0	NP_416374.1	NP_217108.1	NP_249658.1	WP_003947059.1	NP_460851.1	
N0.HOG0001164	OG0001091	n0	NP_416375.1	NP_217109.1	NP_249657.1	WP_003947060.1	NP_460852.1	
N0.HOG0001165	OG0001092	n0	NP_416377.1	NP_217110.1	NP_249656.1	WP_003947061.1	NP_460855.1	
N0.HOG0001166	OG0001093	n0	NP_416378.1	NP_217119.1	NP_249655.1	WP_003947062.1	NP_460856.1	
N0.HOG0001167	OG0001094	n0	NP_416379.1			WP_003948543.1, WP_003952292.1, WP_003950739.1	NP_460857.1	
N0.HOG0001168	OG0001095	n0	NP_416380.1	NP_217088.1	NP_249654.1	WP_003949289.1	NP_460858.1	
N0.HOG0001169	OG0001096	n0	NP_416397.1		NP_252392.1, NP_250150.1, NP_248863.1		NP_460874.1	
N0.HOG0001170	OG0001097	n0	NP_416411.1	YP_177855.1, NP_217889.1		WP_015507373.1	NP_460886.1	
N0.HOG0001171	OG0001098	n0	NP_416418.1, NP_416415.1	NP_218358.1			NP_460891.1, NP_460888.1	
N0.HOG0001172	OG0001099	n0	NP_416421.1	NP_216460.1	NP_249725.1	WP_003949469.1	NP_460894.1	
N0.HOG0001173	OG0001100	n0	NP_416423.4	NP_215936.1	NP_251275.1		NP_460899.1	WP_011277498.1
N0.HOG0001174	OG0001101	n0	NP_416429.4		YP_008719763.1	WP_003947981.1, WP_015507116.1	NP_460906.1	
N0.HOG0001175	OG0001102	n0	NP_416495.1	NP_216723.1	NP_249970.1	WP_003947670.1	NP_460961.1	
N0.HOG0001176	OG0001103	n0	NP_416496.1	NP_216724.1	NP_249972.1	WP_015508008.1	NP_460962.1	
N0.HOG0001177	OG0001104	n0	NP_416497.1	NP_214768.1	NP_249969.1	WP_015508010.1	NP_460963.1	
N0.HOG0001178	OG0001105	n0	NP_416528.2	NP_216119.1	NP_253828.1	WP_003947547.1	NP_461021.1	
N0.HOG0001179	OG0001106	n0	NP_416537.1, NP_416558.1	NP_217550.1		WP_003946864.1	NP_461055.1	
N0.HOG0001180	OG0001107	n0	NP_416552.1	NP_217774.1	NP_254009.2	WP_015507215.1	NP_461049.1	
N0.HOG0001181	OG0001108	n0	NP_416557.1	NP_216027.1	NP_254140.1	WP_003946540.1	NP_461054.1	
N0.HOG0001182	OG0001109	n0	NP_416571.1		NP_249872.1, NP_253646.1, NP_249552.1		NP_461068.1	
N0.HOG0001183	OG0001110	n0	NP_416572.1	NP_215833.1	NP_250377.1	WP_003951877.1	NP_461069.1	
N0.HOG0001184	OG0001111	n0	NP_416578.2		NP_250126.1, NP_251218.1, NP_251211.1		NP_461071.1	
N0.HOG0001185	OG0001112	n0	NP_416590.1	NP_216768.1	NP_251713.1	WP_003947190.1	NP_461084.1	
N0.HOG0001186	OG0001113	n0	NP_416881.1, NP_416630.1		NP_253949.1	WP_003946738.1	NP_461104.1	
N0.HOG0001187	OG0001114	n0	NP_416635.1		NP_252578.1	WP_015507176.1	NP_461110.1, NP_460453.1	
N0.HOG0001188	OG0001115	n0	NP_416638.4		NP_249560.1	WP_010644601.1, WP_003950142.1	NP_461113.1	
N0.HOG0001189	OG0001116	n0	NP_416672.1		NP_252250.1	WP_003952324.1	NP_462757.1, NP_461149.1	
N0.HOG0001190	OG0001117	n0	NP_416673.1		NP_252251.1	WP_003949940.1, WP_003952325.1	NP_461150.1	
N0.HOG0001191	OG0001118	n0	NP_416682.4		NP_250502.1, NP_250501.1, NP_250748.1		NP_461160.1	
N0.HOG0001192	OG0001119	n0	NP_416687.1		NP_252263.1, NP_252825.1	WP_003947771.1	NP_461165.1	
N0.HOG0001193	OG0001120	n0	NP_416690.1	NP_215531.1	NP_253360.1	WP_003950288.1	NP_461168.1	
N0.HOG0001194	OG0001121	n0	NP_418499.1, NP_416698.1		NP_250173.1		NP_461190.1, NP_462712.1	
N0.HOG0001195	OG0001122	n0	NP_416721.1		NP_251589.1, NP_252769.1, NP_252403.1		NP_461212.1	
N0.HOG0001196	OG0001123	n0	NP_416754.1	NP_217125.1		WP_008416884.1, WP_003951128.1	NP_461237.1	
N0.HOG0001197	OG0001124	n0	NP_416780.1	NP_217673.1	NP_251338.1	WP_003948725.1	NP_461259.1	
N0.HOG0001198	OG0001125	n0	NP_416782.1	NP_217671.1	NP_251336.1	WP_003948727.1	NP_461261.1	
N0.HOG0001199	OG0001126	n0	NP_416783.1	NP_217670.1	NP_251335.1	WP_003948728.1	NP_461262.1	
N0.HOG0001200	OG0001127	n0	NP_416786.4	NP_217667.1	NP_251332.1	WP_003948731.1	NP_461265.3	
N0.HOG0001201	OG0001128	n0	NP_416787.1	NP_217666.1	NP_251331.1	WP_174905219.1	NP_461266.1	
N0.HOG0001202	OG0001129	n0	NP_416788.1	NP_217665.1	NP_251330.1	WP_030772685.1	NP_461267.1	
N0.HOG0001203	OG0001130	n0	NP_416800.1	NP_214922.1	NP_249526.1	WP_003950938.1	NP_461280.1	
N0.HOG0001204	OG0001131	n0	NP_416811.1		NP_251614.1, NP_249580.1, NP_253841.1		NP_461295.1	
N0.HOG0001205	OG0001132	n0	NP_416818.1	NP_216963.1	NP_251801.1	WP_008411889.1	NP_461307.1	
N0.HOG0001206	OG0001133	n0	NP_416820.1	NP_214878.1	NP_252718.1	WP_015507654.1	NP_461309.1	
N0.HOG0001207	OG0001134	n0	NP_416821.1	NP_217972.3	NP_251804.1	WP_015507724.1	NP_461310.1	
N0.HOG0001208	OG0001135	n0	NP_416830.1		NP_250515.1	WP_003947923.1, WP_003949507.1	NP_461324.1	
N0.HOG0001209	OG0001136	n0	NP_416842.1	NP_215792.1	NP_250307.1	WP_003947370.1	NP_461329.1	
N0.HOG0001210	OG0001137	n0	NP_416846.2		NP_250455.1, NP_249979.1, NP_253279.1		NP_461333.1	
N0.HOG0001211	OG0001138	n0	NP_416880.1	NP_215694.1	NP_253403.1	WP_003950670.1	NP_461343.1	
N0.HOG0001212	OG0001139	n0	NP_416899.1	YP_177915.1	NP_251824.1	WP_003951079.1	NP_461354.1	
N0.HOG0001213	OG0001140	n0	NP_416906.1	NP_217530.1	NP_250220.1	WP_015507069.1	NP_461362.1	
N0.HOG0001214	OG0001141	n0	NP_416925.2	NP_216438.1, NP_214913.1		WP_008415035.1	NP_461413.1	
N0.HOG0001215	OG0001142	n0	NP_416926.4	NP_215314.1	NP_251455.1	WP_078485263.1	NP_461381.1	
N0.HOG0001216	OG0001143	n0	NP_416989.1		NP_253734.1, NP_249696.1	WP_015507717.1	NP_461429.1	
N0.HOG0001217	OG0001144	n0	NP_416995.1	NP_215471.1	NP_249635.1	WP_008410614.1	NP_461435.1	
N0.HOG0001218	OG0001145	n0	NP_416996.1	NP_217500.1	NP_253929.1	WP_003949080.1	NP_461436.1	
N0.HOG0001219	OG0001146	n0	NP_417004.1	NP_215624.1	NP_252466.1	WP_003948233.1	NP_461447.1	
N0.HOG0001220	OG0001147	n0	NP_417006.2	NP_216229.1	NP_252488.1	WP_003947322.1	NP_461454.1	
N0.HOG0001221	OG0001148	n0	NP_417010.1	NP_217384.1	NP_252492.1	WP_003951175.1	NP_461458.1	
N0.HOG0001222	OG0001149	n0	NP_417026.1	NP_215803.1	NP_252504.1	WP_015508305.1	NP_461479.1	
N0.HOG0001223	OG0001150	n0	NP_417029.4	NP_216823.1	NP_252385.1	WP_003947406.1	NP_461482.1	
N0.HOG0001224	OG0001151	n0	NP_417039.1, NP_418315.3			WP_003949179.1	NP_462900.3	WP_011278973.1
N0.HOG0001225	OG0001152	n0	NP_417062.1	NP_217441.1	NP_249461.1	WP_010641955.1	NP_461516.1	
N0.HOG0001226	OG0001153	n0	NP_417064.1	NP_216920.1	NP_249458.1	WP_003947997.1	NP_461518.1	
N0.HOG0001227	OG0001154	n0	NP_417073.1		YP_008719776.1, NP_251606.1, NP_250996.1		NP_461580.1	
N0.HOG0001228	OG0001155	n0	NP_417082.1		NP_254217.1, NP_248920.1	WP_003951045.1	NP_461589.1	
N0.HOG0001229	OG0001156	n0	NP_417084.1	NP_216665.1	NP_253233.1	WP_003947578.1	NP_461592.1	
N0.HOG0001230	OG0001157	n0	NP_417085.1	NP_216056.1	NP_253234.1	WP_003947569.1	NP_461593.1	
N0.HOG0001231	OG0001158	n0	NP_417097.1	NP_217420.1	NP_252431.1	WP_008409401.1	NP_461603.1	
N0.HOG0001232	OG0001159	n0	NP_417098.1	NP_217422.1	NP_252432.1	WP_015507031.1	NP_461604.1	
N0.HOG0001233	OG0001160	n0	NP_417099.4	NP_217423.1	NP_252433.1	WP_015507032.1	NP_461605.1	
N0.HOG0001234	OG0001161	n0	NP_417100.1	NP_217425.1	NP_252434.1	WP_003951122.1	NP_461606.1	
