HOG	OG	Gene Tree Parent Clade	Eco	Mtu	Pae	Sal	Sen	sac
N4.HOG0001916	OG0001647	n0	NP_416988.1				NP_461428.1	
N4.HOG0001917	OG0001648	n0	NP_417012.1				NP_461460.1	
N4.HOG0001918	OG0001649	n0	NP_417031.1				NP_461489.1	
N4.HOG0001919	OG0001650	n0	NP_417047.1				NP_461491.1	
N4.HOG0001920	OG0001651	n0	NP_417053.2				NP_461502.1	
N4.HOG0001921	OG0001652	n0	NP_417058.1				NP_461512.1	
N4.HOG0001922	OG0001653	n0	NP_417066.1				NP_461573.1	
N4.HOG0001923	OG0001654	n0	NP_417091.1				NP_461599.1	
N4.HOG0001924	OG0001655	n0	NP_417092.1				NP_461600.1	
N4.HOG0001925	OG0001656	n0	NP_417095.1				NP_461602.1	
N4.HOG0001926	OG0001657	n0	NP_417146.2				NP_461716.1	
N4.HOG0001927	OG0001658	n0	NP_417162.1				NP_461734.1	
N4.HOG0001928	OG0001659	n0	NP_417167.1				NP_462922.1	
N4.HOG0001929	OG0001660	n0	NP_417230.1				NP_461854.1	
N4.HOG0001930	OG0001661	n0	NP_417257.1				NP_461872.1	
N4.HOG0001931	OG0001662	n0	NP_417258.4					
N4.HOG0001932	OG0001663	n1	NP_417267.1				NP_461881.1	
N4.HOG0001933	OG0001663	n2	NP_417268.1				NP_461882.1	
N4.HOG0001934	OG0001664	n0	NP_417278.4				NP_461892.3	
N4.HOG0001935	OG0001665	n0	NP_417292.1				NP_461906.1	
N4.HOG0001936	OG0001666	n0	NP_417297.1				NP_461911.1	
N4.HOG0001937	OG0001667	n0	NP_417299.1				NP_461913.2	
N4.HOG0001938	OG0001668	n0	NP_417304.1				NP_461918.1	
N4.HOG0001939	OG0001669	n0	NP_417310.1				NP_461924.1, NP_460631.3, NP_460544.1	
N4.HOG0001940	OG0001670	n0	NP_417365.1				NP_461955.1	
N4.HOG0001941	OG0001671	n0	NP_417384.1				NP_461974.1	
N4.HOG0001942	OG0001672	n0	NP_417389.1				NP_461979.1	
N4.HOG0001943	OG0001673	n0	NP_417395.1				NP_462033.1	
N4.HOG0001944	OG0001674	n0	NP_417400.1				NP_461984.1	
N4.HOG0001945	OG0001675	n0	NP_417434.4				NP_462024.1	
N4.HOG0001946	OG0001676	n0	NP_417446.4, NP_417794.1				NP_462346.1	
N4.HOG0001947	OG0001677	n0	NP_417476.1				NP_462072.1	
N4.HOG0001948	OG0001678	n0	NP_417496.1				NP_490512.1, NP_462091.1	
N4.HOG0001949	OG0001679	n0	NP_417498.1				NP_462093.1	
N4.HOG0001950	OG0001680	n0	NP_417504.1				NP_462098.1	
N4.HOG0001951	OG0001681	n0	NP_417512.1				NP_462105.1	
N4.HOG0001952	OG0001682	n0	NP_417523.1				NP_462114.1	
N4.HOG0001953	OG0001683	n0	NP_417573.1				NP_462147.1	
N4.HOG0001954	OG0001684	n0	NP_417575.1, NP_417574.1				NP_462148.1	
N4.HOG0001955	OG0001685	n0	NP_418165.1, NP_417630.1				NP_462192.1	
N4.HOG0001956	OG0001686	n0	NP_417647.1				NP_462209.3	
N4.HOG0001957	OG0001687	n0	NP_417655.1				NP_461676.1, NP_461316.1, NP_462216.1	
N4.HOG0001958	OG0001688	n0	NP_417665.1				NP_462226.1	
N4.HOG0001959	OG0001689	n0	NP_417705.2				NP_462271.1, NP_462272.1, NP_459087.1	
N4.HOG0001960	OG0001690	n0	NP_417711.1				NP_462278.1	
N4.HOG0001961	OG0001691	n0	NP_417716.1				NP_462283.1	
N4.HOG0001962	OG0001692	n0	NP_417728.4				NP_490548.1, NP_462296.1	
N4.HOG0001963	OG0001693	n0	NP_417786.1					
N4.HOG0001964	OG0001694	n0	NP_417796.1				NP_462348.1	
N4.HOG0001965	OG0001695	n0	NP_417812.1				NP_462365.1	
N4.HOG0001966	OG0001696	n0	NP_417820.1				NP_462373.1	
N4.HOG0001967	OG0001697	n0	NP_417824.1				NP_462377.1	
N4.HOG0001968	OG0001698	n0	NP_417830.4				NP_463399.3, NP_459564.1, NP_462502.1	
N4.HOG0001969	OG0001699	n0	NP_417838.1				NP_462451.1	
N4.HOG0001970	OG0001700	n0	NP_417847.1				NP_462388.1	
N4.HOG0001971	OG0001701	n0	NP_417859.1				NP_462400.1	
N4.HOG0001972	OG0001702	n0	NP_417863.1				NP_462404.1	
N4.HOG0001973	OG0001703	n0	NP_417866.4				NP_462407.3	
N4.HOG0001974	OG0001704	n0	NP_417887.1				NP_462436.1	
N4.HOG0001975	OG0001705	n0	NP_417898.1				NP_462447.1	
N4.HOG0001976	OG0001706	n0	NP_417899.1					
N4.HOG0001977	OG0001707	n0	NP_417910.1				NP_462458.1	
N4.HOG0001978	OG0001708	n0	NP_417923.1				NP_462474.3	
N4.HOG0001979	OG0001709	n0	NP_417957.1				NP_462498.1	
N4.HOG0001980	OG0001710	n0	NP_417959.4					
N4.HOG0001981	OG0001711	n0	NP_417979.1				NP_462509.1	
N4.HOG0001982	OG0001712	n0	NP_418038.1				NP_461682.1, NP_462575.1	
N4.HOG0001983	OG0001713	n0	NP_418047.1				NP_462582.1	
N4.HOG0001984	OG0001714	n0	NP_418048.1				NP_462583.1	
N4.HOG0001985	OG0001715	n0	NP_418049.1				NP_462584.1	
N4.HOG0001986	OG0001716	n0	NP_418063.1				NP_462595.1	
N4.HOG0001987	OG0001717	n0	NP_418068.1				NP_462603.1	
N4.HOG0001988	OG0001718	n0	NP_418085.2				NP_462619.1	
N4.HOG0001989	OG0001719	n0	NP_418098.4				NP_462632.1	
N4.HOG0001990	OG0001720	n0	NP_418110.1				NP_462646.1	
N4.HOG0001991	OG0001721	n0	NP_418116.1				NP_462664.1	
N4.HOG0001992	OG0001722	n0	NP_418202.4				NP_462778.1	
N4.HOG0001993	OG0001723	n0	NP_418220.1				NP_462796.1	
N4.HOG0001994	OG0001724	n0	NP_418290.4				NP_462870.1	
N4.HOG0001995	OG0001725	n0	NP_418296.1				NP_462876.1	
N4.HOG0001996	OG0001726	n0	NP_418299.1				NP_462878.1	
N4.HOG0001997	OG0001727	n0	NP_418324.1				NP_462909.1	
N4.HOG0001998	OG0001728	n0	NP_418350.1				NP_462942.1	
N4.HOG0001999	OG0001729	n0	NP_418353.1				NP_462951.1, NP_462945.1	
N4.HOG0002000	OG0001730	n0	NP_418359.1				NP_462965.1	
N4.HOG0002001	OG0001731	n0	NP_418360.1				NP_462966.1	
N4.HOG0002002	OG0001732	n0	NP_418376.1				NP_462986.1	
N4.HOG0002003	OG0001733	n0	NP_418391.1				NP_462999.1	
N4.HOG0002004	OG0001734	n0	NP_418397.2				NP_463005.1	
N4.HOG0002005	OG0001735	n0	NP_418405.1				NP_463013.1	
N4.HOG0002006	OG0001736	n0	NP_418426.2				NP_463037.1	
N4.HOG0002007	OG0001737	n0	NP_418444.1				NP_463054.1	
N4.HOG0002008	OG0001738	n0	NP_418478.1				NP_463113.1	
N4.HOG0002009	OG0001739	n0	NP_418487.1				NP_463131.1	
N4.HOG0002010	OG0001740	n0	NP_418538.2				NP_463158.1	
N4.HOG0002011	OG0001741	n0	NP_418549.1				NP_463169.1	
N4.HOG0002012	OG0001742	n0	NP_418560.1				NP_463188.1	
N4.HOG0002013	OG0001743	n0	NP_418577.1				NP_463206.1	
N4.HOG0002014	OG0001744	n0	NP_418599.1				NP_463228.1	
N4.HOG0002015	OG0001745	n0	NP_418615.1				NP_459861.1, NP_461285.1, NP_463245.1	
N4.HOG0002016	OG0001746	n0	NP_418656.1				NP_463299.1	
N4.HOG0002017	OG0001747	n0	NP_418724.1				NP_460573.1, NP_462173.1, NP_462681.1	
N4.HOG0002018	OG0001748	n0	NP_418756.1				NP_463375.1	
N4.HOG0002019	OG0001749	n0	NP_418766.4, YP_010051217.1					
N4.HOG0002020	OG0001750	n0	NP_418798.1				NP_463423.1	
N4.HOG0002021	OG0001751	n0	NP_418799.1				NP_463424.1	
N4.HOG0002022	OG0001752	n0	YP_025298.1, YP_025297.1, YP_025299.1, YP_026227.1					
N4.HOG0002023	OG0001753	n0	YP_025307.1				NP_460388.2	
N4.HOG0002024	OG0001754	n0	YP_025308.1				NP_460284.1	
N4.HOG0002025	OG0001755	n0	YP_026168.2				NP_461377.1	
N4.HOG0002026	OG0001756	n0	YP_026191.1					
N4.HOG0002027	OG0001757	n0	YP_026207.1				NP_460357.1, NP_462238.1	
N4.HOG0002028	OG0001758	n0	YP_026219.1				NP_462421.1	
N4.HOG0002029	OG0001759	n0	YP_026239.1				NP_462730.1	
N4.HOG0002030	OG0001760	n0	YP_026254.1				NP_462811.1	
N4.HOG0002031	OG0001761	n0	YP_026263.3				NP_462843.1	
N4.HOG0002032	OG0001762	n0	YP_026291.2				NP_463420.1	
N4.HOG0002033	OG0001821	n0					NP_460971.1	
N4.HOG0002034	OG0001850	n0					NP_459454.1	
N4.HOG0002035	OG0001851	n0					NP_490556.1	
N4.HOG0002036	OG0001858	n0					NP_459283.1	
N4.HOG0002037	OG0001859	n0					NP_459280.1	
N4.HOG0002038	OG0001860	n0					NP_459279.1	
N4.HOG0002039	OG0001861	n0					NP_459270.1	
N4.HOG0002040	OG0001862	n0					NP_459271.1	
N4.HOG0002041	OG0001863	n0					NP_459265.1	
N4.HOG0002042	OG0001864	n0					NP_459264.1	
N4.HOG0002043	OG0001865	n0					NP_459269.1	
N4.HOG0002044	OG0001872	n0					NP_461629.1, NP_463078.1	
N4.HOG0002045	OG0001873	n0					NP_460016.1, NP_461530.1, NP_459895.1	
N4.HOG0002046	OG0001874	n0					NP_461529.1, NP_459896.1, NP_460017.1	
N4.HOG0002047	OG0001875	n0					NP_461528.1, NP_460020.1, NP_459898.1	
N4.HOG0002048	OG0001876	n0					NP_460021.1, NP_459899.1, NP_461527.1	
N4.HOG0002049	OG0001877	n0					NP_459900.1, NP_460022.1, NP_461526.1	
N4.HOG0002050	OG0001878	n0					NP_459902.3, NP_461525.2, NP_460023.1	
N4.HOG0002051	OG0001884	n0					NP_463151.1	
N4.HOG0002052	OG0001885	n0					NP_447008.1	
N4.HOG0002053	OG0001886	n0					NP_461692.1, NP_446754.1	
N4.HOG0002054	OG0001887	n0					NP_446755.1, NP_449150.1	
N4.HOG0002055	OG0001890	n0					NP_459405.1	
N4.HOG0002056	OG0001897	n0					NP_460072.1	
N4.HOG0002057	OG0001899	n0					NP_461782.1	
N4.HOG0002058	OG0001913	n0					NP_461700.1	
N4.HOG0002059	OG0001914	n0					NP_453703.1, NP_453702.1	
N4.HOG0002060	OG0001932	n0					NP_461180.1, NP_459883.1, NP_460002.1, NP_461549.1	
N4.HOG0002061	OG0001940	-	NP_414546.1, NP_416891.1				NP_461348.1	
N4.HOG0002062	OG0001942	-	NP_416895.2, NP_414557.1, NP_415114.1					
N4.HOG0002063	OG0001980	-	NP_416509.1, NP_414779.1, NP_417133.1					
N4.HOG0002064	OG0001981	-	NP_416506.1, NP_417131.1, NP_414781.1					
N4.HOG0002065	OG0001982	-	NP_417130.1, NP_414782.1				NP_490551.1	
N4.HOG0002066	OG0001986	-	NP_414828.1, NP_417323.2				NP_462655.1	
N4.HOG0002067	OG0001987	-	NP_414850.1, NP_415037.1				NP_459509.1	
N4.HOG0002068	OG0001988	-	NP_414851.1, NP_415554.4				NP_460109.1	
N4.HOG0002069	OG0001990	-	NP_414853.1, NP_415053.1				NP_459526.1	
N4.HOG0002070	OG0001991	-	NP_415051.1, NP_414854.1				NP_459524.1	
N4.HOG0002071	OG0001992	-	YP_009029994.1, NP_414855.1				NP_459525.1	
N4.HOG0002072	OG0002023	-	YP_009518788.1, NP_415092.1				NP_461545.2	
N4.HOG0002073	OG0002025	-	NP_415117.2				NP_459578.1, NP_461702.1	
N4.HOG0002074	OG0002031	-	NP_415147.1				NP_459067.1, NP_459612.1	
N4.HOG0002075	OG0002032	-	NP_415148.1				NP_459613.1, NP_459066.1	
N4.HOG0002076	OG0002033	-	NP_415150.1				NP_459064.1, NP_459615.1	
N4.HOG0002077	OG0002034	-	NP_415151.4				NP_459063.1, NP_459616.1	
N4.HOG0002078	OG0002035	-	NP_415152.1				NP_459617.1, NP_459058.1	
N4.HOG0002079	OG0002036	-	NP_415154.1, NP_417694.1				NP_459619.1	
N4.HOG0002080	OG0002051	-	NP_415287.1				NP_462890.1, NP_459763.1	
N4.HOG0002081	OG0002060	-	NP_415336.1, NP_417641.4				NP_459811.1	
N4.HOG0002082	OG0002061	-	NP_415346.4, NP_418381.1				NP_462990.1	
N4.HOG0002083	OG0002064	-	NP_415361.1				NP_459841.1, NP_462693.1	
N4.HOG0002084	OG0002069	-	NP_415398.1				NP_459917.1, NP_461707.1	
N4.HOG0002085	OG0002075	-	YP_026200.1, NP_415419.2				NP_459944.1	
N4.HOG0002086	OG0002077	-	NP_416987.1, NP_415424.1				NP_459949.1	
N4.HOG0002087	OG0002087	-	NP_415458.2, NP_416020.1, NP_418739.1					
N4.HOG0002088	OG0002097	-	NP_415491.1				NP_460742.1, NP_460499.1	
N4.HOG0002089	OG0002098	-	NP_415493.1				NP_460497.1, NP_460744.1	
N4.HOG0002090	OG0002099	-	NP_415494.1				NP_460745.1, NP_460496.1	
N4.HOG0002091	OG0002100	-	NP_415495.1				NP_460746.1, NP_460494.1	
N4.HOG0002092	OG0002101	-	NP_415500.1, NP_415522.1				NP_460090.1	
N4.HOG0002093	OG0002102	-	NP_415501.1, NP_416564.4				NP_461061.1	
N4.HOG0002094	OG0002103	-	NP_415504.1, NP_418453.1				NP_463090.1	
N4.HOG0002095	OG0002104	-	NP_415505.1, NP_418452.1				NP_463089.1	
N4.HOG0002096	OG0002105	-	NP_418451.4, NP_415506.1				NP_463088.3	
N4.HOG0002097	OG0002110	-	NP_415562.1				NP_463453.1, NP_460117.1	
N4.HOG0002098	OG0002139	-	NP_415658.1				NP_448276.1, NP_448287.1	
N4.HOG0002099	OG0002140	-	NP_415673.1, NP_416855.1				NP_461176.1	
N4.HOG0002100	OG0002145	-	NP_415702.1				NP_490544.1, NP_460948.1	
N4.HOG0002101	OG0002148	-	NP_416181.1, NP_415720.1, NP_417134.2					
N4.HOG0002102	OG0002164	-	NP_415861.1				NP_459869.1, NP_459980.1	
N4.HOG0002103	OG0002165	-	NP_415877.1				NP_459989.1, NP_461561.1	
N4.HOG0002104	OG0002184	-	NP_416077.4				NP_459880.1, NP_459997.1	
N4.HOG0002105	OG0002185	-	NP_416081.1				NP_460510.1, NP_463311.1	
N4.HOG0002106	OG0002189	-	NP_416131.1, NP_418298.4				NP_460427.1	
N4.HOG0002107	OG0002198	-	NP_416192.1				NP_460342.1, NP_460341.1	
N4.HOG0002108	OG0002205	-	NP_416243.1				NP_460333.1, NP_460286.1	
N4.HOG0002109	OG0002213	-	NP_416296.1, NP_418041.1				NP_460252.1	
N4.HOG0002110	OG0002216	-	NP_416311.1				NP_460237.1, NP_460764.1	
N4.HOG0002111	OG0002218	-	NP_417963.4, NP_416320.1				NP_460775.1	
N4.HOG0002112	OG0002225	-	NP_416356.1				NP_460833.1, NP_490553.1	
N4.HOG0002113	OG0002232	-	NP_418372.1, NP_416376.2				NP_460854.1	
N4.HOG0002114	OG0002260	-	NP_416507.1, YP_588435.1, YP_588466.1					
N4.HOG0002115	OG0002270	-	NP_416596.1				NP_462172.1, NP_462682.1	
N4.HOG0002116	OG0002271	-	NP_416597.1				NP_462171.1, NP_462683.1	
N4.HOG0002117	OG0002272	-	NP_417601.1, NP_416598.1				NP_462170.1	
N4.HOG0002118	OG0002275	-	NP_416621.1, YP_009518799.1, NP_416915.1					
N4.HOG0002119	OG0002276	-	NP_416627.2				NP_461100.1, NP_461101.1	
N4.HOG0002120	OG0002282	-	NP_416655.1, NP_417043.1				NP_461135.1	
N4.HOG0002121	OG0002290	-	NP_416702.1				NP_461194.1, NP_462716.1	
N4.HOG0002122	OG0002302	-	NP_416736.1				NP_461448.1, NP_462656.1	
N4.HOG0002123	OG0002305	-	NP_416751.1				NP_461234.1, NP_462434.1	
N4.HOG0002124	OG0002317	-	NP_416825.1				NP_463289.1, NP_461314.1	
N4.HOG0002125	OG0002322	-	NP_416851.1				NP_463071.1, NP_459552.1	
N4.HOG0002126	OG0002324	-	NP_416884.1, YP_026278.1				NP_462991.1	
N4.HOG0002127	OG0002326	-	NP_416903.1				NP_461358.1, NP_459039.1	
N4.HOG0002128	OG0002333	-	NP_416934.1				NP_461391.1, NP_460984.3	
N4.HOG0002129	OG0002337	-	NP_416950.1				NP_461398.1, NP_460996.1	
N4.HOG0002130	OG0002338	-	NP_416951.1				NP_460994.1, NP_461399.3	
N4.HOG0002131	OG0002339	-	NP_416957.4				NP_461405.1, NP_461000.1	
N4.HOG0002132	OG0002342	-	NP_416976.4, NP_417204.1				NP_461773.1	
N4.HOG0002133	OG0002343	-	NP_417198.1, NP_416985.4				NP_461767.1	
N4.HOG0002134	OG0002344	-	NP_417211.1, NP_416986.4				NP_461780.1	
N4.HOG0002135	OG0002356	-	NP_417572.2, NP_417038.4				NP_462146.1	
N4.HOG0002136	OG0002357	-	NP_417056.2				NP_463278.1, NP_461507.1	
N4.HOG0002137	OG0002378	-	NP_417184.1				NP_461678.1, NP_461755.1	
N4.HOG0002138	OG0002381	-	NP_417208.1				NP_460495.1, NP_461777.1	
N4.HOG0002139	OG0002411	-	NP_417317.1				NP_461932.1, NP_463369.1	
N4.HOG0002140	OG0002419	-	NP_417404.1, NP_418058.1				NP_462587.1	
N4.HOG0002141	OG0002420	-	NP_418056.1, NP_417408.1				NP_462585.1	
N4.HOG0002142	OG0002429	-	NP_417459.1, NP_417460.1, NP_417458.1					
N4.HOG0002143	OG0002430	-	NP_417465.1				NP_460491.1, NP_462059.1	
N4.HOG0002144	OG0002443	-	NP_417533.1				NP_462265.1, NP_459742.1	
N4.HOG0002145	OG0002474	-	NP_417686.1				NP_463430.1, NP_463431.1	
N4.HOG0002146	OG0002475	-	NP_417690.1				NP_460101.1, NP_462247.1	
N4.HOG0002147	OG0002496	-	NP_417839.1, NP_418800.1				NP_463425.1	
N4.HOG0002148	OG0002497	-	NP_417846.1				NP_461657.1, NP_462387.1	
N4.HOG0002149	OG0002525	-	NP_417982.2				NP_462512.1, NP_460655.1	
N4.HOG0002150	OG0002526	-	NP_418004.4				NP_459562.1, NP_462542.1	
N4.HOG0002151	OG0002527	-	NP_418010.2				NP_462548.1, NP_460158.1	
N4.HOG0002152	OG0002528	-	NP_418011.1				NP_462677.1, NP_462549.1	
N4.HOG0002153	OG0002531	-	NP_418020.2, NP_418019.4				NP_462559.1	
N4.HOG0002154	OG0002534	-	NP_418043.1, NP_418054.1, NP_418506.1					
N4.HOG0002155	OG0002549	-	NP_418123.2				NP_461143.1, NP_462687.1	
N4.HOG0002156	OG0002572	-	NP_418332.1				NP_462919.1, NP_462920.3	
N4.HOG0002157	OG0002573	-	NP_418345.2				NP_459643.1, NP_459166.1	
N4.HOG0002158	OG0002590	-	NP_418488.1, YP_026186.1				NP_463133.1	
N4.HOG0002159	OG0002600	-	NP_418561.1				NP_463189.1, NP_462500.1	
N4.HOG0002160	OG0002601	-	NP_418568.2				NP_459344.1, NP_463195.3	
N4.HOG0002161	OG0002615	-	NP_418614.4				NP_463244.3, NP_459860.1	
N4.HOG0002162	OG0002628	-	NP_418673.4				NP_461996.1, NP_463328.1	
N4.HOG0002163	OG0002638	-	NP_418782.1				NP_463403.1, NP_460511.1	
N4.HOG0002164	OG0002648	-	YP_001165309.1, YP_588454.1				NP_460065.1	
N4.HOG0002165	OG0002651	-	YP_026180.1				NP_461677.1, NP_461753.1	
N4.HOG0002166	OG0002652	-	YP_026181.1				NP_461679.1, NP_461754.1	
N4.HOG0002167	OG0003050	-					NP_459036.1, NP_459034.1, NP_459022.1	
N4.HOG0002168	OG0003051	-					NP_459059.1, NP_462261.1, NP_459747.1	
N4.HOG0002169	OG0003052	-					NP_462263.1, NP_459746.1, NP_459061.1	
N4.HOG0002170	OG0003053	-					NP_462672.1, NP_459563.1, NP_463393.1	
N4.HOG0002171	OG0003054	-					NP_461536.1, NP_460011.1, NP_459891.1	
N4.HOG0002172	OG0003055	-					NP_459892.1, NP_461534.1, NP_460012.1	
N4.HOG0002173	OG0003056	-					NP_459893.1, NP_461533.1, NP_460013.1	
N4.HOG0002174	OG0003057	-					NP_460015.1, NP_461531.1, NP_459894.1	
N4.HOG0002175	OG0003058	-					NP_460001.1, NP_461550.1, NP_460060.1	
N4.HOG0002176	OG0003059	-					NP_460030.1, NP_461174.1, NP_460211.1	
N4.HOG0002177	OG0003060	-					NP_460958.1, NP_461443.1, NP_461823.1	
N4.HOG0002178	OG0003092	-	NP_414542.1				NP_459006.1	
N4.HOG0002179	OG0003093	-	NP_414552.1				NP_459015.1	
N4.HOG0002180	OG0003094	-	NP_414554.1				NP_459016.1	
N4.HOG0002181	OG0003095	-	NP_414561.1				NP_459045.1	
N4.HOG0002182	OG0003096	-	NP_414565.1				NP_459049.1	
N4.HOG0002183	OG0003097	-	NP_414576.4				NP_459073.1	
N4.HOG0002184	OG0003098	-	NP_414586.1				NP_459083.1	
N4.HOG0002185	OG0003099	-	NP_414606.1				NP_459109.1	
N4.HOG0002186	OG0003100	-	NP_414609.1				NP_459112.1	
N4.HOG0002187	OG0003101	-	NP_414617.1				NP_459119.1	
N4.HOG0002188	OG0003102	-	NP_414639.2				NP_459140.3	
N4.HOG0002189	OG0003103	-	NP_414644.1				NP_459144.1	
N4.HOG0002190	OG0003104	-	NP_414646.1				NP_459146.1	
N4.HOG0002191	OG0003105	-	NP_414648.1				NP_459147.1	
N4.HOG0002192	OG0003106	-	NP_414659.1				NP_459162.2	
N4.HOG0002193	OG0003107	-	NP_414661.2				NP_459165.1	
N4.HOG0002194	OG0003108	-	NP_414664.4				NP_459172.1	
N4.HOG0002195	OG0003109	-	NP_414671.1				NP_459183.1	
N4.HOG0002196	OG0003110	-	NP_414693.1				NP_459197.1	
N4.HOG0002197	OG0003111	-	NP_414705.1				NP_459216.1	
N4.HOG0002198	OG0003112	-	NP_414708.1				NP_459218.1	
N4.HOG0002199	OG0003113	-	NP_414720.1				NP_459230.1	
N4.HOG0002200	OG0003114	-	NP_414738.1				NP_459248.1	
N4.HOG0002201	OG0003115	-	NP_414745.1				NP_459256.1	
N4.HOG0002202	OG0003116	-	NP_414760.1				NP_462419.1	
N4.HOG0002203	OG0003117	-	NP_414761.1				NP_462420.1	
N4.HOG0002204	OG0003119	-	NP_414772.1				NP_459313.1	
N4.HOG0002205	OG0003120	-	NP_414774.1				NP_459315.1	
N4.HOG0002206	OG0003121	-	NP_414783.1				NP_490555.1	
N4.HOG0002207	OG0003122	-	NP_414784.1, NP_417125.1					
N4.HOG0002208	OG0003123	-	NP_414785.4, NP_417124.4					
N4.HOG0002209	OG0003124	-	NP_417122.1, NP_414786.4					
N4.HOG0002210	OG0003125	-	YP_026173.1, NP_414787.4					
N4.HOG0002211	OG0003126	-	NP_414803.1, NP_418717.1					
N4.HOG0002212	OG0003127	-	NP_417115.1, NP_414811.1					
N4.HOG0002213	OG0003128	-	NP_414826.1, NP_414823.2					
N4.HOG0002214	OG0003129	-	NP_414835.2				NP_459558.1	
N4.HOG0002215	OG0003130	-	NP_414837.2				NP_459557.1	
N4.HOG0002216	OG0003132	-	NP_417350.1, NP_414857.1					
N4.HOG0002217	OG0003133	-	NP_414862.1				NP_459360.1	
N4.HOG0002218	OG0003134	-	NP_414863.1				NP_459361.1	
N4.HOG0002219	OG0003135	-	NP_414864.1				NP_459362.1	
N4.HOG0002220	OG0003138	-	NP_414878.1, YP_026199.1					
N4.HOG0002221	OG0003142	-	NP_414911.1				NP_459371.1	
N4.HOG0002222	OG0003143	-	NP_414913.1				NP_459373.1	
N4.HOG0002223	OG0003144	-	NP_414914.2				NP_459374.1	
N4.HOG0002224	OG0003145	-	NP_414916.1				NP_459378.3	
N4.HOG0002225	OG0003147	-	NP_414922.1				NP_459383.1	
N4.HOG0002226	OG0003148	-	NP_414923.1				NP_459384.1	
N4.HOG0002227	OG0003149	-	NP_414924.1				NP_459385.1	
N4.HOG0002228	OG0003150	-	NP_414928.2				NP_459388.1	
N4.HOG0002229	OG0003151	-	NP_414937.2				NP_459396.1	
N4.HOG0002230	OG0003152	-	NP_414938.1				NP_459398.1	
N4.HOG0002231	OG0003153	-	NP_414944.1				NP_459406.1	
N4.HOG0002232	OG0003154	-	NP_414946.4				NP_459409.1	
N4.HOG0002233	OG0003155	-	NP_414968.4				NP_459441.3	
N4.HOG0002234	OG0003156	-	NP_414979.1				NP_459452.1	
N4.HOG0002235	OG0003157	-	NP_414980.2				NP_459453.1	
N4.HOG0002236	OG0003158	-	NP_414982.1				NP_459456.1	
N4.HOG0002237	OG0003159	-	NP_414983.1				NP_459457.1	
N4.HOG0002238	OG0003160	-	NP_414991.4				NP_459466.1	
N4.HOG0002239	OG0003161	-	NP_414993.1				NP_459468.1	
N4.HOG0002240	OG0003162	-	NP_414994.1				NP_459469.1	
N4.HOG0002241	OG0003163	-	NP_414999.1				NP_459475.1	
N4.HOG0002242	OG0003164	-	NP_415000.1				NP_459476.1	
N4.HOG0002243	OG0003165	-	NP_415010.1				NP_459486.1	
N4.HOG0002244	OG0003166	-	NP_415012.1				NP_459488.1	
N4.HOG0002245	OG0003167	-	NP_415013.1				NP_459489.1	
N4.HOG0002246	OG0003168	-	NP_415015.1				NP_459491.1	
N4.HOG0002247	OG0003169	-	NP_415023.1				NP_459497.1	
N4.HOG0002248	OG0003170	-	NP_415031.1, NP_417940.2					
N4.HOG0002249	OG0003171	-	NP_415046.4				NP_459519.1	
N4.HOG0002250	OG0003172	-	NP_415061.2				NP_459536.1	
N4.HOG0002251	OG0003173	-	NP_415067.1				NP_459543.1	
N4.HOG0002252	OG0003174	-	NP_415069.1				NP_459548.1	
N4.HOG0002253	OG0003175	-	NP_415083.1				NP_461182.1	
N4.HOG0002254	OG0003176	-	NP_415086.1, NP_416074.4					
N4.HOG0002255	OG0003177	-	NP_415097.1				NP_461336.1	
N4.HOG0002256	OG0003179	-	NP_415110.1				NP_459570.1	
N4.HOG0002257	OG0003180	-	NP_415112.1				NP_459574.1	
N4.HOG0002258	OG0003181	-	NP_415119.1				NP_459581.1	
N4.HOG0002259	OG0003182	-	NP_415136.1				NP_459598.1	
N4.HOG0002260	OG0003183	-	NP_415140.1				NP_459606.1	
N4.HOG0002261	OG0003184	-	NP_415144.1				NP_459609.1	
N4.HOG0002262	OG0003185	-	NP_415155.1				NP_459620.1	
N4.HOG0002263	OG0003186	-	NP_415162.4				NP_459626.1	
N4.HOG0002264	OG0003187	-	NP_415174.1				NP_459639.1	
N4.HOG0002265	OG0003188	-	NP_415176.1				NP_459645.1	
N4.HOG0002266	OG0003189	-	NP_415177.4				NP_459646.1	
N4.HOG0002267	OG0003190	-	NP_415183.1				NP_459651.1	
N4.HOG0002268	OG0003191	-	NP_415207.1				NP_459672.1	
N4.HOG0002269	OG0003192	-	NP_415208.1				NP_459673.1	
N4.HOG0002270	OG0003193	-	NP_415210.1				NP_459679.1	
N4.HOG0002271	OG0003194	-	NP_415211.2				NP_459680.1	
N4.HOG0002272	OG0003195	-	NP_415213.1				NP_459682.1	
N4.HOG0002273	OG0003196	-	NP_415219.1				NP_459685.1	
N4.HOG0002274	OG0003197	-	NP_415228.1				NP_459693.1	
N4.HOG0002275	OG0003199	-	NP_415263.1				NP_459728.1	
N4.HOG0002276	OG0003200	-	NP_415267.1				NP_459732.1	
N4.HOG0002277	OG0003201	-	NP_415274.1				NP_459739.1	
N4.HOG0002278	OG0003202	-	NP_415281.1				NP_459757.1	
N4.HOG0002279	OG0003203	-	NP_415283.1				NP_459759.1	
N4.HOG0002280	OG0003204	-	NP_415293.1				NP_459765.1	
