HOG	OG	Gene Tree Parent Clade	Eco	Mtu	Pae	Sal	Sen	sac
N2.HOG0001652	OG0001389	n3		NP_216923.1				
N2.HOG0001653	OG0001390	n0		NP_216979.1		WP_235208964.1, WP_003949685.1, WP_003950251.1		
N2.HOG0001654	OG0001391	n0		NP_217012.1		WP_003949323.1, WP_003949310.1		
N2.HOG0001655	OG0001392	n0		NP_217015.1		WP_003951893.1		
N2.HOG0001656	OG0001393	n0		NP_217180.1		WP_008406404.1, WP_003949758.1, WP_003951696.1, WP_015506740.1		
N2.HOG0001657	OG0001394	n0		NP_217268.1		WP_003951214.1		
N2.HOG0001658	OG0001395	n0		NP_217364.1		WP_041826613.1		
N2.HOG0001659	OG0001396	n1		NP_217467.1		WP_015506956.1		
N2.HOG0001660	OG0001396	n2		NP_218037.1		WP_010640940.1, WP_003947228.1		
N2.HOG0001661	OG0001397	n0		NP_217483.1				
N2.HOG0001662	OG0001398	n0		NP_217546.1		WP_003947812.1		
N2.HOG0001663	OG0001399	n0		NP_217565.1		WP_003950243.1, WP_003950399.1		
N2.HOG0001664	OG0001400	n0		NP_217914.1		WP_003946704.1, WP_015506756.1, WP_015506755.1		
N2.HOG0001665	OG0001401	n0		NP_218027.1				
N2.HOG0001666	OG0001402	n0		NP_218298.1		WP_008413844.1		
N2.HOG0001667	OG0001403	n0		NP_218300.1		WP_003952082.1		
N2.HOG0001668	OG0001404	n0		YP_177977.1, YP_177852.1, YP_177740.1, YP_177701.1		WP_003951413.1		
N2.HOG0001669	OG0001405	n0		YP_177703.1		WP_015508072.1		
N2.HOG0001670	OG0001406	n0		YP_177819.1		WP_015506888.1		
N2.HOG0001671	OG0001407	n0		YP_177820.1		WP_015506887.1		
N2.HOG0001672	OG0001413	n0				WP_003951855.1, WP_003951642.1		
N2.HOG0001673	OG0001415	n0				WP_003947419.1		
N2.HOG0001674	OG0001417	n0				WP_015506923.1, WP_003949694.1, WP_015506802.1		
N2.HOG0001675	OG0001419	n0				WP_008406647.1, WP_015507196.1, WP_003947200.1, WP_003950222.1		
N2.HOG0001676	OG0001420	n0				WP_003947304.1, WP_008409561.1, WP_003946590.1		
N2.HOG0001677	OG0001422	n0				WP_015507651.1, WP_003948513.1, WP_003947296.1		
N2.HOG0001678	OG0001423	n0				WP_003951248.1, WP_003946735.1, WP_003948874.1, WP_003951249.1		
N2.HOG0001679	OG0001424	n0				WP_003949017.1, WP_033240634.1, WP_003948246.1		
N2.HOG0001680	OG0001425	n0				WP_003948248.1, WP_003950749.1, WP_003951706.1, WP_003950408.1		
N2.HOG0001681	OG0001427	n0				WP_003948050.1, WP_015507409.1, WP_008414879.1, WP_003946963.1, WP_003950656.1		
N2.HOG0001682	OG0001428	n0				WP_015508246.1, WP_003948305.1, WP_003952138.1, WP_003947302.1, WP_003947299.1		
N2.HOG0001683	OG0001429	n0				WP_003951290.1, WP_015508037.1, WP_015508036.1, WP_015507311.1, WP_003947328.1		
N2.HOG0001684	OG0001430	n0				WP_003949306.1, WP_003951984.1		
N2.HOG0001685	OG0001431	n0				WP_003959770.1, WP_008414233.1, WP_003952042.1, WP_003950250.1, WP_015507526.1		
N2.HOG0001686	OG0001432	n0				WP_003950947.1, WP_015508114.1, WP_015506982.1, WP_015507362.1, WP_003950505.1		
N2.HOG0001687	OG0001433	n0				WP_018470826.1, WP_008407910.1, WP_015507087.1, WP_003950737.1, WP_003950738.1		
N2.HOG0001688	OG0001434	n0				WP_015508323.1, WP_015508325.1, WP_015508324.1, WP_015508326.1, WP_015508322.1		
N2.HOG0001689	OG0001440	n0				WP_003947790.1		
N2.HOG0001690	OG0001442	n0		NP_217279.1				
N2.HOG0001691	OG0001443	n0				WP_247709569.1		
N2.HOG0001692	OG0001446	n0		NP_218324.1				
N2.HOG0001693	OG0001448	n0		NP_216682.1				
N2.HOG0001694	OG0001455	n0				WP_015508051.1		
N2.HOG0001695	OG0001457	n0		NP_218200.1		WP_015507769.1, WP_003949627.1		
N2.HOG0001696	OG0001458	n0				WP_015507441.1		
N2.HOG0001697	OG0001459	n0				WP_003949935.1		
N2.HOG0001698	OG0001461	n0		NP_214628.1				
N2.HOG0001699	OG0001462	n0		NP_215577.1				
N2.HOG0001700	OG0001465	n0		NP_217707.1				
N2.HOG0001701	OG0001466	n0		NP_217328.1				
N2.HOG0001702	OG0001468	n0				WP_008409625.1		
N2.HOG0001703	OG0001469	n0		NP_218053.1				
N2.HOG0001704	OG0001472	n0				WP_015508224.1		
N2.HOG0001705	OG0001475	n0				WP_003947229.1		
N2.HOG0001706	OG0001476	n0		NP_216972.1				
N2.HOG0001707	OG0001478	n0		NP_215761.1				
N2.HOG0001708	OG0001479	n0				WP_003951704.1		
N2.HOG0001709	OG0001484	n0				WP_003951618.1		
N2.HOG0001710	OG0001485	n0				WP_003947968.1		
N2.HOG0001711	OG0001486	n0		NP_214947.1				
N2.HOG0001712	OG0001487	n0		NP_216900.1				
N2.HOG0001713	OG0001490	n0				WP_015507895.1		
N2.HOG0001714	OG0001495	n0		NP_217584.1		WP_015508239.1		
N2.HOG0001715	OG0001501	n0		YP_177731.1		WP_003948988.1		
N2.HOG0001716	OG0001503	n0				WP_003952235.1		
N2.HOG0001717	OG0001504	n0				WP_015506721.1		
N2.HOG0001718	OG0001505	n0		NP_215938.1		WP_003947463.1		
N2.HOG0001719	OG0001506	n0		YP_177928.1				
N2.HOG0001720	OG0001509	n0				WP_003949485.1		
N2.HOG0001721	OG0001510	n0		NP_214842.1, NP_215735.1				
N2.HOG0001722	OG0001511	n0				WP_003951228.1		
N2.HOG0001723	OG0001512	n0				WP_003951657.1		
N2.HOG0001724	OG0001513	n0				WP_003948900.1		
N2.HOG0001725	OG0001514	n0		NP_216137.1		WP_003949445.1		
N2.HOG0001726	OG0001517	n0				WP_003948815.1		
N2.HOG0001727	OG0001518	n0				WP_015506687.1		
N2.HOG0001728	OG0001520	n0				WP_015507652.1		
N2.HOG0001729	OG0001521	n0		NP_215385.1		WP_003948678.1		
N2.HOG0001730	OG0001522	n0				WP_003946862.1		
N2.HOG0001731	OG0001525	n0				WP_003948952.1		
N2.HOG0001732	OG0001526	n0				WP_003951064.1		
N2.HOG0001733	OG0001528	n0		NP_215364.1		WP_003949800.1		
N2.HOG0001734	OG0001531	n0		NP_216985.1		WP_003947357.1, WP_003948086.1		
N2.HOG0001735	OG0001535	n0				WP_100750311.1		
N2.HOG0001736	OG0001536	n0				WP_015506801.1		
N2.HOG0001737	OG0001537	n0				WP_008408427.1		
N2.HOG0001738	OG0001539	n0				WP_015508122.1		
N2.HOG0001739	OG0001540	n0		NP_215579.1				
N2.HOG0001740	OG0001542	n0		NP_217375.1		WP_008410492.1		
N2.HOG0001741	OG0001543	n0		NP_214838.1				
N2.HOG0001742	OG0001544	n0				WP_003951962.1		
N2.HOG0001743	OG0001546	n0		NP_216448.1				
N2.HOG0001744	OG0001552	n0				WP_003947614.1		
N2.HOG0001745	OG0001553	n0				WP_003947910.1		
N2.HOG0001746	OG0001554	n0				WP_003949543.1		
N2.HOG0001747	OG0001555	n0				WP_003950212.1		
N2.HOG0001748	OG0001556	n0		YP_177700.2				
N2.HOG0001749	OG0001558	n0		NP_216848.2				
N2.HOG0001750	OG0001559	n0				WP_003951937.1		
N2.HOG0001751	OG0001560	n0		NP_215353.1		WP_030309654.1		
N2.HOG0001752	OG0001561	n0				WP_003947006.1		
N2.HOG0001753	OG0001562	n0		NP_214808.1		WP_003950281.1		
N2.HOG0001754	OG0001563	n0		NP_217155.1				
N2.HOG0001755	OG0001566	n0		NP_214671.1				
N2.HOG0001756	OG0001568	n0		NP_217772.1		WP_003950442.1		
N2.HOG0001757	OG0001569	n0				WP_003946669.1, WP_015506823.1, WP_015507144.1		
N2.HOG0001758	OG0001570	n0				WP_015507164.1		
N2.HOG0001759	OG0001576	n0				WP_015506825.1		
N2.HOG0001760	OG0001577	n0				WP_003951615.1, WP_003950302.1		
N2.HOG0001761	OG0001578	n0				WP_003947975.1, WP_003948089.1		
N2.HOG0001762	OG0001580	n0				WP_003948220.1		
N2.HOG0001763	OG0001581	n0		NP_215238.1				
N2.HOG0001764	OG0001584	n0				WP_003947373.1		
N2.HOG0001765	OG0001585	n0				WP_003948415.1		
N2.HOG0001766	OG0001586	n0		NP_214738.1				
N2.HOG0001767	OG0001589	n0		NP_216575.1				
N2.HOG0001768	OG0001591	n0		NP_215958.1				
N2.HOG0001769	OG0001594	n0		NP_218007.1		WP_003949952.1		
N2.HOG0001770	OG0001596	n0				WP_003951133.1		
N2.HOG0001771	OG0001599	n0		NP_217608.1				
N2.HOG0001772	OG0001600	n0				WP_003950592.1		
N2.HOG0001773	OG0001601	n0				WP_003951712.1		
N2.HOG0001774	OG0001603	n0		YP_177848.1		WP_003946749.1		
N2.HOG0001775	OG0001605	n0				WP_003947527.1		
N2.HOG0001776	OG0001608	n0		NP_215184.1		WP_003947608.1		
N2.HOG0001777	OG0001617	n0		NP_217368.1				
N2.HOG0001778	OG0001618	n0		NP_214603.1				
N2.HOG0001779	OG0001619	n0				WP_003947105.1		
N2.HOG0001780	OG0001624	n0		NP_217367.1				
N2.HOG0001781	OG0001625	n0				WP_003947985.1		
N2.HOG0001782	OG0001627	n0				WP_003947491.1		
N2.HOG0001783	OG0001628	n0				WP_008411967.1		
N2.HOG0001784	OG0001629	n0		NP_215419.1				
N2.HOG0001785	OG0001632	n0		NP_214632.1, NP_217987.1, NP_216336.1				
N2.HOG0001786	OG0001634	n0		NP_217824.1		WP_003948360.1		
N2.HOG0001787	OG0001635	n0				WP_003951953.1		
N2.HOG0001788	OG0001636	n0				WP_015507940.1		
N2.HOG0001789	OG0001637	n0				WP_003952322.1, WP_003951322.1		
N2.HOG0001790	OG0001638	n0				WP_003946833.1		
N2.HOG0001791	OG0001643	n0		NP_217091.1				
N2.HOG0001792	OG0001644	n0		NP_214598.1				
N2.HOG0001793	OG0001645	n0		NP_214601.1				
N2.HOG0001794	OG0001646	n0		NP_214596.2				
N2.HOG0001795	OG0001647	n0				WP_008404200.1		
N2.HOG0001796	OG0001648	n0				WP_003951142.1		
N2.HOG0001797	OG0001650	n0				WP_003950787.1		
N2.HOG0001798	OG0001652	n0		NP_217039.1		WP_003948600.1		
N2.HOG0001799	OG0001654	n0				WP_010637173.1		
N2.HOG0001800	OG0001657	n0				WP_015507488.1		
N2.HOG0001801	OG0001658	n0		YP_177853.1, YP_177921.1				
N2.HOG0001802	OG0001659	n0				WP_003951244.1		
N2.HOG0001803	OG0001660	n0				WP_003951630.1		
N2.HOG0001804	OG0001664	n0		NP_216606.1		WP_003947176.1		
N2.HOG0001805	OG0001665	n0		NP_216854.1				
N2.HOG0001806	OG0001666	n0		NP_215144.1				
N2.HOG0001807	OG0001667	n0		NP_215145.1				
N2.HOG0001808	OG0001668	n0		NP_217280.1				
N2.HOG0001809	OG0001670	n0		NP_216261.1		WP_003952075.1		
N2.HOG0001810	OG0001671	n0				WP_003949465.1		
N2.HOG0001811	OG0001674	n0		NP_214877.1		WP_255249505.1		
N2.HOG0001812	OG0001677	n0				WP_003947886.1		
N2.HOG0001813	OG0001680	n0		NP_215320.1				
N2.HOG0001814	OG0001681	n0		YP_177716.1				
N2.HOG0001815	OG0001682	n0				WP_003951648.1		
N2.HOG0001816	OG0001683	n0				WP_003946800.1		
N2.HOG0001817	OG0001688	n0				WP_003948411.1		
N2.HOG0001818	OG0001691	n0				WP_003948039.1		
N2.HOG0001819	OG0001694	n0				WP_008410431.1		
N2.HOG0001820	OG0001695	n0				WP_015506677.1		
N2.HOG0001821	OG0001696	n0		NP_218158.1				
N2.HOG0001822	OG0001697	n0		NP_214766.1				
N2.HOG0001823	OG0001699	n0		NP_214744.1				
N2.HOG0001824	OG0001700	n0		NP_217329.1				
N2.HOG0001825	OG0001701	n0				WP_008405216.1		
N2.HOG0001826	OG0001702	n0		NP_215114.2				
N2.HOG0001827	OG0001703	n0				WP_003952069.1		
N2.HOG0001828	OG0001705	n0				WP_015508005.1		
N2.HOG0001829	OG0001707	n0		NP_217349.1		WP_015507374.1		
N2.HOG0001830	OG0001709	n0		YP_177910.1				
N2.HOG0001831	OG0001710	n0		NP_218095.1		WP_003948965.1		
N2.HOG0001832	OG0001711	n0		NP_217852.1		WP_003948452.1		
N2.HOG0001833	OG0001713	n0				WP_015507848.1		
N2.HOG0001834	OG0001714	n0				WP_015507847.1		
N2.HOG0001835	OG0001716	n0		NP_217883.1				
N2.HOG0001836	OG0001717	n0		NP_216190.1				
N2.HOG0001837	OG0001718	n0				WP_015508096.1, WP_003950476.1		
N2.HOG0001838	OG0001719	n0				WP_003947268.1		
N2.HOG0001839	OG0001720	n0				WP_008416417.1		
N2.HOG0001840	OG0001721	n0				WP_003946908.1, WP_003946909.1		
N2.HOG0001841	OG0001722	n0				WP_003952059.1		
N2.HOG0001842	OG0001724	n0				WP_003946861.1		
N2.HOG0001843	OG0001727	n0		NP_217263.1		WP_003948891.1		
N2.HOG0001844	OG0001728	n0		NP_216541.1				
N2.HOG0001845	OG0001729	n0		NP_216805.1				
N2.HOG0001846	OG0001731	n0		NP_215615.3		WP_003948237.1		
N2.HOG0001847	OG0001732	n0				WP_003947600.1		
N2.HOG0001848	OG0001733	n0				WP_050777441.1		
N2.HOG0001849	OG0001734	n0		NP_217229.1				
N2.HOG0001850	OG0001735	n0		NP_215608.1		WP_003948609.1		
N2.HOG0001851	OG0001736	n0				WP_003952050.1		
N2.HOG0001852	OG0001739	n0				WP_015508118.1		
N2.HOG0001853	OG0001741	n0				WP_003950941.1, WP_015507931.1		
N2.HOG0001854	OG0001742	n0				WP_003947921.1		
N2.HOG0001855	OG0001743	n0		NP_216069.1				
N2.HOG0001856	OG0001744	n0				WP_003950788.1		
N2.HOG0001857	OG0001748	n0		NP_214987.2		WP_003950583.1		
N2.HOG0001858	OG0001750	n0		NP_214992.1		WP_037629573.1		
N2.HOG0001859	OG0001751	n0		NP_217831.1		WP_003948393.1		
N2.HOG0001860	OG0001754	n0				WP_003947889.1		
N2.HOG0001861	OG0001755	n0		NP_216914.1				
N2.HOG0001862	OG0001757	n0				WP_202475838.1		
N2.HOG0001863	OG0001759	n0				WP_003947238.1, WP_174905233.1		
N2.HOG0001864	OG0001760	n0				WP_003948564.1		
N2.HOG0001865	OG0001761	n0				WP_003948723.1		
N2.HOG0001866	OG0001763	n0		NP_215933.1, NP_214524.1, NP_217520.1		WP_003946981.1		
N2.HOG0001867	OG0001764	n0		NP_214532.1		WP_010644563.1		
N2.HOG0001868	OG0001765	n0		NP_218417.1, NP_214543.1, NP_218416.1, NP_216598.1				
N2.HOG0001869	OG0001766	n0		NP_216236.1, NP_215063.1, NP_214579.1, NP_215475.1				
N2.HOG0001870	OG0001767	n0		NP_214647.1		WP_003950792.1, WP_015507944.1		
N2.HOG0001871	OG0001768	n0		NP_214662.1		WP_015506893.1		
N2.HOG0001872	OG0001769	n0		NP_214667.1		WP_003951669.1, WP_003952093.1, WP_003951039.1		
N2.HOG0001873	OG0001770	n0		NP_214701.1, NP_215736.1		WP_075987840.1		
N2.HOG0001874	OG0001771	n0		NP_217001.1, NP_215942.1, NP_214734.1, NP_216800.1				
N2.HOG0001875	OG0001772	n0		NP_214820.1		WP_015508154.1		
N2.HOG0001876	OG0001773	n0		NP_214845.1				
N2.HOG0001877	OG0001774	n0		NP_214867.1		WP_003949200.1, WP_030307725.1, WP_003949355.1		
N2.HOG0001878	OG0001775	n0		NP_214876.1, NP_215748.1		WP_008404899.1		
N2.HOG0001879	OG0001776	n0		NP_214932.1		WP_015506959.1, WP_037629784.1		
N2.HOG0001880	OG0001777	n0		NP_214950.1		WP_010639083.1, WP_075985947.1		
N2.HOG0001881	OG0001778	n1		NP_215645.1		WP_003952203.1		
N2.HOG0001882	OG0001778	n2		NP_214979.1		WP_015507588.1		
N2.HOG0001883	OG0001779	n0		NP_215006.2, NP_217926.1		WP_003948550.1		
N2.HOG0001884	OG0001780	n0		NP_215944.1, NP_216436.1, NP_215016.1		WP_003948843.1		
N2.HOG0001885	OG0001781	n0		NP_215018.1, NP_215151.1, NP_215149.1		WP_003948670.1		
N2.HOG0001886	OG0001782	n0		NP_217154.1, NP_216420.1, NP_215030.1, NP_215881.1				
N2.HOG0001887	OG0001783	n0		NP_215049.1		WP_015507292.1		
N2.HOG0001888	OG0001784	n0		NP_216524.1, YP_177954.1, NP_215111.1, NP_217695.1				
N2.HOG0001889	OG0001785	n0		NP_215131.1, NP_217010.1, NP_217046.1, NP_217837.1				
N2.HOG0001890	OG0001786	n0		NP_215185.1, NP_217815.1		WP_015507885.1		
N2.HOG0001891	OG0001787	n0		NP_215226.1		WP_015507636.1, WP_015506988.1		
N2.HOG0001892	OG0001788	n0		NP_215249.1		WP_010639599.1		
N2.HOG0001893	OG0001789	n0		NP_216383.1, NP_215374.1		WP_008404371.1		
N2.HOG0001894	OG0001790	n0		NP_215402.1		WP_015508074.1, WP_003949714.1		
N2.HOG0001895	OG0001791	n0		NP_215538.1, NP_215746.1		WP_003947501.1, WP_015506948.1		
N2.HOG0001896	OG0001792	n0		NP_215554.1, NP_216863.1, NP_215713.1, NP_218137.1				
N2.HOG0001897	OG0001793	n0		NP_215587.1		WP_003952017.1, WP_003952196.1		
N2.HOG0001898	OG0001794	n0		NP_215640.1, NP_218134.1		WP_003949642.1		
N2.HOG0001899	OG0001795	n0		NP_215796.1, NP_215682.1, NP_217101.1		WP_003950641.1		
N2.HOG0001900	OG0001796	n0		NP_215689.1		WP_003950124.1, WP_003948743.1, WP_003948796.1		
N2.HOG0001901	OG0001797	n0		NP_218341.1, NP_216044.1, NP_215698.1, YP_178020.1				
N2.HOG0001902	OG0001798	n1		NP_215702.1		WP_003951405.1		
N2.HOG0001903	OG0001798	n2		NP_216758.1		WP_095730220.1		
N2.HOG0001904	OG0001799	n1		NP_217845.1		WP_003951597.1		
N2.HOG0001905	OG0001799	n2		NP_215705.1		WP_015508253.1		
N2.HOG0001906	OG0001800	n0		NP_215710.1, NP_215945.1, NP_216886.1, NP_215969.2				
N2.HOG0001907	OG0001801	n0		NP_215775.1		WP_015508240.1		
N2.HOG0001908	OG0001802	n0		NP_215884.1, NP_217461.1, NP_215786.1, NP_215927.1				
N2.HOG0001909	OG0001803	n0		NP_215810.1		WP_003950862.1		
N2.HOG0001910	OG0001804	n0		NP_215849.1		WP_015507295.1		
N2.HOG0001911	OG0001805	n0		NP_215851.1		WP_003950563.1, WP_003949955.1		
N2.HOG0001912	OG0001806	n0		NP_215863.1		WP_003948188.1, WP_008404336.1, WP_015506990.1		
N2.HOG0001913	OG0001807	n0		NP_215982.1		WP_003947436.1		
N2.HOG0001914	OG0001808	n0		NP_216072.1		WP_003947258.1, WP_003950248.1, WP_003952013.1		
N2.HOG0001915	OG0001809	n0		NP_216142.1		WP_003947510.1		
N2.HOG0001916	OG0001810	n0		YP_177803.1, NP_216181.1, NP_216176.1		WP_003946584.1		
N2.HOG0001917	OG0001811	n0		NP_216239.1				
N2.HOG0001918	OG0001812	n0		NP_216366.1		WP_003946816.1, WP_015507924.1		
N2.HOG0001919	OG0001813	n0		NP_216368.1		WP_003947918.1, WP_003946814.1		
N2.HOG0001920	OG0001814	n0		NP_217294.1, NP_216399.1		WP_003951061.1, WP_008410871.1		
N2.HOG0001921	OG0001815	n0		NP_216402.1, YP_178017.1, YP_177694.1, NP_218321.1				
N2.HOG0001922	OG0001816	n1		NP_218187.1		WP_003950705.1		
N2.HOG0001923	OG0001816	n2		NP_216454.1		WP_003949617.1		
N2.HOG0001924	OG0001817	n0		NP_216510.1, NP_216874.1		WP_015506932.1		
N2.HOG0001925	OG0001818	n0		NP_216514.1		WP_003951598.1, WP_003951836.1		
N2.HOG0001926	OG0001819	n0		NP_217699.1, NP_216537.1		WP_015507386.1		
N2.HOG0001927	OG0001820	n0		NP_217647.3, NP_216548.1, NP_217643.1		WP_003947782.1		
N2.HOG0001928	OG0001821	n0		NP_216586.1		WP_003947705.1		
N2.HOG0001929	OG0001822	n0		NP_216608.1		WP_003952170.1, WP_003947189.1		
N2.HOG0001930	OG0001823	n0		NP_216617.2		WP_015506724.1, WP_041826579.1		
N2.HOG0001931	OG0001824	n0		NP_216663.1		WP_003947314.1, WP_010641374.1, WP_003947576.1		
N2.HOG0001932	OG0001825	n0		NP_216744.1		WP_015507967.1		
N2.HOG0001933	OG0001826	n0		NP_216751.1		WP_003949612.1, WP_003947393.1		
N2.HOG0001934	OG0001827	n0		NP_216816.1		WP_015507178.1		
N2.HOG0001935	OG0001828	n0		NP_216831.1				
N2.HOG0001936	OG0001829	n0		NP_216932.2		WP_003948842.1, WP_015508237.1, WP_003948054.1		
N2.HOG0001937	OG0001830	n0		NP_216970.1		WP_003948695.1		
N2.HOG0001938	OG0001831	n0		NP_216971.1		WP_003948694.1		
N2.HOG0001939	OG0001832	n0		NP_217013.1		WP_003949324.1, WP_015507559.1		
N2.HOG0001940	OG0001833	n0		NP_217053.1		WP_003947471.1		
N2.HOG0001941	OG0001834	n0		NP_217087.1		WP_003949110.1, WP_015507583.1, WP_015507421.1		
N2.HOG0001942	OG0001835	n0		NP_217094.1		WP_003951906.1		
N2.HOG0001943	OG0001836	n1		YP_178018.1		WP_003950425.1		
N2.HOG0001944	OG0001836	n2		NP_217237.1		WP_003946541.1		
N2.HOG0001945	OG0001837	n0		NP_217444.1		WP_003951355.1, WP_008414605.1		
N2.HOG0001946	OG0001838	n0		NP_217944.1, NP_218155.1, NP_217460.1, YP_177680.1				
N2.HOG0001947	OG0001839	n0		NP_217485.1		WP_003946860.1, WP_003947534.1, WP_003947563.1		
N2.HOG0001948	OG0001840	n0		NP_217521.1		WP_003951983.1		
N2.HOG0001949	OG0001841	n0		NP_217525.1		WP_003951014.1		
N2.HOG0001950	OG0001842	n0		NP_217527.2		WP_174905218.1		
N2.HOG0001951	OG0001843	n0		NP_217684.1, NP_218278.1		WP_078485287.1		
N2.HOG0001952	OG0001844	n0		NP_217689.1				
N2.HOG0001953	OG0001845	n0		NP_217742.1		WP_003950538.1, WP_003949173.1, WP_015507809.1		
N2.HOG0001954	OG0001846	n0		NP_217749.1		WP_003947700.1		
N2.HOG0001955	OG0001847	n0		NP_217765.1		WP_003950444.1		
N2.HOG0001956	OG0001848	n0		NP_217790.1		WP_003949844.1, WP_015507462.1		
N2.HOG0001957	OG0001849	n0		NP_218068.1		WP_181390307.1		
N2.HOG0001958	OG0001850	n0		NP_218201.3		WP_037630776.1		
N2.HOG0001959	OG0001851	n0		NP_218435.2		WP_003949381.1		
N2.HOG0001960	OG0001852	n0		YP_177675.1		WP_015508006.1, WP_015506894.1		
N2.HOG0001961	OG0001853	n0		YP_177689.1		WP_015507315.1, WP_003950925.1, WP_003950602.1		
N2.HOG0001962	OG0001854	n0		YP_177807.1		WP_003950763.1, WP_003947188.1		
N2.HOG0001963	OG0001855	n0		YP_177860.1		WP_003946983.1		
N2.HOG0001964	OG0001867	n0				WP_015507814.1		
N2.HOG0001965	OG0001872	n0				WP_003951817.1		
N2.HOG0001966	OG0001883	n0				WP_015507378.1, WP_003950607.1, WP_003947295.1		
N2.HOG0001967	OG0001884	n0				WP_003948425.1		
N2.HOG0001968	OG0001890	n0				WP_003949623.1, WP_003947319.1		
N2.HOG0001969	OG0001893	n0				WP_003951997.1		
N2.HOG0001970	OG0001898	n0				WP_003950395.1		
N2.HOG0001971	OG0001899	n0				WP_003946652.1, WP_003947955.1		
N2.HOG0001972	OG0001900	n0				WP_003951701.1		
N2.HOG0001973	OG0001902	n0				WP_003949263.1		
N2.HOG0001974	OG0001903	n0				WP_003947394.1, WP_003951993.1		
N2.HOG0001975	OG0001904	n0				WP_015507677.1, WP_003946457.1		
N2.HOG0001976	OG0001905	n0				WP_015508254.1, WP_003949831.1, WP_015507401.1		
N2.HOG0001977	OG0001906	n0				WP_226660338.1, WP_003951643.1, WP_003946454.1, WP_003948150.1		
N2.HOG0001978	OG0001907	n0				WP_003952192.1, WP_015507960.1, WP_003946682.1		
N2.HOG0001979	OG0001908	n0				WP_003950541.1, WP_003946875.1, WP_015508301.1, WP_003948576.1		
N2.HOG0001980	OG0001909	n0				WP_015506886.1, WP_003947298.1, WP_003947089.1, WP_015507548.1		
N2.HOG0001981	OG0001910	n0				WP_003947242.1, WP_003948336.1, WP_003949604.1, WP_015508031.1		
N2.HOG0001982	OG0001911	n0				WP_015507586.1, WP_015507772.1, WP_003947912.1, WP_015507494.1		
N2.HOG0001983	OG0001912	n0				WP_003947946.1, WP_003952142.1, WP_003948320.1, WP_003948982.1		
N2.HOG0001984	OG0001913	n0				WP_003951747.1, WP_003947979.1, WP_003951758.1		
N2.HOG0001985	OG0001914	n0				WP_003948137.1		
N2.HOG0001986	OG0001915	n0				WP_235208993.1, WP_030304770.1, WP_003950501.1, WP_003948183.1		
N2.HOG0001987	OG0001916	n0				WP_015507342.1, WP_003948184.1, WP_037629576.1, WP_015507193.1		
N2.HOG0001988	OG0001917	n0				WP_015507074.1, WP_008406736.1, WP_015508014.1, WP_003948341.1		
N2.HOG0001989	OG0001918	n0				WP_003951462.1, WP_003948429.1, WP_010645181.1, WP_235208950.1		
N2.HOG0001990	OG0001919	n0				WP_003948595.1, WP_207220668.1, WP_003948596.1, WP_008409005.1		
N2.HOG0001991	OG0001920	n0				WP_008407712.1, WP_008415836.1, WP_015507689.1, WP_003948771.1		
N2.HOG0001992	OG0001921	n0				WP_008409338.1, WP_003950903.1, WP_003948917.1		
N2.HOG0001993	OG0001922	n0				WP_008409673.1, WP_003949099.1, WP_015508141.1, WP_003952268.1		
N2.HOG0001994	OG0001923	n0				WP_003951880.1, WP_235208966.1, WP_015507620.1, WP_003949210.1		
N2.HOG0001995	OG0001924	n0				WP_003949915.1, WP_008404593.1, WP_003949777.1, WP_008405080.1		
N2.HOG0001996	OG0001925	n0				WP_003950933.1, WP_008414907.1, WP_008414904.1, WP_015508315.1		
N2.HOG0001997	OG0001926	n0				WP_015507247.1, WP_003951675.1, WP_010644751.1, WP_015506848.1		
N2.HOG0001998	OG0001927	n1				WP_031178477.1		
N2.HOG0001999	OG0001927	n2				WP_003951947.1		
N2.HOG0002000	OG0001928	n0				WP_015506938.1, WP_008408376.1, WP_015506768.1, WP_015506787.1		
N2.HOG0002001	OG0001929	n0				WP_015507666.1, WP_008409979.1, WP_015507253.1, WP_015507250.1		
N2.HOG0002002	OG0001930	n0				WP_015507517.1, WP_008411875.1, WP_015508029.1, WP_235208942.1		
N2.HOG0002003	OG0001931	n0				WP_103506314.1, WP_086014552.1, WP_086014551.1, WP_086014569.1		
N2.HOG0002004	OG0002671	-		NP_214530.1		WP_003949340.1, WP_003950846.1		
N2.HOG0002005	OG0002672	-		NP_214531.1		WP_003949339.1, WP_003950847.1		
N2.HOG0002006	OG0002674	-		NP_215253.1, NP_214540.1, NP_214539.1				
N2.HOG0002007	OG0002675	-		NP_215639.1, NP_217990.1, NP_214559.1				
N2.HOG0002008	OG0002677	-		NP_217709.1, NP_214578.1		WP_003950746.1		
N2.HOG0002009	OG0002679	-		NP_214939.1, NP_214621.1		WP_015506700.1		
N2.HOG0002010	OG0002683	-		NP_214921.1, NP_214646.1		WP_003947891.1		
N2.HOG0002011	OG0002686	-		NP_214694.1		WP_003952303.1, WP_003947596.1		
N2.HOG0002012	OG0002691	-		NP_214743.2, NP_217273.1		WP_003949083.1		
N2.HOG0002013	OG0002694	-		NP_214758.1, NP_215983.1		WP_003949294.1		
N2.HOG0002014	OG0002695	-		NP_214759.1, NP_216455.1		WP_003952262.1		
N2.HOG0002015	OG0002697	-		NP_214785.1, NP_217577.1, NP_218090.1				
N2.HOG0002016	OG0002698	-		NP_217533.1, NP_217535.1, NP_214802.1				
