HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N4.HOG0001366	OG0000800	n2				PA3615			
N4.HOG0001367	OG0000800	n4				PA4923			
N4.HOG0001368	OG0000801	n0		b1463		PA4827			STM1582
N4.HOG0001369	OG0000802	n0		b2025		PA5140			STM2077
N4.HOG0001370	OG0000803	n0		b2022		PA5143			STM2074
N4.HOG0001371	OG0000804	n0		b2020		PA4448			STM2072
N4.HOG0001372	OG0000805	n0		b2019		PA4449			STM2071
N4.HOG0001373	OG0000806	n0		b4058		PA4234			STM4254
N4.HOG0001374	OG0000807	n0		b3784		PA3145			STM3918
N4.HOG0001375	OG0000808	n0		b0451		PA5287			STM0463
N4.HOG0001376	OG0000809	n0		b3189		PA4450			STM3307
N4.HOG0001377	OG0000810	n0		b3732		PA5554			STM3865
N4.HOG0001378	OG0000811	n0		b2498		PA4646			STM2498
N4.HOG0001379	OG0000812	n0		b3282		PA0022			STM3402
N4.HOG0001380	OG0000813	n0		b2780		PA3637			STM2953
N4.HOG0001381	OG0000814	n0		b1876		PA5051			STM1909
N4.HOG0001382	OG0000815	n2				PA5444			
N4.HOG0001383	OG0000815	n3		b0813		PA1360			STM0832
N4.HOG0001384	OG0000816	n0		b2580		PA0750			STM2647
N4.HOG0001385	OG0000817	n0		b4067		PA3234			STM4273
N4.HOG0001386	OG0000818	n0		b4167		PA4949			STM4356
N4.HOG0001387	OG0000819	n0		b4177		PA4938			STM4366
N4.HOG0001388	OG0000821	n0		b2038		PA5164			STM2094
N4.HOG0001389	OG0000822	n0		b2464, b0008		PA2796			STM2473, STM0007
N4.HOG0001390	OG0000823	n0		b0021, b1893, b3445, b0264, b0274, b0988, b4710					
N4.HOG0001391	OG0000824	n2				PA3250			STM0429
N4.HOG0001392	OG0000824	n3		b0068		PA5217, PA4687			STM0108
N4.HOG0001393	OG0000825	n0		b0114		PA5015			STM0152
N4.HOG0001394	OG0000826	n1		b2808		PA4109			STM2982
N4.HOG0001395	OG0000826	n3		b0254		PA1184, PA0784, PA0207			
N4.HOG0001396	OG0000827	n0		b0311		PA4100, PA3710, PA2124, PA5372			
N4.HOG0001397	OG0000828	n0		b0353		PA2006, PA2472, PA0235, PA4900, PA4903			STM2179
N4.HOG0001398	OG0000829	n3				PA2310, PA0194			
N4.HOG0001399	OG0000829	n5				PA0193			
N4.HOG0001400	OG0000830	n0		b0489		PA0452			STM0501
N4.HOG0001401	OG0000831	n2		b2739		PA0550			STM2915
N4.HOG0001402	OG0000831	n4		b0508		PA1501			STM0518
N4.HOG0001403	OG0000832	n0		b3145, b0533, b0941					STM0174, STM3637, STM0547, STM0024
N4.HOG0001404	OG0000833	n0		b0695		PA1636			STM0703
N4.HOG0001405	OG0000834	n0		b1590, b0896					STM1496, STM4307, STM0613, STM2528, STM0966
N4.HOG0001406	OG0000835	n0		b1033		PA1296			STM1135
N4.HOG0001407	OG0000836	n0		b1069		PA2241, PA4562			STM1170
N4.HOG0001408	OG0000837	n0		b1493, b3517					
N4.HOG0001409	OG0000838	n0		b1497, b3800					STM1287, STM3966, STM0036, STM3123
N4.HOG0001410	OG0000839	n0		b1501		PA5181			
N4.HOG0001411	OG0000840	n1		b1525					STM1524
N4.HOG0001412	OG0000840	n4							STM4519
N4.HOG0001413	OG0000841	n0		b4323, b2172, b1542		PA2342			STM3136, STM1508, STM3083
N4.HOG0001414	OG0000842	n0		b1644		PA1231, PA3360, PA3304, PA3892, PA2430			STM1442
N4.HOG0001415	OG0000843	n0		b1653		PA3272			
N4.HOG0001416	OG0000844	n0		b1792		PA1065			STM1277
N4.HOG0001417	OG0000845	n0		b1803		PA4905, PA0545, PA3498			
N4.HOG0001418	OG0000846	n0		b2051		PA4916			
N4.HOG0001419	OG0000847	n0		b2065		PA3480			STM2121
N4.HOG0001420	OG0000848	n0		b2077, b3754		PA0458			STM2129, STM3887
N4.HOG0001421	OG0000849	n0		b2184					STM0900, STM2223
N4.HOG0001422	OG0000850	n0		b2266, b3098		PA1323, PA3040, PA2754			STM2311, STM3229
N4.HOG0001423	OG0000851	n0		b2276		PA2649			STM2316
N4.HOG0001424	OG0000852	n0		b2282		PA2643			STM2322
N4.HOG0001425	OG0000853	n0		b2286		PA2639			STM2326
N4.HOG0001426	OG0000854	n0		b2287		PA2638			STM2327
N4.HOG0001427	OG0000855	n0		b2292		PA3839			STM2333, STM0765, STM3356
N4.HOG0001428	OG0000856	n2		b2425		PA1493			STM2444
N4.HOG0001429	OG0000856	n4		b3917		PA0283			STM4063
N4.HOG0001430	OG0000857	n0		b4403, b2532		PA3817			STM4600, STM2545
N4.HOG0001431	OG0000858	n1		b2710		PA5351, PA5350			STM2840
N4.HOG0001432	OG0000858	n5							STM1533
N4.HOG0001433	OG0000859	n1				PA0142			
N4.HOG0001434	OG0000859	n4				PA3170			
N4.HOG0001435	OG0000859	n5		b2879					
N4.HOG0001436	OG0000860	n3		b3070					STM3214
N4.HOG0001437	OG0000860	n5				PA2033			
N4.HOG0001438	OG0000861	n0		b3081		PA4814, PA4986, PA5398, PA3092			STM3219
N4.HOG0001439	OG0000862	n0		b3232		PA4539, PA2353, PA4438			STM3346
N4.HOG0001440	OG0000863	n0		b3418		PA3420, PA3921, PA1759, PA1760			STM3515
N4.HOG0001441	OG0000864	n0		b3421		PA5471, PA4583			STM3519
N4.HOG0001442	OG0000865	n0		b3460, b3458		PA4913, PA1074			STM3567, STM3564
N4.HOG0001443	OG0000866	n0		b4135		PA3034			STM4322
N4.HOG0001444	OG0000867	n0		b4207		PA3717, PA5254, PA3262, PA4572			STM4397
N4.HOG0001445	OG0000868	n0		b4333		PA0319, PA2017, PA0327			PSLT007, PSLT010, STM4310
N4.HOG0001446	OG0000869	n0		b3823		PA2929, PA2710, PA4507, PA1620, PA5341			STM3959
N4.HOG0001447	OG0000871	n0				PA1155			
N4.HOG0001448	OG0000875	n0				PA1020			
N4.HOG0001449	OG0000876	n0				PA1022			
N4.HOG0001450	OG0000878	n0				PA2907			STM2030, STM2031
N4.HOG0001451	OG0000879	n0				PA3319, PA0844			
N4.HOG0001452	OG0000880	n2				PA2385			
N4.HOG0001453	OG0000880	n3				PA1032, PA0305, PA1893			
N4.HOG0001454	OG0000881	n0				PA5187, PA4199, PA0508, PA5020, PA0506, PA1284, PA0507			
N4.HOG0001455	OG0000886	n0							STM4098, STM3981, STM3192, STM3191, STM0038, STM0032, STM3980
N4.HOG0001456	OG0000887	n0		b3702		PA0001			STM3838
N4.HOG0001457	OG0000888	n0		b3701		PA0002			STM3837
N4.HOG0001458	OG0000889	n0		b0471		PA1533			STM0485
N4.HOG0001459	OG0000890	n0		b0472		PA1534			STM0486
N4.HOG0001460	OG0000891	n0		b1099		PA2961			STM1201
N4.HOG0001461	OG0000892	n0		b3146		PA4422			STM3263
N4.HOG0001462	OG0000894	n0		b1208		PA4669			STM1779
N4.HOG0001463	OG0000895	n0		b3730		PA5552			STM3862
N4.HOG0001464	OG0000896	n0		b2185		PA4671			STM2224
N4.HOG0001465	OG0000897	n0		b1204		PA4672			STM1783
N4.HOG0001466	OG0000898	n0		b1114		PA3002			STM1216
N4.HOG0001467	OG0000899	n0		b2781		PA0935			STM2954
N4.HOG0001468	OG0000900	n0		b0188		PA3638			STM0236
N4.HOG0001469	OG0000901	n0		b0125		PA4645			STM0170
N4.HOG0001470	OG0000902	n0		b0441		PA0027, PA0699, PA1805			STM0452
N4.HOG0001471	OG0000903	n0		b1096		PA2964			STM1198
N4.HOG0001472	OG0000904	n0		b3177		PA4750			STM3295
N4.HOG0001473	OG0000905	n0		b3260		PA4852			STM3384
N4.HOG0001474	OG0000906	n0		b2747		PA3633			STM2930
N4.HOG0001475	OG0000907	n0		b2746		PA3627			STM2929
N4.HOG0001476	OG0000908	n0		b2400		PA3134			STM2415
N4.HOG0001477	OG0000909	n0		b3607		PA3816, PA2105			STM3699
N4.HOG0001478	OG0000910	n0		b3982		PA4275			STM4148
N4.HOG0001479	OG0000911	n0		b3984		PA4273			STM4150
N4.HOG0001480	OG0000912	n0		b3986		PA4271			STM4152
N4.HOG0001481	OG0000913	n0		b3342		PA4268			STM3448
N4.HOG0001482	OG0000914	n0		b3319		PA4262			STM3439
N4.HOG0001483	OG0000915	n0		b3315		PA4258			STM3435
N4.HOG0001484	OG0000916	n0		b3313		PA4256			STM3433
N4.HOG0001485	OG0000917	n0		b3311		PA4254			STM3431
N4.HOG0001486	OG0000918	n0		b3309		PA4252			STM3429
N4.HOG0001487	OG0000919	n0		b3304		PA4247			STM3424
N4.HOG0001488	OG0000920	n0		b3302		PA4245			STM3422
N4.HOG0001489	OG0000921	n0		b3301		PA4244			STM3421
N4.HOG0001490	OG0000922	n0		b0884		PA2619			STM0953
N4.HOG0001491	OG0000923	n0		b3299		PA4242			STM3419
N4.HOG0001492	OG0000924	n0		b3295		PA4238			STM3415
N4.HOG0001493	OG0000925	n0		b3294		PA4237			STM3414
N4.HOG0001494	OG0000926	n0		b2318		PA3114			STM2368
N4.HOG0001495	OG0000927	n0		b1849		PA3751			STM1883
N4.HOG0001496	OG0000929	n0				PA4318			
N4.HOG0001497	OG0000930	n0		b2677		PA5094			STM2809
N4.HOG0001498	OG0000931	n0		b3365		PA1781			STM3474
N4.HOG0001499	OG0000932	n0				PA3826			
N4.HOG0001500	OG0000933	n0				PA4229			
N4.HOG0001501	OG0000935	n0		b0635		PA4003			STM1910, STM0640
N4.HOG0001502	OG0000936	n0		b0363, b1022					
N4.HOG0001503	OG0000937	n0		b0871		PA5297			STM0935
N4.HOG0001504	OG0000938	n0		b0086		PA4416			STM0124
N4.HOG0001505	OG0000939	n0				PA3969			
N4.HOG0001506	OG0000940	n0		b3502		PA2278			
N4.HOG0001507	OG0000941	n0		b1753		PA0269			STM2804
N4.HOG0001508	OG0000942	n0		b2182		PA3573, PA4136			STM2221
N4.HOG0001509	OG0000943	n0				PA1943			
N4.HOG0001510	OG0000944	n0		b4168		PA4948			STM4357
N4.HOG0001511	OG0000945	n0		b1807		PA3685			STM1820
N4.HOG0001512	OG0000946	n0		b4142		PA4386			STM4329
N4.HOG0001513	OG0000947	n3				PA1732			
N4.HOG0001514	OG0000947	n4				PA4926			
N4.HOG0001515	OG0000948	n0		b2500		PA0944			STM2500
N4.HOG0001516	OG0000949	n0		b4006		PA4854			STM4176
N4.HOG0001517	OG0000950	n0		b3813		PA5443			STM3951
N4.HOG0001518	OG0000951	n0		b2411		PA1529			STM2427
N4.HOG0001519	OG0000952	n0		b2764		PA4513			STM2948
N4.HOG0001520	OG0000953	n0		b3063, b0612, b0770					STM0618, STM3166
N4.HOG0001521	OG0000954	n0		b0898		PA5311, PA3355, PA4887			STM0968
N4.HOG0001522	OG0000955	n2		b1734					STM1316
N4.HOG0001523	OG0000956	n0		b2698		PA3616			STM2828
N4.HOG0001524	OG0000957	n0		b2961		PA5147			STM3110
N4.HOG0001525	OG0000959	n0		b0934		PA3448, PA2295, PA3443			
N4.HOG0001526	OG0000960	n0		b3307		PA4250			STM3427
N4.HOG0001527	OG0000961	n0				PA5048			STM4104, STM0033
N4.HOG0001528	OG0000962	n0		b3713		PA1204			STM3850
N4.HOG0001529	OG0000963	n0		b4178		PA2692			STM4367
N4.HOG0001530	OG0000964	n0		b1422		PA3122, PA0152			STM1625
N4.HOG0001531	OG0000965	n0		b4093		PA3368			STM4287
N4.HOG0001532	OG0000966	n0				PA2896, PA1776			
N4.HOG0001533	OG0000967	n0		b3775		PA3871, PA1996, PA4176			STM3910
N4.HOG0001534	OG0000968	n0		b3997		PA5034			STM4167
N4.HOG0001535	OG0000969	n0		b1065					STM1166
N4.HOG0001536	OG0000971	n0		b2750		PA1393			STM2933
N4.HOG0001537	OG0000972	n0		b4019		PA1843			STM4188
N4.HOG0001538	OG0000973	n0		b0426		PA4395			STM0435
N4.HOG0001539	OG0000974	n0		b1053					STM0382, STM1154
N4.HOG0001540	OG0000975	n0		b4407		PA0380			STM4161
N4.HOG0001541	OG0000976	n0		b3991		PA0381			STM4160
N4.HOG0001542	OG0000977	n0		b1288		PA1806			STM1700
N4.HOG0001543	OG0000978	n0		b0517, b0801		PA1252			STM0528, STM3081
N4.HOG0001544	OG0000979	n0		b1192		PA5198			STM1800
N4.HOG0001545	OG0000980	n0		b1325		PA2509			STM1681
N4.HOG0001546	OG0000981	n0		b0243		PA4007			STM0322
N4.HOG0001547	OG0000982	n0		b1922		PA1455			STM1956
N4.HOG0001548	OG0000983	n1		b1890		PA4954			STM1923
N4.HOG0001549	OG0000983	n4				PA1460			
N4.HOG0001550	OG0000984	n0				PA0848, PA3529			STM0402
N4.HOG0001551	OG0000985	n0				PA3417			
N4.HOG0001552	OG0000986	n0				PA3416, PA2248			
N4.HOG0001553	OG0000987	n0		b3871		PA5117			STM4009
N4.HOG0001554	OG0000988	n0		b3465		PA0370			STM3572
N4.HOG0001555	OG0000989	n0		b3634		PA0363			STM3725
N4.HOG0001556	OG0000990	n0		b1234		PA3339, PA1640			STM1754
N4.HOG0001557	OG0000991	n0		b0085		PA4417			STM0123
N4.HOG0001558	OG0000992	n0		b0087		PA4415			STM0125
N4.HOG0001559	OG0000993	n0		b0088		PA4414			STM0126
N4.HOG0001560	OG0000994	n0		b0090		PA4412			STM0128
N4.HOG0001561	OG0000995	n0		b3972		PA2977			STM4137
N4.HOG0001562	OG0000996	n0		b0095		PA4407			STM0133
N4.HOG0001563	OG0000997	n0		b2593		PA4543			STM2661
N4.HOG0001564	OG0000998	n0		b2951		PA0394			STM3100
N4.HOG0001565	OG0000999	n0		b0027		PA4559			STM0047
N4.HOG0001566	OG0001000	n0		b2497, b1006		PA4647			STM2497
N4.HOG0001567	OG0001002	n0		b3648		PA5336			STM3740
N4.HOG0001568	OG0001003	n0		b3649		PA5337			STM3741
N4.HOG0001569	OG0001004	n0		b3935		PA5050			STM4095
N4.HOG0001570	OG0001005	n0		b3288		PA0018			STM3407
N4.HOG0001571	OG0001006	n0		b3386		PA0607			STM3483
N4.HOG0001572	OG0001007	n0		b3652		PA5345			STM3744
N4.HOG0001573	OG0001008	n0		b2567		PA0770			STM2581
N4.HOG0001574	OG0001009	n0		b2609		PA3745			STM2676
N4.HOG0001575	OG0001010	n0		b2608		PA3744			STM2675
N4.HOG0001576	OG0001011	n0		b2607		PA3743			STM2674
N4.HOG0001577	OG0001012	n0		b2606		PA3742			STM2673
N4.HOG0001578	OG0001013	n0		b4473		PA0021			STM3405
N4.HOG0001579	OG0001014	n1							STM2891
N4.HOG0001580	OG0001014	n2		b1946		PA1444			STM1977
N4.HOG0001581	OG0001015	n2		b1880		PA1449			STM1914
N4.HOG0001582	OG0001015	n4				PA1690			STM1422
N4.HOG0001583	OG0001016	n0		b0170		PA3655			STM0217
N4.HOG0001584	OG0001017	n0		b0172		PA3653			STM0219
N4.HOG0001585	OG0001018	n0		b0173		PA3650			STM0220
N4.HOG0001586	OG0001019	n0		b0176		PA3649			STM0223
N4.HOG0001587	OG0001020	n0		b3170		PA4746			STM3288
N4.HOG0001588	OG0001021	n0		b3167		PA4743			STM3285
N4.HOG0001589	OG0001022	n0		b0025		PA4561			STM0045
N4.HOG0001590	OG0001023	n0		b3165		PA4741			STM3283
N4.HOG0001591	OG0001024	n0		b3164		PA4740			STM3282
N4.HOG0001592	OG0001025	n0		b2699		PA3617			STM2829
N4.HOG0001593	OG0001026	n0		b4171		PA4945			STM4360
N4.HOG0001594	OG0001028	n0		b4043		PA3007			STM4237
N4.HOG0001595	OG0001029	n0		b3182		PA3047			STM3300
N4.HOG0001596	OG0001030	n0		b3879, b2544					STM4020
N4.HOG0001597	OG0001031	n0		b0726		PA1585			STM0736
N4.HOG0001598	OG0001032	n0				PA0520, PA2707			
N4.HOG0001599	OG0001033	n0		b1646					STM0924, STM1044, STM1440
N4.HOG0001600	OG0001034	n0		b1185		PA0538			STM3194, STM1807
N4.HOG0001601	OG0001035	n0		b1778		PA2827			STM1291
N4.HOG0001602	OG0001036	n0		b4044		PA4821			STM4238
N4.HOG0001603	OG0001037	n0		b1710		PA2826, PA0838			STM1341
N4.HOG0001604	OG0001038	n0		b2798					STM2972
N4.HOG0001605	OG0001039	n0		b1850		PA3131, PA3181			STM1884
N4.HOG0001606	OG0001041	n0		b0131		PA4731			STM0180
N4.HOG0001607	OG0001042	n0		b0133		PA4730			STM0181
N4.HOG0001608	OG0001043	n0		b0031		PA4759			STM0064
N4.HOG0001609	OG0001044	n0		b0908					STM0978
N4.HOG0001610	OG0001045	n0		b1884		PA3348, PA3706, PA0175			STM1918
N4.HOG0001611	OG0001046	n0		b2511		PA3799			STM2519
N4.HOG0001612	OG0001047	n0		b0910		PA3163			STM0980
N4.HOG0001613	OG0001049	n0		b1662		PA4055			STM1426
N4.HOG0001614	OG0001050	n0		b2029					STM2081
N4.HOG0001615	OG0001051	n0		b2616		PA4763			STM2684
N4.HOG0001616	OG0001052	n0		b3237					STM4463, STM3360
N4.HOG0001617	OG0001053	n0		b0422		PA4042			STM0424
N4.HOG0001618	OG0001054	n0		b2509		PA3777			STM2512
N4.HOG0001619	OG0001055	n0		b0529		PA1796			STM0542
N4.HOG0001620	OG0001056	n0		b0416		PA4052			STM0418
N4.HOG0001621	OG0001057	n0		b3328		PA0678, PA2675, PA0681, PA3101			
N4.HOG0001622	OG0001058	n0		b2515		PA3803			STM2523
N4.HOG0001623	OG0001059	n0		b3066		PA0577			STM3210
N4.HOG0001624	OG0001060	n0		b0659		PA3982			STM0668
N4.HOG0001625	OG0001061	n0		b0660		PA3981			STM0669
N4.HOG0001626	OG0001062	n0		b2946		PA0419			STM3094
N4.HOG0001627	OG0001063	n0		b3259		PA4850			STM3383
N4.HOG0001628	OG0001064	n0		b0014		PA4761			STM0012
N4.HOG0001629	OG0001065	n0		b2614		PA4762			STM2681
N4.HOG0001630	OG0001066	n0		b2569		PA0767			STM2583
N4.HOG0001631	OG0001067	n0		b0023		PA4563			STM0043
N4.HOG0001632	OG0001068	n0		b0442		PA3140			STM0453
N4.HOG0001633	OG0001069	n0		b0637		PA4005			STM0642
N4.HOG0001634	OG0001070	n0		b0639		PA4006			STM0645
N4.HOG0001635	OG0001071	n0		b0401		PA1590, PA1971			STM0399
N4.HOG0001636	OG0001072	n4		b0187					
N4.HOG0001637	OG0001073	n0				PA5458, PA5238, PA3157			STM2232
N4.HOG0001638	OG0001075	n0				PA1200			
N4.HOG0001639	OG0001076	n0		b2949		PA0404			STM3097
N4.HOG0001640	OG0001077	n0		b1133		PA2626			STM1234
N4.HOG0001641	OG0001078	n0		b2531		PA3815			STM2544
N4.HOG0001642	OG0001079	n0		b1866		PA0963			STM1901
N4.HOG0001643	OG0001080	n0		b3887		PA5079			STM4028
N4.HOG0001644	OG0001081	n0		b0409		PA3820			STM0408
N4.HOG0001645	OG0001082	n0		b0405		PA3824			STM0404, STM1548
N4.HOG0001646	OG0001083	n0		b1861		PA0966			STM1895
N4.HOG0001647	OG0001084	n0		b1864		PA0964			STM1899
N4.HOG0001648	OG0001085	n0		b3183		PA4566			STM3301
N4.HOG0001649	OG0001086	n0		b3185		PA4567			STM3303
N4.HOG0001650	OG0001087	n0		b3186		PA4568			STM3304
N4.HOG0001651	OG0001088	n0		b2315		PA3111			STM2365
N4.HOG0001652	OG0001089	n0		b0438		PA1802			STM0449
N4.HOG0001653	OG0001090	n0		b0436		PA1800			STM0447
N4.HOG0001654	OG0001091	n0		b0078		PA4695			STM0117
N4.HOG0001655	OG0001092	n0		b1913		PA2585			STM1946
N4.HOG0001656	OG0001093	n0		b1716		PA2741			STM1336
N4.HOG0001657	OG0001094	n0		b1717		PA2742			STM1335
N4.HOG0001658	OG0001095	n0		b1718		PA2743			STM1334
N4.HOG0001659	OG0001096	n0		b0413		PA4057			STM0415
N4.HOG0001660	OG0001097	n0		b0103		PA4529			STM0140
N4.HOG0001661	OG0001098	n0		b3635		PA0357			STM3726
N4.HOG0001662	OG0001099	n0		b3863		PA5493			STM3999
N4.HOG0001663	OG0001100	n0		b4140		PA4387			STM4327
N4.HOG0001664	OG0001101	n0		b3916					STM4062
N4.HOG0001665	OG0001102	n0		b0423		PA5118			STM0425
N4.HOG0001666	OG0001103	n0		b0091		PA4411			STM0129
N4.HOG0001667	OG0001104	n0		b1479		PA3471			STM1566
N4.HOG0001668	OG0001105	n0		b2960		PA0382			STM3109
N4.HOG0001669	OG0001106	n0		b0775		PA0500			STM0794
N4.HOG0001670	OG0001107	n0		b0774		PA0420			STM0793
N4.HOG0001671	OG0001108	n0		b2534		PA3695			STM2547
N4.HOG0001672	OG0001109	n0		b3425		PA0589			STM3525
N4.HOG0001673	OG0001110	n0		b0642		PA3987			STM0648
N4.HOG0001674	OG0001111	n0		b2942		PA0546			STM3090
N4.HOG0001675	OG0001112	n0		b4557		PA2045			STM3841
N4.HOG0001676	OG0001113	n0		b0296		PA3601			STM0469
N4.HOG0001677	OG0001114	n0		b3432		PA2153			STM3538
N4.HOG0001678	OG0001115	n0		b3051		PA3729			STM3199
N4.HOG0001679	OG0001116	n0		b3057		PA1959			STM3205
N4.HOG0001680	OG0001117	n0		b4025		PA4732			STM4221
N4.HOG0001681	OG0001119	n0		b1622					STM1557
N4.HOG0001682	OG0001120	n0		b1768		PA4918			STM1293
N4.HOG0001683	OG0001121	n0		b0595		PA1902, PA4213			STM0597
N4.HOG0001684	OG0001122	n0		b4260		PA3831			STM4477
N4.HOG0001685	OG0001123	n0		b0156		PA0665			STM0204
N4.HOG0001686	OG0001124	n0		b3809		PA5278			STM3947
N4.HOG0001687	OG0001125	n0		b0003					STM0003
N4.HOG0001688	OG0001126	n0				PA1310			STM0431
N4.HOG0001689	OG0001127	n0		b0516		PA0444			STM0527
N4.HOG0001690	OG0001128	n0		b2529		PA3813			STM2542
N4.HOG0001691	OG0001129	n0		b1682					STM1371
N4.HOG0001692	OG0001130	n0		b0763		PA1863			STM0781
N4.HOG0001693	OG0001132	n0		b2620		PA4768			STM2688
N4.HOG0001694	OG0001133	n0							STM0898
N4.HOG0001695	OG0001134	n0		b3205		PA4465			STM3323
N4.HOG0001696	OG0001135	n0		b2024		PA5141			STM2076
N4.HOG0001697	OG0001136	n0		b2828		PA0341			STM3002
N4.HOG0001698	OG0001137	n0		b0677		PA3758			STM0683
N4.HOG0001699	OG0001138	n0		b0779		PA3138			STM0798
N4.HOG0001700	OG0001139	n0		b3462		PA0375			STM3569
N4.HOG0001701	OG0001140	n0		b3463		PA0374			STM3570
N4.HOG0001702	OG0001141	n0		b2891		PA3701			STM3041
N4.HOG0001703	OG0001142	n0		b0098		PA4403			STM0136
N4.HOG0001704	OG0001143	n0		b3203		PA4463			STM3321
N4.HOG0001705	OG0001144	n0		b3413		PA0489			STM3510
N4.HOG0001706	OG0001145	n0				PA1386, PA5450			STM0723
N4.HOG0001707	OG0001146	n0				PA5451, PA2678			STM0722
N4.HOG0001708	OG0001147	n0		b3052		PA4996			STM3200
N4.HOG0001709	OG0001148	n0		b3291		PA4614			STM3410
N4.HOG0001710	OG0001149	n0		b1249		PA5394			STM1739
N4.HOG0001711	OG0001151	n0		b3731		PA5553			STM3864
N4.HOG0001712	OG0001152	n0		b3733		PA5555			STM3866
N4.HOG0001713	OG0001153	n0		b3734		PA5556			STM3867
N4.HOG0001714	OG0001154	n0		b3735		PA5557			STM3868
N4.HOG0001715	OG0001155	n0		b3737		PA5559			STM3870
N4.HOG0001716	OG0001156	n0		b3738		PA5560			STM3871
N4.HOG0001717	OG0001157	n0		b1211		PA4665			STM1776
N4.HOG0001718	OG0001158	n0		b3936		PA5049			STM4096
N4.HOG0001719	OG0001159	n0		b3783		PA5239			STM3917
N4.HOG0001720	OG0001160	n0		b0757					STM0774
N4.HOG0001721	OG0001161	n0		b1651		PA5111, PA0710, PA3524			STM1435
N4.HOG0001722	OG0001162	n0		b1023, b0130					STM0303, STM0179
N4.HOG0001723	OG0001163	n0		b0473		PA1068, PA1596			STM0487
N4.HOG0001724	OG0001164	n0		b1128		PA2630			STM1229
N4.HOG0001725	OG0001165	n0		b4052		PA4931			STM4246
N4.HOG0001726	OG0001166	n0		b4203		PA4932			STM4394
N4.HOG0001727	OG0001167	n0		b4200		PA4935			STM4391
N4.HOG0001728	OG0001168	n0				PA5562			PSLT068
N4.HOG0001729	OG0001169	n0		b3740		PA5564			STM3873
N4.HOG0001730	OG0001170	n0		b3704		PA5569			STM3840
N4.HOG0001731	OG0001171	n0		b3703		PA5570			STM3839
N4.HOG0001732	OG0001173	n0		b1860		PA0967			STM1894
N4.HOG0001733	OG0001174	n0		b0060		PA1886			STM0097
N4.HOG0001734	OG0001175	n1				PA3408			STM0364
N4.HOG0001735	OG0001175	n2		b0150		PA2466, PA0470			STM0191
N4.HOG0001736	OG0001176	n0		b1592, b0155					STM1490, STM0203
N4.HOG0001737	OG0001177	n0		b0160		PA3043, PA1124			STM0208
N4.HOG0001738	OG0001178	n0		b0222, b3149		PA4425			STM0310, STM3266
N4.HOG0001739	OG0001179	n0		b0373, b0298, b1027, b0540, b2088					STM2768
N4.HOG0001740	OG0001180	n0		b0305		PA2332, PA0564			STM0563
N4.HOG0001741	OG0001181	n0		b0324, b0337		PA0437			STM3334
N4.HOG0001742	OG0001182	n0		b4272, b2861, b1403, b1997, b3044, b0360					
N4.HOG0001743	OG0001183	n0		b0361, b1996, b3045, b4273, b1402, b2860					
N4.HOG0001744	OG0001184	n0		b0408		PA3821			STM0407
N4.HOG0001745	OG0001185	n0		b0452		PA3942			STM0464
N4.HOG0001746	OG0001186	n0		b0454		PA4392			STM0466
N4.HOG0001747	OG0001187	n1		b0465		PA5022			STM0478
N4.HOG0001748	OG0001187	n3		b4159		PA1408			STM4347
N4.HOG0001749	OG0001188	n0		b0613		PA0209			STM0769, STM3350, STM0063, STM0619
N4.HOG0001750	OG0001189	n0		b0657		PA3984			STM0666
N4.HOG0001751	OG0001190	n0		b0694		PA1637			STM0702
N4.HOG0001752	OG0001191	n0		b0696		PA1635			STM0704
N4.HOG0001753	OG0001192	n0		b0697		PA1634			STM0705
N4.HOG0001754	OG0001193	n0		b0837		PA1112			STM0861
N4.HOG0001755	OG0001194	n0		b0852		PA5197			STM0875
N4.HOG0001756	OG0001195	n1		b2936		PA4632			STM3077
N4.HOG0001757	OG0001195	n3		b0909		PA0277			STM0979
N4.HOG0001758	OG0001196	n0		b0921		PA4790			STM0991
N4.HOG0001759	OG0001197	n0		b0997, b1872, b3551					STM3822, STM3644
N4.HOG0001760	OG0001198	n0		b1007		PA4092			STM1098
N4.HOG0001761	OG0001199	n0		b1045		PA3693			STM1147
N4.HOG0001762	OG0001200	n0		b1054, b2378		PA3242, PA0011			STM1155, STM2401
N4.HOG0001763	OG0001201	n0		b2127, b1162		PA4659			STM2160, STM1266, STM1390
N4.HOG0001764	OG0001202	n0		b1220					STM2516, STM1669, STM2517, PSLT034, STM1768
N4.HOG0001765	OG0001203	n0		b1262		PA0651			STM1725
N4.HOG0001766	OG0001204	n0		b3474, b1601					STM3582, STM1481
N4.HOG0001767	OG0001205	n0		b4122, b1612		PA4333			STM4300, STM1468
N4.HOG0001768	OG0001206	n0		b3161, b3709, b1907		PA5434			STM3279, STM1937
N4.HOG0001769	OG0001207	n0		b3105, b2015		PA0479, PA3225			STM3235, STM2069
N4.HOG0001770	OG0001208	n0		b2049		PA3551, PA5452, PA2232			STM2084, STM2105
N4.HOG0001771	OG0001209	n0		b2132		PA1726			STM2166
N4.HOG0001772	OG0001210	n0		b2178		PA2059, PA1809			STM2217
N4.HOG0001773	OG0001211	n0		b2288		PA2637, PA1883			STM2328
N4.HOG0001774	OG0001212	n0		b2290		PA2828			STM2331
N4.HOG0001775	OG0001213	n0		b2302		PA1033, PA1623, PA1185, PA3035			STM2349
