HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N3.HOG0001761	OG0001425	n0			Rv2217			XNR_RS23220	
N3.HOG0001762	OG0001427	n0			Rv2366c			XNR_RS21810	
N3.HOG0001763	OG0001428	n0			Rv1029			XNR_RS06755	
N3.HOG0001764	OG0001429	n0						XNR_RS03385	
N3.HOG0001765	OG0001431	n0			Rv0896			XNR_RS20940	
N3.HOG0001766	OG0001432	n0			Rv3316			XNR_RS19495	
N3.HOG0001767	OG0001435	n0						XNR_RS26805	
N3.HOG0001768	OG0001436	n0						XNR_RS00900, XNR_RS16270	
N3.HOG0001769	OG0001437	n0						XNR_RS23150	
N3.HOG0001770	OG0001438	n0			Rv2685, Rv2684			XNR_RS10770	
N3.HOG0001771	OG0001440	n0			Rv1106c			XNR_RS22245	
N3.HOG0001772	OG0001441	n0			Rv1331			XNR_RS08880	
N3.HOG0001773	OG0001443	n0			Rv2762c			XNR_RS09360	
N3.HOG0001774	OG0001444	n0			Rv1684			XNR_RS09475	
N3.HOG0001775	OG0001445	n0			Rv2139			XNR_RS26615	
N3.HOG0001776	OG0001449	n0			Rv0987				
N3.HOG0001777	OG0001453	n0						XNR_RS08150	
N3.HOG0001778	OG0001454	n0			Rv2849c			XNR_RS24615	
N3.HOG0001779	OG0001455	n0						XNR_RS13195, XNR_RS17380, XNR_RS14615	
N3.HOG0001780	OG0001456	n0						XNR_RS02455, XNR_RS13265	
N3.HOG0001781	OG0001457	n0						XNR_RS21270, XNR_RS26760, XNR_RS27185, XNR_RS18840	
N3.HOG0001782	OG0001459	n0						XNR_RS29180, XNR_RS10730	
N3.HOG0001783	OG0001460	n2						XNR_RS25345	
N3.HOG0001784	OG0001460	n3						XNR_RS20660	
N3.HOG0001785	OG0001464	n0						XNR_RS07105	
N3.HOG0001786	OG0001465	n0			Rv2607			XNR_RS11260	
N3.HOG0001787	OG0001466	n0			Rv1462			XNR_RS24460	
N3.HOG0001788	OG0001467	n0			Rv1101c				
N3.HOG0001789	OG0001469	n0			Rv3672c			XNR_RS13510	
N3.HOG0001790	OG0001470	n0			Rv0457c				
N3.HOG0001791	OG0001471	n0			Rv2594c			XNR_RS26435	
N3.HOG0001792	OG0001472	n0			Rv2006, Rv3372			XNR_RS11910	
N3.HOG0001793	OG0001473	n0			Rv3841				
N3.HOG0001794	OG0001475	n0						XNR_RS07740, XNR_RS21750	
N3.HOG0001795	OG0001476	n0			Rv2207			XNR_RS23305	
N3.HOG0001796	OG0001477	n0			Rv2208			XNR_RS23295	
N3.HOG0001797	OG0001478	n0			Rv0254c			XNR_RS23315	
N3.HOG0001798	OG0001479	n0			Rv3257c			XNR_RS09485	
N3.HOG0001799	OG0001480	n0			Rv1511			XNR_RS29010	
N3.HOG0001800	OG0001485	n0			Rv2609c			XNR_RS26415, XNR_RS05995	
N3.HOG0001801	OG0001486	n0			Rv3155			XNR_RS18030	
N3.HOG0001802	OG0001487	n0			Rv3154			XNR_RS18025	
N3.HOG0001803	OG0001488	n0			Rv3151			XNR_RS18010	
N3.HOG0001804	OG0001489	n0			Rv3150			XNR_RS18005	
N3.HOG0001805	OG0001490	n0			Rv3149			XNR_RS18000	
N3.HOG0001806	OG0001493	n0						XNR_RS22040, XNR_RS14245	
N3.HOG0001807	OG0001494	n0			Rv1276c			XNR_RS24830	
N3.HOG0001808	OG0001495	n0			Rv0243			XNR_RS17755	
N3.HOG0001809	OG0001497	n0			Rv0799c			XNR_RS14200	
N3.HOG0001810	OG0001498	n0						XNR_RS18395	
N3.HOG0001811	OG0001499	n0			Rv2984			XNR_RS16345	
N3.HOG0001812	OG0001501	n0						XNR_RS06445	
N3.HOG0001813	OG0001503	n0						XNR_RS13940	
N3.HOG0001814	OG0001505	n0			Rv1286			XNR_RS03525	
N3.HOG0001815	OG0001506	n0			Rv1285			XNR_RS03520	
N3.HOG0001816	OG0001507	n0			Rv0811c			XNR_RS16560	
N3.HOG0001817	OG0001508	n0			Rv1985c			XNR_RS27350	
N3.HOG0001818	OG0001509	n0			Rv1496			XNR_RS07125, XNR_RS23095	
N3.HOG0001819	OG0001510	n0						XNR_RS01520	
N3.HOG0001820	OG0001511	n0			Rv0038			XNR_RS09130	
N3.HOG0001821	OG0001512	n0						XNR_RS13770	
N3.HOG0001822	OG0001514	n0						XNR_RS19325	
N3.HOG0001823	OG0001515	n0						XNR_RS10645	
N3.HOG0001824	OG0001516	n0			Rv2221c			XNR_RS22960	
N3.HOG0001825	OG0001517	n0			Rv3907c			XNR_RS14830	
N3.HOG0001826	OG0001518	n0			Rv2898c			XNR_RS05985	
N3.HOG0001827	OG0001519	n0			Rv0655			XNR_RS04630	
N3.HOG0001828	OG0001520	n0			Rv2444c			XNR_RS21510	
N3.HOG0001829	OG0001521	n0			Rv1876			XNR_RS23600	
N3.HOG0001830	OG0001523	n0			Rv1781c			XNR_RS21260	
N3.HOG0001831	OG0001524	n0			Rv0181c			XNR_RS22365	
N3.HOG0001832	OG0001525	n0						XNR_RS24130	
N3.HOG0001833	OG0001526	n0						XNR_RS24135	
N3.HOG0001834	OG0001527	n0						XNR_RS24140	
N3.HOG0001835	OG0001528	n0						XNR_RS01960	
N3.HOG0001836	OG0001529	n0						XNR_RS01905	
N3.HOG0001837	OG0001530	n0			Rv2697c			XNR_RS04975	
N3.HOG0001838	OG0001531	n0						XNR_RS27010	
N3.HOG0001839	OG0001532	n0			Rv2272			XNR_RS25460	
N3.HOG0001840	OG0001533	n0			Rv2897c			XNR_RS05980	
N3.HOG0001841	OG0001534	n0						XNR_RS28995	
N3.HOG0001842	OG0001536	n0						XNR_RS17675	
N3.HOG0001843	OG0001537	n0			Rv2482c, Rv1551				
N3.HOG0001844	OG0001538	n0						XNR_RS05140, XNR_RS24750	
N3.HOG0001845	OG0001541	n0			Rv2511			XNR_RS20685	
N3.HOG0001846	OG0001542	n0						XNR_RS13760, XNR_RS22055	
N3.HOG0001847	OG0001543	n0			Rv2510c				
N3.HOG0001848	OG0001546	n0			Rv2756c			XNR_RS13275	
N3.HOG0001849	OG0001548	n0			Rv3042c			XNR_RS24835	
N3.HOG0001850	OG0001549	n0			Rv2723			XNR_RS24310	
N3.HOG0001851	OG0001550	n0						XNR_RS28205	
N3.HOG0001852	OG0001551	n0			Rv1224			XNR_RS08205	
N3.HOG0001853	OG0001552	n0			Rv3199c			XNR_RS08030	
N3.HOG0001854	OG0001553	n0			Rv0134			XNR_RS16215	
N3.HOG0001855	OG0001554	n0			Rv3500c, Rv1965, Rv0168, Rv0588			XNR_RS04620	
N3.HOG0001856	OG0001555	n0			Rv1968, Rv3497c, Rv0591, Rv0171			XNR_RS04605	
N3.HOG0001857	OG0001556	n0			Rv0172, Rv0592, Rv1969, Rv3496c			XNR_RS04600	
N3.HOG0001858	OG0001557	n0			Rv3495c, Rv1970, Rv0173, Rv0593			XNR_RS04595	
N3.HOG0001859	OG0001558	n0			Rv0594, Rv0174, Rv1971, Rv3494c			XNR_RS04590	
N3.HOG0001860	OG0001559	n0			Rv3869, Rv3895c, Rv1782, Rv0283, Rv3450c				
N3.HOG0001861	OG0001560	n0			Rv3448, Rv3887c, Rv1795, Rv0290, Rv3877				
N3.HOG0001862	OG0001561	n0			Rv3449, Rv3886c, Rv1796, Rv0291, Rv3883c				
N3.HOG0001863	OG0001562	n0			Rv0677c, Rv0506, Rv2507, Rv0403c, Rv0451c				
N3.HOG0001864	OG0001563	n0			Rv0445c			XNR_RS07515, XNR_RS03370, XNR_RS11175, XNR_RS25815	
N3.HOG0001865	OG0001564	n0			Rv0517			XNR_RS03005, XNR_RS02915, XNR_RS09305	
N3.HOG0001866	OG0001565	n2			Rv0539			XNR_RS12135	
N3.HOG0001867	OG0001565	n3			Rv3631			XNR_RS25290	
N3.HOG0001868	OG0001566	n0			Rv1962A, Rv3407, Rv3385c, Rv0626, Rv0596c				
N3.HOG0001869	OG0001567	n0			Rv1982c, Rv2759c, Rv0609, Rv0624, Rv1741				
N3.HOG0001870	OG0001568	n0			Rv0801			XNR_RS28490, XNR_RS16240, XNR_RS11715, XNR_RS18155	
N3.HOG0001871	OG0001569	n0			Rv3827c, Rv0922, Rv2885c, Rv2791c, Rv2978c				
N3.HOG0001872	OG0001570	n0			Rv0966c			XNR_RS08760, XNR_RS13610, XNR_RS03620, XNR_RS20480	
N3.HOG0001873	OG0001571	n0			Rv1001			XNR_RS04030, XNR_RS03950	
N3.HOG0001874	OG0001572	n0			Rv1198, Rv1037c, Rv3619c, Rv1793, Rv2346c				
N3.HOG0001875	OG0001573	n0			Rv1149, Rv1042c			XNR_RS30735, XNR_RS29680, XNR_RS30185	
N3.HOG0001876	OG0001574	n0			Rv2548, Rv1397c, Rv2010, Rv1561, Rv1114				
N3.HOG0001877	OG0001575	n0			Rv2007c, Rv1177			XNR_RS08300	
N3.HOG0001878	OG0001576	n0			Rv2758c, Rv2545, Rv0634A, Rv2009, Rv1560				
N3.HOG0001879	OG0001577	n0			Rv3451, Rv3452, Rv2301, Rv1758, Rv1984c				
N3.HOG0001880	OG0001578	n0			Rv1817, Rv3537				
N3.HOG0001881	OG0001579	n0			Rv1987			XNR_RS07230, XNR_RS07225, XNR_RS26850	
N3.HOG0001882	OG0001580	n0			Rv2065			XNR_RS23120	
N3.HOG0001883	OG0001581	n0			Rv2071c			XNR_RS23135	
N3.HOG0001884	OG0001582	n0			Rv2195			XNR_RS23430	
N3.HOG0001885	OG0001583	n0			Rv2236c			XNR_RS24630	
N3.HOG0001886	OG0001584	n0			Rv2463			XNR_RS14665, XNR_RS10435, XNR_RS13295	
N3.HOG0001887	OG0001585	n0			Rv2499c			XNR_RS02260	
N3.HOG0001888	OG0001586	n0			Rv2664			XNR_RS26675, XNR_RS12930, XNR_RS03200, XNR_RS01150	
N3.HOG0001889	OG0001587	n0			Rv2848c			XNR_RS24610	
N3.HOG0001890	OG0001588	n0			Rv3574, Rv2912c			XNR_RS02530, XNR_RS19465	
N3.HOG0001891	OG0001589	n1			Rv3520c			XNR_RS25565	
N3.HOG0001892	OG0001589	n2			Rv2951c			XNR_RS02395, XNR_RS04710	
N3.HOG0001893	OG0001590	n0			Rv3030			XNR_RS22620	
N3.HOG0001894	OG0001591	n0			Rv3049c			XNR_RS09690, XNR_RS10475	
N3.HOG0001895	OG0001592	n1			Rv3170			XNR_RS27215	
N3.HOG0001896	OG0001592	n3						XNR_RS23240	
N3.HOG0001897	OG0001593	n0			Rv3510c				
N3.HOG0001898	OG0001594	n0			Rv3499c, Rv0589, Rv0169, Rv1966			XNR_RS04615	
N3.HOG0001899	OG0001595	n0			Rv0255c			XNR_RS24625	
N3.HOG0001900	OG0001596	n0			Rv1562c			XNR_RS03625	
N3.HOG0001901	OG0001597	n0			Rv1563c			XNR_RS03610	
N3.HOG0001902	OG0001606	n0						XNR_RS05020, XNR_RS09200, XNR_RS25705, XNR_RS10590	
N3.HOG0001903	OG0001613	n0						XNR_RS28870, XNR_RS26915, XNR_RS08375, XNR_RS21405, XNR_RS12610	
N3.HOG0001904	OG0001614	n0						XNR_RS25195, XNR_RS27830, XNR_RS20125, XNR_RS25205, XNR_RS01025	
N3.HOG0001905	OG0001615	n0						XNR_RS24025, XNR_RS24020, XNR_RS10980, XNR_RS25055, XNR_RS05220	
N3.HOG0001906	OG0001616	n0						XNR_RS26345, XNR_RS10440, XNR_RS14600, XNR_RS01535, XNR_RS08920	
N3.HOG0001907	OG0001617	n0						XNR_RS29020, XNR_RS29025, XNR_RS29015, XNR_RS31435, XNR_RS29030	
N3.HOG0001908	OG0001619	n0			Rv2606c			XNR_RS26420	
N3.HOG0001909	OG0001620	n0			Rv2604c			XNR_RS26425	
N3.HOG0001910	OG0001623	n0			Rv0410c			XNR_RS21185	
N3.HOG0001911	OG0001624	n0			Rv3600c			XNR_RS17240	
N3.HOG0001912	OG0001627	n0						XNR_RS11835	
N3.HOG0001913	OG0001628	n0			Rv2874			XNR_RS15260	
N3.HOG0001914	OG0001632	n0			Rv2458			XNR_RS03450	
N3.HOG0001915	OG0001633	n0			Rv0196				
N3.HOG0001916	OG0001634	n0			Rv1188			XNR_RS06500	
N3.HOG0001917	OG0001636	n0						XNR_RS14480	
N3.HOG0001918	OG0001640	n0			Rv3287c			XNR_RS07755	
N3.HOG0001919	OG0001641	n0						XNR_RS24275	
N3.HOG0001920	OG0001644	n0			Rv2506			XNR_RS20850	
N3.HOG0001921	OG0001647	n0			Rv0787A			XNR_RS14110	
N3.HOG0001922	OG0001648	n0			Rv0788			XNR_RS14105	
N3.HOG0001923	OG0001650	n0			Rv1516c, Rv1520				
N3.HOG0001924	OG0001651	n0						XNR_RS28510	
N3.HOG0001925	OG0001652	n0						XNR_RS16325	
N3.HOG0001926	OG0001653	n0						XNR_RS24100	
N3.HOG0001927	OG0001654	n0			Rv0843			XNR_RS02980	
N3.HOG0001928	OG0001655	n0						XNR_RS02975	
N3.HOG0001929	OG0001656	n0						XNR_RS31545	
N3.HOG0001930	OG0001658	n0						XNR_RS07910, XNR_RS03155	
N3.HOG0001931	OG0001673	n0			Rv3719, Rv3790			XNR_RS19405	
N3.HOG0001932	OG0001674	n0			Rv1653			XNR_RS26100	
N3.HOG0001933	OG0001675	n0						XNR_RS19680	
N3.HOG0001934	OG0001679	n0			Rv3000				
N3.HOG0001935	OG0001682	n0			Rv3896c			XNR_RS24845	
N3.HOG0001936	OG0001683	n0			Rv2323c			XNR_RS22820	
N3.HOG0001937	OG0001684	n0						XNR_RS22310	
N3.HOG0001938	OG0001686	n0			Rv0937c			XNR_RS07400	
N3.HOG0001939	OG0001687	n0						XNR_RS09395	
N3.HOG0001940	OG0001690	n0						XNR_RS06115	
N3.HOG0001941	OG0001693	n0			Rv2752c			XNR_RS05565	
N3.HOG0001942	OG0001694	n0			Rv1095			XNR_RS20375	
N3.HOG0001943	OG0001695	n0			Rv1456c			XNR_RS24435	
N3.HOG0001944	OG0001696	n0			Rv3194c			XNR_RS07945, XNR_RS08985	
N3.HOG0001945	OG0001697	n0			Rv1825			XNR_RS27060, XNR_RS27070	
N3.HOG0001946	OG0001699	n0			Rv3041c			XNR_RS06935, XNR_RS24880	
N3.HOG0001947	OG0001701	n0			Rv1379			XNR_RS26585	
N3.HOG0001948	OG0001705	n0			Rv2922c			XNR_RS06100	
N3.HOG0001949	OG0001722	n0						XNR_RS00950	
N3.HOG0001950	OG0001724	n0			Rv0527			XNR_RS07390, XNR_RS17645	
N3.HOG0001951	OG0001726	n0						XNR_RS28440	
N3.HOG0001952	OG0001728	n0			Rv0681			XNR_RS05470, XNR_RS03015	
N3.HOG0001953	OG0001729	n0						XNR_RS26140	
N3.HOG0001954	OG0001733	n0			Rv1660, Rv1665			XNR_RS28785	
N3.HOG0001955	OG0001736	n0						XNR_RS27030	
N3.HOG0001956	OG0001739	n0			Rv0323c			XNR_RS28820	
N3.HOG0001957	OG0001740	n0			Rv1710			XNR_RS25040	
N3.HOG0001958	OG0001741	n0			Rv1709			XNR_RS25035	
N3.HOG0001959	OG0001743	n0			Rv1322A			XNR_RS07135	
N3.HOG0001960	OG0001744	n0						XNR_RS24695, XNR_RS06800, XNR_RS24685	
N3.HOG0001961	OG0001751	n0			Rv3688c			XNR_RS13565	
N3.HOG0001962	OG0001753	n0			Rv2641			XNR_RS15965	
N3.HOG0001963	OG0001756	n0			Rv2781c			XNR_RS21710	
N3.HOG0001964	OG0001757	n0						XNR_RS16845	
N3.HOG0001965	OG0001761	n0			Rv0091				
N3.HOG0001966	OG0001762	n0						XNR_RS02465	
N3.HOG0001967	OG0001769	n0						XNR_RS13040, XNR_RS04360, XNR_RS27100	
N3.HOG0001968	OG0001772	n0			Rv0546c			XNR_RS03455, XNR_RS00455	
N3.HOG0001969	OG0001773	n0						XNR_RS16435	
N3.HOG0001970	OG0001774	n0						XNR_RS16430	
N3.HOG0001971	OG0001776	n0						XNR_RS03175	
N3.HOG0001972	OG0001781	n0						XNR_RS09260, XNR_RS00785	
N3.HOG0001973	OG0001784	n0			Rv0555				
N3.HOG0001974	OG0001785	n0			Rv2669			XNR_RS09490	
N3.HOG0001975	OG0001788	n0						XNR_RS22800	
N3.HOG0001976	OG0001789	n0			Rv3200c			XNR_RS15170	
N3.HOG0001977	OG0001792	n0			Rv0573c, Rv1330c			XNR_RS08885	
N3.HOG0001978	OG0001793	n0						XNR_RS16405	
N3.HOG0001979	OG0001795	n0			Rv1295			XNR_RS07330	
N3.HOG0001980	OG0001798	n0						XNR_RS28520	
N3.HOG0001981	OG0001799	n0			Rv0500A			XNR_RS10815, XNR_RS17460	
N3.HOG0001982	OG0001800	n0						XNR_RS20950	
N3.HOG0001983	OG0001803	n0						XNR_RS04115	
N3.HOG0001984	OG0001805	n0			Rv3401			XNR_RS08495	
N3.HOG0001985	OG0001806	n0						XNR_RS26170	
N3.HOG0001986	OG0001813	n0						XNR_RS01825	
N3.HOG0001987	OG0001816	n0						XNR_RS16975, XNR_RS06390, XNR_RS10185	
N3.HOG0001988	OG0001817	n0			Rv1849			XNR_RS27625	
N3.HOG0001989	OG0001818	n0			Rv1848			XNR_RS27620	
N3.HOG0001990	OG0001820	n0			Rv2465c			XNR_RS21370	
N3.HOG0001991	OG0001823	n0			Rv0359			XNR_RS22895	
N3.HOG0001992	OG0001824	n0			Rv2676c			XNR_RS03735	
N3.HOG0001993	OG0001829	n0			Rv0534c				
N3.HOG0001994	OG0001830	n0			Rv1688			XNR_RS24910	
N3.HOG0001995	OG0001831	n0						XNR_RS28645	
N3.HOG0001996	OG0001833	n0						XNR_RS19945	
N3.HOG0001997	OG0001834	n0						XNR_RS09760	
N3.HOG0001998	OG0001837	n0						XNR_RS20970	
N3.HOG0001999	OG0001841	n0			Rv1084			XNR_RS20085	
N3.HOG0002000	OG0001844	n0			Rv1640c, Rv1619				
N3.HOG0002001	OG0001846	n0						XNR_RS22715	
N3.HOG0002002	OG0001853	n0						XNR_RS24175	
N3.HOG0002003	OG0001855	n0						XNR_RS11990	
N3.HOG0002004	OG0001857	n0			Rv0114				
N3.HOG0002005	OG0001858	n0			Rv0377				
N3.HOG0002006	OG0001859	n0			Rv1061				
N3.HOG0002007	OG0001862	n0			Rv3191c				
N3.HOG0002008	OG0001863	n0			Rv2812				
N3.HOG0002009	OG0001865	n0			Rv3536c				
N3.HOG0002010	OG0001868	n0			Rv2475c			XNR_RS21130	
N3.HOG0002011	OG0001869	n0						XNR_RS03160	
N3.HOG0002012	OG0001873	n0						XNR_RS03575	
N3.HOG0002013	OG0001874	n0						XNR_RS21815	
N3.HOG0002014	OG0001875	n0			Rv0433				
N3.HOG0002015	OG0001877	n0						XNR_RS21485	
N3.HOG0002016	OG0001881	n0						XNR_RS18755	
N3.HOG0002017	OG0001882	n0			Rv3068c			XNR_RS27690	
N3.HOG0002018	OG0001885	n0						XNR_RS30125	
N3.HOG0002019	OG0001889	n0			Rv0489			XNR_RS16795	
N3.HOG0002020	OG0001891	n0						XNR_RS14355	
N3.HOG0002021	OG0001892	n0			Rv0328, Rv1219c				
N3.HOG0002022	OG0001893	n0						XNR_RS05510	
N3.HOG0002023	OG0001894	n0						XNR_RS03390	
N3.HOG0002024	OG0001895	n0						XNR_RS17215	
N3.HOG0002025	OG0001898	n0						XNR_RS17605	
N3.HOG0002026	OG0001899	n0						XNR_RS00300	
N3.HOG0002027	OG0001901	n0						XNR_RS16930	
N3.HOG0002028	OG0001902	n0			Rv0870c			XNR_RS18265	
N3.HOG0002029	OG0001905	n0						XNR_RS06350	
N3.HOG0002030	OG0001908	n0			Rv2469c			XNR_RS24895, XNR_RS21240	
N3.HOG0002031	OG0001910	n0						XNR_RS10585	
N3.HOG0002032	OG0001911	n0						XNR_RS08310	
N3.HOG0002033	OG0001912	n0						XNR_RS17155	
N3.HOG0002034	OG0001915	n0			Rv2859c			XNR_RS25855	
N3.HOG0002035	OG0001921	n0						XNR_RS23580	
N3.HOG0002036	OG0001922	n0						XNR_RS22115	
N3.HOG0002037	OG0001923	n0						XNR_RS14050	
N3.HOG0002038	OG0001925	n0						XNR_RS02050	
N3.HOG0002039	OG0001926	n0			Rv0838			XNR_RS26995	
N3.HOG0002040	OG0001927	n0			Rv0294			XNR_RS10285	
N3.HOG0002041	OG0001930	n0			Rv0157				
N3.HOG0002042	OG0001931	n0			Rv3255c			XNR_RS09465	
N3.HOG0002043	OG0001932	n0						XNR_RS28360, XNR_RS08350, XNR_RS02555	
N3.HOG0002044	OG0001938	n0						XNR_RS03590, XNR_RS10175	
N3.HOG0002045	OG0001940	n0						XNR_RS20565	
N3.HOG0002046	OG0001944	n0			Rv3490			XNR_RS11905	
N3.HOG0002047	OG0001946	n0			Rv3092c				
N3.HOG0002048	OG0001948	n0						XNR_RS24015	
N3.HOG0002049	OG0001957	n0			Rv2852c				
N3.HOG0002050	OG0001958	n0						XNR_RS26185	
N3.HOG0002051	OG0001962	n0						XNR_RS25465	
N3.HOG0002052	OG0001964	n0			Rv1820, Rv3470c, Rv0118c				
N3.HOG0002053	OG0001966	n0						XNR_RS01970	
N3.HOG0002054	OG0001967	n0						XNR_RS22315	
N3.HOG0002055	OG0001968	n0						XNR_RS27550	
N3.HOG0002056	OG0001973	n0			Rv2575				
N3.HOG0002057	OG0001974	n0			Rv0084				
N3.HOG0002058	OG0001975	n0			Rv0087				
N3.HOG0002059	OG0001976	n0			Rv0082				
N3.HOG0002060	OG0001979	n0						XNR_RS24065	
N3.HOG0002061	OG0001983	n0			Rv0630c				
N3.HOG0002062	OG0001984	n0			Rv0631c				
N3.HOG0002063	OG0001986	n0			Rv1745c			XNR_RS01375	
N3.HOG0002064	OG0001987	n0						XNR_RS14450	
N3.HOG0002065	OG0001990	n0			Rv0363c			XNR_RS15860	
N3.HOG0002066	OG0001994	n0						XNR_RS23560	
N3.HOG0002067	OG0001995	n0			Rv0805				
N3.HOG0002068	OG0001996	n0			Rv0318c				
N3.HOG0002069	OG0001997	n0						XNR_RS27150	
N3.HOG0002070	OG0001998	n0						XNR_RS27710	
N3.HOG0002071	OG0002001	n0						XNR_RS19620	
N3.HOG0002072	OG0002006	n0						XNR_RS23595	
N3.HOG0002073	OG0002007	n0						XNR_RS00115	
N3.HOG0002074	OG0002008	n0			Rv3641c				
N3.HOG0002075	OG0002009	n0			Rv0230c				
N3.HOG0002076	OG0002010	n0			Rv2813				
N3.HOG0002077	OG0002013	n0			Rv3335c			XNR_RS19410	
N3.HOG0002078	OG0002014	n0						XNR_RS20575	
N3.HOG0002079	OG0002015	n0						XNR_RS20570	
N3.HOG0002080	OG0002017	n0			Rv1674c				
N3.HOG0002081	OG0002018	n0						XNR_RS25360	
N3.HOG0002082	OG0002019	n0						XNR_RS01410	
N3.HOG0002083	OG0002020	n0						XNR_RS01445	
N3.HOG0002084	OG0002023	n0			Rv2747			XNR_RS17255	
N3.HOG0002085	OG0002025	n0			Rv2025c				
N3.HOG0002086	OG0002026	n0			Rv2289				
N3.HOG0002087	OG0002028	n0						XNR_RS23650	
N3.HOG0002088	OG0002029	n0						XNR_RS10265	
N3.HOG0002089	OG0002030	n0			Rv2713				
N3.HOG0002090	OG0002032	n0						XNR_RS25380	
N3.HOG0002091	OG0002034	n0						XNR_RS22050	
N3.HOG0002092	OG0002036	n0						XNR_RS18175, XNR_RS02300	
N3.HOG0002093	OG0002039	n0			Rv0473			XNR_RS08750	
N3.HOG0002094	OG0002041	n0			Rv2398c				
N3.HOG0002095	OG0002043	n0						XNR_RS12245	
N3.HOG0002096	OG0002045	n0						XNR_RS25510, XNR_RS05175	
N3.HOG0002097	OG0002046	n0						XNR_RS18870	
N3.HOG0002098	OG0002047	n0			Rv0010c, Rv3004, Rv1417			XNR_RS26830	
N3.HOG0002099	OG0002048	n0			Rv0029, Rv3900c, Rv3899c, Rv2082				
N3.HOG0002100	OG0002049	n0			Rv0549c, Rv1720c, Rv0065, Rv0960				
N3.HOG0002101	OG0002050	n0			Rv0133			XNR_RS22370, XNR_RS07700	
N3.HOG0002102	OG0002051	n0			Rv0148			XNR_RS03705	
N3.HOG0002103	OG0002052	n0			Rv0153c			XNR_RS06490, XNR_RS01280, XNR_RS03330	
N3.HOG0002104	OG0002053	n0			Rv2284, Rv0220, Rv1426c, Rv2485c				
N3.HOG0002105	OG0002054	n0			Rv0306			XNR_RS26245	
N3.HOG0002106	OG0002055	n0			Rv0331				
N3.HOG0002107	OG0002056	n1			Rv1129c			XNR_RS00705	
N3.HOG0002108	OG0002056	n2			Rv0465c			XNR_RS15670	
N3.HOG0002109	OG0002057	n0			Rv0492c, Rv3409c			XNR_RS18915	
N3.HOG0002110	OG0002058	n0			Rv0502, Rv1920, Rv1428c			XNR_RS17470	
N3.HOG0002111	OG0002059	n0			Rv0504c, Rv0635, Rv0637			XNR_RS18315	
N3.HOG0002112	OG0002060	n0			Rv2638, Rv0516c, Rv1365c, Rv1904				
N3.HOG0002113	OG0002061	n0			Rv0535			XNR_RS10600	
N3.HOG0002114	OG0002062	n0			Rv3179, Rv3294c, Rv2008c, Rv0597c				
N3.HOG0002115	OG0002063	n0			Rv2494, Rv0617, Rv3320c, Rv2530c				
N3.HOG0002116	OG0002064	n0			Rv3298c, Rv0671			XNR_RS21245	
N3.HOG0002117	OG0002065	n0			Rv1867, Rv0859			XNR_RS01470	
N3.HOG0002118	OG0002066	n0			Rv0887c			XNR_RS24660, XNR_RS13150	
N3.HOG0002119	OG0002067	n0			Rv1230c, Rv1022			XNR_RS04565, XNR_RS24170	
N3.HOG0002120	OG0002068	n0			Rv3620c, Rv1197, Rv2347c, Rv1038c				
N3.HOG0002121	OG0002069	n0			Rv1071c			XNR_RS01650, XNR_RS00735	
N3.HOG0002122	OG0002070	n0			Rv1280c, Rv2585c, Rv1166			XNR_RS08455	
N3.HOG0002123	OG0002071	n0			Rv1173			XNR_RS17950, XNR_RS17690, XNR_RS11045	
N3.HOG0002124	OG0002072	n0			Rv1528c, Rv1182, Rv3820c, Rv3824c				
N3.HOG0002125	OG0002073	n1			Rv1189			XNR_RS27905	
N3.HOG0002126	OG0002073	n2			Rv3328c			XNR_RS03690	
N3.HOG0002127	OG0002074	n0			Rv1453, Rv1194c, Rv1429, Rv2370c				
N3.HOG0002128	OG0002075	n0			Rv1259			XNR_RS27695	
N3.HOG0002129	OG0002076	n0			Rv1270c, Rv1411c, Rv1368, Rv2945c				
N3.HOG0002130	OG0002077	n0			Rv1333			XNR_RS10625	
N3.HOG0002131	OG0002078	n0			Rv1335			XNR_RS08855, XNR_RS11890	
N3.HOG0002132	OG0002079	n0			Rv1347c			XNR_RS05270, XNR_RS20725, XNR_RS11055	
N3.HOG0002133	OG0002080	n0			Rv1474c				
N3.HOG0002134	OG0002081	n0			Rv1544			XNR_RS18835	
N3.HOG0002135	OG0002082	n0			Rv1723				
N3.HOG0002136	OG0002083	n0			Rv1852			XNR_RS27640, XNR_RS22065	
N3.HOG0002137	OG0002084	n0			Rv1883c, Rv2778c			XNR_RS06365, XNR_RS02015	
N3.HOG0002138	OG0002085	n0			Rv0129c, Rv3803c, Rv1886c, Rv3804c				
N3.HOG0002139	OG0002086	n0			Rv2021c, Rv3183			XNR_RS12205	
N3.HOG0002140	OG0002087	n0			Rv3127, Rv2032, Rv3131			XNR_RS22755	
N3.HOG0002141	OG0002088	n0			Rv2070c			XNR_RS23130	
N3.HOG0002142	OG0002089	n0			Rv2092c			XNR_RS00865, XNR_RS25760	
N3.HOG0002143	OG0002090	n0			Rv2228c			XNR_RS22705	
N3.HOG0002144	OG0002091	n0			Rv2235			XNR_RS24715, XNR_RS13655	
N3.HOG0002145	OG0002092	n0			Rv2242			XNR_RS22360, XNR_RS04655, XNR_RS03440	
N3.HOG0002146	OG0002093	n0			Rv2315c				
