HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N1.HOG0000962	OG0000573	n0	BSU_37820	b2040	Rv3266c	PA4069, PA5162			STM2096
N1.HOG0000963	OG0000574	n0	BSU_37840	b3789, b2039	Rv0334	PA5163		XNR_RS02920	STM2095
N1.HOG0000964	OG0000575	n0	BSU_38870	b0773, b0545	Rv2140c			XNR_RS24900	STM0792, STM1081
N1.HOG0000965	OG0000576	n0	BSU_39760		Rv0753c	PA0130, PA0747, PA3570		XNR_RS00745, XNR_RS20990	STM4421
N1.HOG0000966	OG0000577	n0	BSU_40890	b4202	Rv0055, Rv2055c	PA4934		XNR_RS14770, XNR_RS28250	STM4393
N1.HOG0000967	OG0000578	n0	BSU_40920	b1203	Rv1112	PA4673		XNR_RS20535	STM1784
N1.HOG0000968	OG0000579	n0	BSU_31959	b4511	Rv2377c	PA2412		XNR_RS15585, XNR_RS04875, XNR_RS17145	STM0587
N1.HOG0000969	OG0000580	n0	BSU_04090	b0712	Rv0263c	PA0496, PA4509, PA2110		XNR_RS28575	STM0713
N1.HOG0000970	OG0000581	n0		b1894, b0022, b3444, b4709, b0275, b4516, b0265, b4294					
N1.HOG0000971	OG0000582	n0		b3513, b3265, b0463		PA4599, PA2019, PA0425			STM3390, STM0476
N1.HOG0000972	OG0000583	n0		b0584		PA2688, PA4710, PA3790, PA0781, PA0931			STM0585, STM2777
N1.HOG0000973	OG0000584	n0		b0589		PA4161		XNR_RS02575, XNR_RS04205, XNR_RS11595, XNR_RS02225, XNR_RS15630	STM0591
N1.HOG0000974	OG0000585	n0		b2906, b0662, b2907		PA5221, PA5223			STM3056, STM0671, STM3057
N1.HOG0000975	OG0000586	n0		b0805		PA2911, PA0434, PA0151, PA1910, PA4837, PA1322, PA4514			
N1.HOG0000976	OG0000587	n0		b0814					STM0833, STM1043, STM0920, STM0346, STM3031, STM1246, PSLT009
N1.HOG0000977	OG0000588	n0		b0845		PA3532		XNR_RS00350, XNR_RS04425, XNR_RS26780, XNR_RS22090, XNR_RS17445	STM0868
N1.HOG0000978	OG0000589	n0		b0932	Rv2467	PA3083		XNR_RS24085, XNR_RS21305, XNR_RS21330	STM1057
N1.HOG0000979	OG0000590	n0		b1124		PA0606, PA0204, PA0324, PA3253, PA3609		XNR_RS05830	STM1223
N1.HOG0000980	OG0000591	n0		b1623	Rv3313c	PA0148		XNR_RS05865, XNR_RS18335, XNR_RS19765, XNR_RS21755	STM1463
N1.HOG0000981	OG0000592	n0		b2246	Rv1672c	PA2262, PA4126, PA2214			STM1107, STM2274, STM2290
N1.HOG0000982	OG0000593	n0		b2281, b2488	Rv3153	PA2644		XNR_RS18020, XNR_RS18230	STM2321
N1.HOG0000983	OG0000594	n0		b2289		PA3995, PA1141, PA2497, PA1264, PA2846		XNR_RS01975	STM2330
N1.HOG0000984	OG0000595	n0		b2502, b3779	Rv1026	PA5241		XNR_RS09930	STM2502, STM3913
N1.HOG0000985	OG0000596	n0		b3193	Rv0170, Rv3498c, Rv1967	PA3213, PA4454		XNR_RS04610	STM3311
N1.HOG0000986	OG0000597	n0		b3194	Rv1964, Rv3501c, Rv0167, Rv0587	PA4455		XNR_RS04625	STM3312
N1.HOG0000987	OG0000598	n0		b3290	Rv2691, Rv2692	PA0016		XNR_RS04925, XNR_RS27790, XNR_RS04930	STM3409
N1.HOG0000988	OG0000599	n0		b4012, b3550	Rv2775	PA1428, PA0249		XNR_RS24210	STM4181, STM3643
N1.HOG0000989	OG0000600	n0		b4015	Rv1915, Rv1916, Rv0467	PA2634		XNR_RS15675	STM4184
N1.HOG0000990	OG0000601	n0		b3578		PA0886, PA5169, PA5544, PA3781			STM3171, STM4052, STM3672
N1.HOG0000991	OG0000602	n0			Rv0024			XNR_RS16070, XNR_RS16760, XNR_RS07440, XNR_RS19060, XNR_RS23500, XNR_RS23495, XNR_RS19085	
N1.HOG0000992	OG0000603	n0			Rv3254, Rv0385, Rv1937	PA2994, PA2514, PA2516		XNR_RS01110	STM2093
N1.HOG0000993	OG0000604	n0			Rv0964c, Rv2077c, Rv0614, Rv2079, Rv1950c, Rv2797c, Rv2542, Rv0963c				
N1.HOG0000994	OG0000605	n0			Rv0880, Rv2327, Rv2011c	PA3067		XNR_RS11485, XNR_RS16195, XNR_RS14325, XNR_RS11025	
N1.HOG0000995	OG0000606	n0			Rv2991, Rv1155			XNR_RS00890, XNR_RS12705, XNR_RS28525, XNR_RS22955, XNR_RS14340, XNR_RS21995	
N1.HOG0000996	OG0000607	n0			Rv2187, Rv1550	PA1617		XNR_RS17760, XNR_RS01985, XNR_RS01700, XNR_RS23520, XNR_RS21675	
N1.HOG0000997	OG0000608	n3				PA2903			STM2027
N1.HOG0000998	OG0000608	n5				PA2904			STM2024
N1.HOG0000999	OG0000609	n0			Rv2610c	PA5449, PA5448, PA2239, PA2238		XNR_RS26410	
N1.HOG0001000	OG0000610	n0			Rv0505c, Rv3661	PA5547, PA0335, PA3255, PA1143		XNR_RS17490, XNR_RS13455	
N1.HOG0001001	OG0000611	n0			Rv3659c	PA4302		XNR_RS17890, XNR_RS20285, XNR_RS13445	
N1.HOG0001002	OG0000612	n0				PA0448, PA4914, PA0032, PA0037, PA2930, PA5293, PA2383, PA3845			
N1.HOG0001003	OG0000613	n0				PA2035, PA3506, PA1417, PA4977, PA2108		XNR_RS01755, XNR_RS20910	
N1.HOG0001004	OG0000614	n0						XNR_RS02620, XNR_RS29095, XNR_RS31670, XNR_RS01035, XNR_RS06580, XNR_RS29245, XNR_RS19665, XNR_RS29085	
N1.HOG0001005	OG0000615	n0						XNR_RS29665, XNR_RS22830, XNR_RS17265, XNR_RS11210, XNR_RS06085, XNR_RS14440, XNR_RS05820, XNR_RS20605	
N1.HOG0001006	OG0000616	n0						XNR_RS10505, XNR_RS11270, XNR_RS02200, XNR_RS03730, XNR_RS08060, XNR_RS08065, XNR_RS13370, XNR_RS21040	
N1.HOG0001007	OG0000617	n0						XNR_RS28880, XNR_RS16960, XNR_RS13600, XNR_RS16165, XNR_RS26695, XNR_RS19975, XNR_RS09040, XNR_RS16050	
N1.HOG0001008	OG0000618	n0						XNR_RS10870, XNR_RS10010, XNR_RS10015, XNR_RS10850, XNR_RS16800, XNR_RS12545, XNR_RS10895, XNR_RS08480	
N1.HOG0001009	OG0000619	n0						XNR_RS16595, XNR_RS11680, XNR_RS13805, XNR_RS12820, XNR_RS30850, XNR_RS12080, XNR_RS13105, XNR_RS30775	
N1.HOG0001010	OG0000620	n0	BSU_00040	b3700	Rv0003	PA0003		XNR_RS14920	STM3836
N1.HOG0001011	OG0000621	n0	BSU_00130	b0893	Rv3834c	PA2612		XNR_RS14495	STM0963
N1.HOG0001012	OG0000622	n0	BSU_00380	b2114	Rv1007c	PA3482		XNR_RS15425	STM2155
N1.HOG0001013	OG0000623	n0	BSU_00510	b1207	Rv1017c	PA4670		XNR_RS10225	STM1780
N1.HOG0001014	OG0000624	n0	BSU_00750	b3360	Rv0013	PA0649		XNR_RS15045	STM3469
N1.HOG0001015	OG0000625	n0	BSU_00820	b4129, b2890	Rv3598c	PA3700			STM3040
N1.HOG0001016	OG0000626	n0	BSU_00940	b0526	Rv3580c	PA1795		XNR_RS12700	STM0537
N1.HOG0001017	OG0000627	n0	BSU_00960	b4180	Rv3579c	PA4936		XNR_RS21065, XNR_RS12695	STM4369
N1.HOG0001018	OG0000628	n0	BSU_01020	b3983	Rv0640	PA4274		XNR_RS18360	STM4149
N1.HOG0001019	OG0000629	n0	BSU_01040	b3985	Rv0651	PA4272		XNR_RS18375	STM4151
N1.HOG0001020	OG0000630	n0	BSU_01070	b3987	Rv0667	PA4270		XNR_RS18385	STM4153
N1.HOG0001021	OG0000631	n0	BSU_01080	b3988	Rv0668	PA4269		XNR_RS18390	STM4154
N1.HOG0001022	OG0000632	n0	BSU_01110	b3341	Rv0683	PA4267		XNR_RS18430	STM3447
N1.HOG0001023	OG0000633	n0	BSU_01150	b3321	Rv0700	PA4264		XNR_RS18470	STM3441
N1.HOG0001024	OG0000634	n0	BSU_01160	b3320	Rv0701	PA4263		XNR_RS18475	STM3440
N1.HOG0001025	OG0000635	n0	BSU_01180	b3318	Rv0703	PA4261		XNR_RS18485	STM3438
N1.HOG0001026	OG0000636	n0	BSU_01190	b3317	Rv0704	PA4260		XNR_RS18490	STM3437
N1.HOG0001027	OG0000637	n0	BSU_01200	b3316	Rv0705	PA4259		XNR_RS18495	STM3436
N1.HOG0001028	OG0000638	n0	BSU_01220	b3314	Rv0707	PA4257		XNR_RS18505	STM3434
N1.HOG0001029	OG0000639	n0	BSU_01240	b3312	Rv0709	PA4255		XNR_RS18515	STM3432
N1.HOG0001030	OG0000640	n0	BSU_01260	b3310	Rv0714	PA4253		XNR_RS18525	STM3430
N1.HOG0001031	OG0000641	n0	BSU_01280	b3308	Rv0716	PA4251		XNR_RS18535	STM3428
N1.HOG0001032	OG0000642	n0	BSU_01300	b3306	Rv0718	PA4249		XNR_RS18545	STM3426
N1.HOG0001033	OG0000643	n0	BSU_01310	b3305	Rv0719	PA4248		XNR_RS18550	STM3425
N1.HOG0001034	OG0000644	n0	BSU_01330	b3303	Rv0721	PA4246		XNR_RS18560	STM3423
N1.HOG0001035	OG0000645	n0	BSU_01360	b3300	Rv0732	PA4243		XNR_RS18575	STM3420
N1.HOG0001036	OG0000646	n0	BSU_01370	b0474	Rv0733	PA3686		XNR_RS18580	STM0488
N1.HOG0001037	OG0000647	n0	BSU_01410	b3298	Rv3460c	PA4241		XNR_RS18600	STM3418
N1.HOG0001038	OG0000648	n0	BSU_01420	b3297	Rv3459c	PA4240		XNR_RS18605	STM3417
N1.HOG0001039	OG0000649	n0	BSU_01490	b3231	Rv3443c	PA4433		XNR_RS18630	STM3345
N1.HOG0001040	OG0000650	n0	BSU_01500	b3230	Rv3442c	PA4432		XNR_RS18635	STM3344
N1.HOG0001041	OG0000651	n0	BSU_01540	b2113	Rv1229c	PA3481		XNR_RS08195	STM2154
N1.HOG0001042	OG0000652	n0	BSU_01660	b1107	Rv0237	PA3005		XNR_RS20930, XNR_RS07795	STM1209
N1.HOG0001043	OG0000653	n0	BSU_01770	b3176	Rv3441c	PA4749		XNR_RS18640	STM3294
N1.HOG0001044	OG0000654	n0	BSU_35020, BSU_02360	b3141, b3718, b0678				XNR_RS07790	STM0684
N1.HOG0001045	OG0000655	n0	BSU_02430, BSU_14830	b1524, b0485		PA1638		XNR_RS19100	STM1525
N1.HOG0001046	OG0000656	n0	BSU_02690	b2957	Rv1538c	PA1337		XNR_RS04465	STM3598, STM3106
N1.HOG0001047	OG0000657	n0	BSU_02720	b1233		PA1034, PA1039		XNR_RS14435, XNR_RS25515	STM1755
N1.HOG0001048	OG0000658	n0	BSU_02990	b2678		PA5095, PA5377		XNR_RS19245, XNR_RS25835	STM2810
N1.HOG0001049	OG0000659	n0	BSU_03130	b1740	Rv2438c	PA4920		XNR_RS22915	STM1310
N1.HOG0001050	OG0000660	n1	BSU_03220	b1015		PA0783			STM1125
N1.HOG0001051	OG0000660	n4	BSU_06660	b3258					STM3382
N1.HOG0001052	OG0000661	n0	BSU_03460	b4196, b3581					STM4386, STM3675, STM2755
N1.HOG0001053	OG0000662	n0	BSU_03550, BSU_26620, BSU_40810	b3184		PA4287			STM4395
N1.HOG0001054	OG0000663	n0	BSU_03630	b2311		PA4019		XNR_RS17680	STM2356, STM2921
N1.HOG0001055	OG0000664	n0	BSU_03670	b3496, b1634				XNR_RS18095, XNR_RS09740	STM3592, STM1452
N1.HOG0001056	OG0000665	n0	BSU_03760	b2078				XNR_RS07550, XNR_RS20625, XNR_RS09730, XNR_RS05350	STM2130
N1.HOG0001057	OG0000666	n0	BSU_03820	b1858		PA5500		XNR_RS03920	STM1892, STM0771
N1.HOG0001058	OG0000667	n0	BSU_04050	b0713		PA0492, PA4511, PA2112		XNR_RS28565	STM0714
N1.HOG0001059	OG0000668	n0	BSU_04080	b0711	Rv0264c	PA2111, PA4510		XNR_RS28570	STM0712
N1.HOG0001060	OG0000669	n0	BSU_04450, BSU_31520, BSU_07580	b4125				XNR_RS22185, XNR_RS06960	STM4304
N1.HOG0001061	OG0000670	n0	BSU_04660	b2782	Rv1991c, Rv2274c, Rv2801c, Rv0456A, Rv2063A				
N1.HOG0001062	OG0000671	n0	BSU_04710		Rv3687c			XNR_RS13410, XNR_RS09750, XNR_RS12405, XNR_RS27885, XNR_RS11170	
N1.HOG0001063	OG0000672	n0	BSU_04730		Rv3286c			XNR_RS07380, XNR_RS09755, XNR_RS14320, XNR_RS14315, XNR_RS07760	
N1.HOG0001064	OG0000673	n0	BSU_05250		Rv0130, Rv3538	PA4015, PA3302		XNR_RS01050, XNR_RS25375	
N1.HOG0001065	OG0000674	n0	BSU_35280, BSU_38840, BSU_22510, BSU_11120, BSU_25110, BSU_05280, BSU_10960						
N1.HOG0001066	OG0000675	n0	BSU_05660, BSU_19550, BSU_05480	b1008	Rv3368c	PA5190		XNR_RS20500	
N1.HOG0001067	OG0000676	n0	BSU_05640						
N1.HOG0001068	OG0000677	n1	BSU_05690			PA3457		XNR_RS27850	
N1.HOG0001069	OG0000677	n4	BSU_32380			PA0340			
N1.HOG0001070	OG0000678	n0	BSU_05900	b0417	Rv2977c	PA4051		XNR_RS06175	STM0419
N1.HOG0001071	OG0000679	n0	BSU_06060, BSU_06070, BSU_20250	b1961				XNR_RS08710	STM1992
N1.HOG0001072	OG0000680	n0	BSU_06420	b0523	Rv3275c	PA5426		XNR_RS09715	STM0534
N1.HOG0001073	OG0000681	n0	BSU_06430	b0522	Rv3276c	PA5425		XNR_RS09720	STM0533
N1.HOG0001074	OG0000682	n0	BSU_06450	b2476	Rv0780	PA1013		XNR_RS14155	STM2487
N1.HOG0001075	OG0000683	n0	BSU_06480	b2557	Rv0803	PA3763		XNR_RS14100	STM2565
N1.HOG0001076	OG0000684	n0	BSU_06500	b2499	Rv0809	PA0945		XNR_RS14085	STM2499
N1.HOG0001077	OG0000685	n0	BSU_06530	b4005	Rv0772	PA4855		XNR_RS14170	STM4175
N1.HOG0001078	OG0000686	n0	BSU_06650	b3508	Rv1811	PA2148, PA2558, PA4635			STM3764
N1.HOG0001079	OG0000687	n0	BSU_24000, BSU_06720	b2086	Rv2252	PA3023		XNR_RS25755	STM2140
N1.HOG0001080	OG0000688	n0	BSU_07370	b4391	Rv2477c	PA4595		XNR_RS10345, XNR_RS21125	STM4581
N1.HOG0001081	OG0000689	n0	BSU_07450	b1449		PA1648, PA2197		XNR_RS13645, XNR_RS22305	STM1589
N1.HOG0001082	OG0000690	n0	BSU_07480		Rv3703c, Rv0712	PA2395		XNR_RS28125, XNR_RS16675, XNR_RS05240	
N1.HOG0001083	OG0000691	n0	BSU_07640	b0968	Rv2922A	PA0954		XNR_RS06110	STM1083
N1.HOG0001084	OG0000692	n0	BSU_07650	b3910	Rv1864c	PA2229, PA0529		XNR_RS12785	STM4056
N1.HOG0001085	OG0000693	n0	BSU_07900	b3886		PA2751, PA0951		XNR_RS01865, XNR_RS11610	STM4027
N1.HOG0001086	OG0000694	n0	BSU_14210, BSU_07940	b0808	Rv3104c	PA5121		XNR_RS21235	STM0827
N1.HOG0001087	OG0000695	n0	BSU_08510	b2304	Rv2216	PA4656		XNR_RS23235	STM2350
N1.HOG0001088	OG0000696	n0	BSU_08790	b3994	Rv0423c	PA4973		XNR_RS14590	STM4164
N1.HOG0001089	OG0000697	n0	BSU_09280	b3927		PA3581		XNR_RS28535	STM2037, STM4087
N1.HOG0001090	OG0000698	n0	BSU_10590	b0445, b0069					STM0456, STM2759, STM3860, STM0109
N1.HOG0001091	OG0000699	n0	BSU_10870	b2923	Rv1986, Rv0488	PA4365		XNR_RS27345	STM3066
N1.HOG0001092	OG0000700	n0	BSU_11190	b3958	Rv1652	PA0662		XNR_RS26095	STM4121
N1.HOG0001093	OG0000701	n0	BSU_11210	b3959	Rv1654	PA5323		XNR_RS26105	STM4122
N1.HOG0001094	OG0000702	n0	BSU_38290, BSU_11660	b3993	Rv0414c	PA3976		XNR_RS23645	STM4163
N1.HOG0001095	OG0000703	n0	BSU_12530, BSU_26260	b4361, b1360					STM4543, STM1015, STM2625
N1.HOG0001096	OG0000704	n0	BSU_13110	b1232	Rv2964	PA4314, PA5420		XNR_RS11185	STM1756
N1.HOG0001097	OG0000705	n0	BSU_18470, BSU_13120	b0242	Rv2439c	PA4565		XNR_RS21545	STM0321
N1.HOG0001098	OG0000706	n0	BSU_13180	b3829	Rv1133c	PA1927		XNR_RS04365	STM3965
N1.HOG0001099	OG0000707	n1	BSU_14050	b0164				XNR_RS19425	
N1.HOG0001100	OG0000707	n3	BSU_13370, BSU_22980		Rv3683			XNR_RS13570	
N1.HOG0001101	OG0000708	n0	BSU_13580, BSU_37690	b2379	Rv1178	PA4715		XNR_RS08295	STM2402
N1.HOG0001102	OG0000709	n0	BSU_14400	b2167		PA3560		XNR_RS00140	STM3255, STM3858, STM2204
N1.HOG0001103	OG0000710	n0	BSU_14550	b0844, b0822					STM0867, STM0840, STM0842
N1.HOG0001104	OG0000711	n0	BSU_15210, BSU_14850	b0089	Rv2154c	PA4413		XNR_RS23745	STM0127
N1.HOG0001105	OG0000712	n0	BSU_38150, BSU_14910	b0430	Rv2193	PA1319		XNR_RS23420	STM0441
N1.HOG0001106	OG0000713	n0	BSU_15140, BSU_30490	b0082	Rv2165c	PA4420		XNR_RS23710	STM0120
N1.HOG0001107	OG0000714	n0	BSU_23160, BSU_15410	b1269	Rv1711	PA3179		XNR_RS25045	STM1719
N1.HOG0001108	OG0000715	n0	BSU_15430	b0026	Rv1536	PA4560		XNR_RS23790	STM0046
N1.HOG0001109	OG0000716	n0	BSU_15440, BSU_19240, BSU_30840	b0145		PA5536, PA4723			STM0186
N1.HOG0001110	OG0000717	n0	BSU_15490	b4245	Rv1380	PA0402		XNR_RS26590	STM4460
N1.HOG0001111	OG0000718	n0	BSU_15560	b3642	Rv0382c	PA5331		XNR_RS15855	STM3733
N1.HOG0001112	OG0000719	n0	BSU_15700	b3639	Rv1391	PA5320		XNR_RS26640	STM3730
N1.HOG0001113	OG0000720	n0	BSU_15740	b3289	Rv1407	PA0017		XNR_RS26685	STM3408
N1.HOG0001114	OG0000721	n0	BSU_15780	b4161	Rv3228	PA4952		XNR_RS03320, XNR_RS07890	STM4349
N1.HOG0001115	OG0000722	n0	BSU_15950	b3464	Rv2921c	PA0373		XNR_RS06090	STM3571
N1.HOG0001116	OG0000723	n0	BSU_15980	b2610	Rv2916c	PA3746		XNR_RS06060	STM2677
N1.HOG0001117	OG0000724	n0	BSU_16060	b0183	Rv2902c	PA3642		XNR_RS05210	STM0230
N1.HOG0001118	OG0000725	n0	BSU_16090	b0728	Rv0951	PA1588		XNR_RS19145	STM0738
N1.HOG0001119	OG0000726	n0	BSU_16100	b0729	Rv0952	PA1589		XNR_RS19150	STM0739
N1.HOG0001120	OG0000727	n0	BSU_16240	b1941		PA1104, PA1697			STM1972, STM1415, STM2894
N1.HOG0001121	OG0000728	n0	BSU_16390	b1879		PA1452, PA1703			STM1913, STM2896, STM1414
N1.HOG0001122	OG0000729	n0	BSU_16440	b1887		PA3707, PA0410, PA1464, PA0177			STM1920
N1.HOG0001123	OG0000730	n0	BSU_16490	b0169	Rv2890c	PA3656		XNR_RS05960	STM0216
N1.HOG0001124	OG0000731	n0	BSU_16510	b0171	Rv2883c	PA3654		XNR_RS05950	STM0218
N1.HOG0001125	OG0000732	n0	BSU_16570	b0194	Rv2845c	PA0956		XNR_RS05720	STM0242
N1.HOG0001126	OG0000733	n0	BSU_16580	b0215	Rv3711c	PA3232, PA1816		XNR_RS24720	STM0264
N1.HOG0001127	OG0000734	n0	BSU_16600	b3169	Rv2841c	PA4745		XNR_RS05695	STM3287
N1.HOG0001128	OG0000735	n0	BSU_16660	b3166	Rv2793c	PA4742		XNR_RS05670	STM3284
N1.HOG0001129	OG0000736	n0	BSU_17430	b4173	Rv2725c	PA4943		XNR_RS05295	STM4362
N1.HOG0001130	OG0000737	n0	BSU_18000	b1276	Rv1475c	PA1562		XNR_RS03845	STM1712
N1.HOG0001131	OG0000738	n0	BSU_18450	b3212	Rv3859c	PA5036		XNR_RS24035	STM3330
N1.HOG0001132	OG0000739	n0	BSU_18480, BSU_23800	b0386	Rv0500	PA0393		XNR_RS17415	STM0386
N1.HOG0001133	OG0000740	n1	BSU_18770	b3943					
N1.HOG0001134	OG0000740	n2	BSU_34000	b1533		PA4779		XNR_RS27935	STM1517
N1.HOG0001135	OG0000741	n0	BSU_19590, BSU_35240	b1830		PA5134, PA3257		XNR_RS09210	STM1845
N1.HOG0001136	OG0000742	n0	BSU_21690	b4219	Rv0137c	PA5018		XNR_RS28650	STM4408
N1.HOG0001137	OG0000743	n0	BSU_21790	b2899	Rv1085c	PA4833		XNR_RS14995, XNR_RS20100	STM3049
N1.HOG0001138	OG0000744	n0	BSU_22440	b3973	Rv3279c	PA4280		XNR_RS19925	STM4138
N1.HOG0001139	OG0000745	n0	BSU_22550		Rv2196	PA4430		XNR_RS23435	
N1.HOG0001140	OG0000746	n0	BSU_22640	b1261	Rv1612	PA0036		XNR_RS23975	STM1726
N1.HOG0001141	OG0000747	n0	BSU_22670	b1263	Rv2192c	PA0650		XNR_RS23440	STM1724
N1.HOG0001142	OG0000748	n0	BSU_22700	b3389	Rv2538c	PA5038		XNR_RS26555	STM3486
N1.HOG0001143	OG0000749	n0	BSU_22710	b2329	Rv2540c	PA1681		XNR_RS26545	STM2384
N1.HOG0001144	OG0000750	n0	BSU_22730	b2518	Rv2445c	PA3807		XNR_RS21460	STM2526
N1.HOG0001145	OG0000751	n0	BSU_22830	b3608	Rv0564c, Rv2982c	PA1614		XNR_RS06195	STM3700
N1.HOG0001146	OG0000752	n0	BSU_23250	b0415	Rv1416	PA4053		XNR_RS26815	STM0417
N1.HOG0001147	OG0000753	n0	BSU_23280	b0414	Rv1409	PA4056		XNR_RS26795	STM0416
N1.HOG0001148	OG0000754	n0	BSU_23690	b2584		PA1017, PA4978		XNR_RS05060	STM2651
N1.HOG0001149	OG0000755	n0	BSU_26590, BSU_24010		Rv1410c	PA1131, PA1908, PA5548			STM1545
N1.HOG0001150	OG0000756	n0	BSU_24130	b0334	Rv1130	PA0792		XNR_RS00710	STM0370
N1.HOG0001151	OG0000757	n0	BSU_24720	b3327, b0106		PA0687, PA3102, PA2676			STM0142
N1.HOG0001152	OG0000758	n0	BSU_24890	b2912	Rv0992c	PA5228		XNR_RS10575	STM3061
N1.HOG0001153	OG0000759	n0	BSU_24950, BSU_24960	b3725	Rv0820	PA5366		XNR_RS16110	STM3854
N1.HOG0001154	OG0000760	n0	BSU_24970	b3726	Rv0936, Rv0930	PA5367		XNR_RS16115	STM3855
N1.HOG0001155	OG0000761	n0	BSU_24980	b3727	Rv0935, Rv0929	PA5368		XNR_RS16120	STM3856
N1.HOG0001156	OG0000762	n0	BSU_25160	b0029	Rv1110, Rv3382c	PA4557		XNR_RS20520	STM0049
N1.HOG0001157	OG0000763	n0	BSU_25290	b2566	Rv2364c	PA0771		XNR_RS21825	STM2580
N1.HOG0001158	OG0000764	n0	BSU_26600	b3441		PA4114, PA1377		XNR_RS13145, XNR_RS23230	STM3546
N1.HOG0001159	OG0000765	n0	BSU_26650	b0752		PA1297, PA0397		XNR_RS01370	STM0758
N1.HOG0001160	OG0000766	n0	BSU_26810, BSU_28390	b3967	Rv1338	PA4662		XNR_RS00285	STM4131
N1.HOG0001161	OG0000767	n0	BSU_27010	b0325, b4269	Rv3045	PA2275		XNR_RS19970	STM4486
N1.HOG0001162	OG0000768	n0	BSU_27050	b1818, b3139					STM1831, STM0575, STM4537, STM3770
N1.HOG0001163	OG0000769	n0	BSU_27370	b1097	Rv2553c	PA2963		XNR_RS00825, XNR_RS26535	STM1199
N1.HOG0001164	OG0000770	n0	BSU_27530	b0892	Rv2559c	PA2613		XNR_RS26505	STM0962
N1.HOG0001165	OG0000771	n0	BSU_27850	b0750	Rv1594	PA1004		XNR_RS23360	STM0756
N1.HOG0001166	OG0000772	n0	BSU_27860	b0109	Rv1596	PA4524		XNR_RS17235	STM0145
N1.HOG0001167	OG0000773	n0	BSU_27900	b2599	Rv3838c	PA3166		XNR_RS14490	STM2667
N1.HOG0001168	OG0000774	n0	BSU_28090	b4258	Rv2448c	PA3834		XNR_RS21445	STM4475
N1.HOG0001169	OG0000775	n0	BSU_28130	b0369	Rv0512	PA5243		XNR_RS17520	STM0372
N1.HOG0001170	OG0000776	n0	BSU_28150	b3805	Rv0510	PA5260		XNR_RS17510	STM3938
N1.HOG0001171	OG0000777	n0	BSU_28170	b1210	Rv0509	PA4666		XNR_RS17505	STM1777
N1.HOG0001172	OG0000778	n0	BSU_28210, BSU_28200	b0439		PA1803		XNR_RS07495	STM0450
N1.HOG0001173	OG0000779	n0	BSU_28290	b3774	Rv3001c	PA4694		XNR_RS06535	STM3909
N1.HOG0001174	OG0000780	n0	BSU_28360	b2954	Rv1341	PA0387		XNR_RS08815	STM3103
N1.HOG0001175	OG0000781	n0	BSU_28370	b3643	Rv1340	PA5334		XNR_RS08825	STM3734
N1.HOG0001176	OG0000782	n0	BSU_28640	b1714	Rv1649	PA2740		XNR_RS25950	STM1337
N1.HOG0001177	OG0000783	n0	BSU_29860, BSU_28820	b3898, b2384, b4305		PA2172			STM1612
N1.HOG0001178	OG0000784	n0	BSU_29440	b3960	Rv1659	PA5263		XNR_RS26150	STM4123
N1.HOG0001179	OG0000785	n0	BSU_29450	b3172	Rv1658	PA3525		XNR_RS07510	STM3290
N1.HOG0001180	OG0000786	n0	BSU_29660	b3296	Rv3458c	PA4239		XNR_RS26510	STM3416
N1.HOG0001181	OG0000787	n0	BSU_29980		Rv2522c			XNR_RS08035, XNR_RS00375	
N1.HOG0001182	OG0000788	n0	BSU_32990, BSU_30650	b0812		PA0962		XNR_RS05490, XNR_RS12940	STM0831
N1.HOG0001183	OG0000789	n1		b0593					STM0595
N1.HOG0001184	OG0000789	n3	BSU_30830		Rv2386c	PA4231			
N1.HOG0001185	OG0000789	n5	BSU_31990		Rv3215				
N1.HOG0001186	OG0000790	n0	BSU_31280	b4056	Rv2556c	PA5286		XNR_RS00795	STM4250
N1.HOG0001187	OG0000791	n0	BSU_31930	b1603	Rv0155, Rv2780	PA0195		XNR_RS25020	STM1479
N1.HOG0001188	OG0000792	n0	BSU_32330	b0628	Rv2218	PA3996		XNR_RS23215	STM0633
N1.HOG0001189	OG0000793	n0	BSU_32670, BSU_32700	b1683	Rv1461			XNR_RS24455	STM1370
N1.HOG0001190	OG0000794	n0	BSU_32740	b0198		PA2351, PA5504		XNR_RS26220	STM0246, STM0512
N1.HOG0001191	OG0000795	n0	BSU_32750	b0199		PA2350, PA5503		XNR_RS26215	STM0511, STM0247
N1.HOG0001192	OG0000796	n0	BSU_33150		Rv1314c	PA4399		XNR_RS07205	STM2050
N1.HOG0001193	OG0000797	n0	BSU_33420	b4065	Rv2287	PA3660		XNR_RS23815, XNR_RS07745	STM4269
N1.HOG0001194	OG0000798	n0	BSU_33810, BSU_33710	b2131		PA3889		XNR_RS08960	STM2165, STM1493
N1.HOG0001195	OG0000799	n0	BSU_33930	b2926	Rv1437	PA0552		XNR_RS24370	STM3069
N1.HOG0001196	OG0000800	n0	BSU_34640		Rv2491, Rv1205	PA3615, PA4923		XNR_RS08270, XNR_RS06640	
N1.HOG0001197	OG0000801	n0	BSU_34730	b1463	Rv3566c	PA4827		XNR_RS31385, XNR_RS08255	STM1582
N1.HOG0001198	OG0000802	n0	BSU_34870	b2025	Rv1605	PA5140		XNR_RS23925	STM2077
