HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N5.HOG0002461	OG0003580	-		b0446					STM0457
N5.HOG0002462	OG0003581	-		b0458					STM0471
N5.HOG0002463	OG0003582	-		b0460					STM0473
N5.HOG0002464	OG0003583	-		b0461					STM0474
N5.HOG0002465	OG0003584	-		b0466					STM0480
N5.HOG0002466	OG0003585	-		b0467					STM0481
N5.HOG0002467	OG0003586	-		b0477					STM0491
N5.HOG0002468	OG0003587	-		b0480					STM0494
N5.HOG0002469	OG0003588	-		b0482					STM0496
N5.HOG0002470	OG0003589	-		b0490					STM0502
N5.HOG0002471	OG0003590	-		b0498, b3483					
N5.HOG0002472	OG0003591	-		b0528					STM0541
N5.HOG0002473	OG0003592	-		b0534					STM0548
N5.HOG0002474	OG0003593	-		b0537					STM0554
N5.HOG0002475	OG0003594	-		b0551					STM2239
N5.HOG0002476	OG0003595	-		b1556, b0554					
N5.HOG0002477	OG0003596	-		b0565					STM2395
N5.HOG0002478	OG0003598	-		b0580					STM0582
N5.HOG0002479	OG0003599	-		b0587					STM0589
N5.HOG0002480	OG0003600	-		b0603					STM0606
N5.HOG0002481	OG0003601	-		b0607					STM0614
N5.HOG0002482	OG0003602	-		b0611					STM0617
N5.HOG0002483	OG0003603	-		b0622					STM0628
N5.HOG0002484	OG0003604	-		b0629					STM0634
N5.HOG0002485	OG0003605	-		b0641					STM0647
N5.HOG0002486	OG0003606	-		b0643					STM0653
N5.HOG0002487	OG0003607	-		b0644					STM0654
N5.HOG0002488	OG0003608	-		b0650					STM0659
N5.HOG0002489	OG0003609	-		b0681					STM0687
N5.HOG0002490	OG0003610	-		b0682					STM0688
N5.HOG0002491	OG0003611	-		b0685					STM0695
N5.HOG0002492	OG0003612	-		b0687					STM0697
N5.HOG0002493	OG0003613	-		b0692					STM0700
N5.HOG0002494	OG0003614	-		b0699					STM0708
N5.HOG0002495	OG0003616	-		b0735					STM0743
N5.HOG0002496	OG0003617	-		b0739					STM0747
N5.HOG0002497	OG0003618	-		b0753					STM0759
N5.HOG0002498	OG0003619	-		b0760					STM0778
N5.HOG0002499	OG0003620	-		b0762					STM0780
N5.HOG0002500	OG0003621	-		b0772					STM0786
N5.HOG0002501	OG0003622	-		b0791					STM0814
N5.HOG0002502	OG0003623	-		b0794					STM0817
N5.HOG0002503	OG0003624	-		b0795					STM0818
N5.HOG0002504	OG0003625	-		b0802					STM0823
N5.HOG0002505	OG0003627	-		b0810					STM0829
N5.HOG0002506	OG0003628	-		b0821					STM0841
N5.HOG0002507	OG0003629	-		b0823					STM0843
N5.HOG0002508	OG0003630	-		b0824					STM0844
N5.HOG0002509	OG0003631	-		b0836					STM0853
N5.HOG0002510	OG0003632	-		b0842					STM0866
N5.HOG0002511	OG0003633	-		b0847					STM0870
N5.HOG0002512	OG0003634	-		b0848					STM0871
N5.HOG0002513	OG0003635	-		b0850					STM0873
N5.HOG0002514	OG0003636	-		b0853					STM0876
N5.HOG0002515	OG0003637	-		b0858					STM0881
N5.HOG0002516	OG0003638	-		b0861					STM0888
N5.HOG0002517	OG0003639	-		b0862					STM0889
N5.HOG0002518	OG0003640	-		b0865					STM0892
N5.HOG0002519	OG0003641	-		b0866					STM0930
N5.HOG0002520	OG0003642	-		b0873					STM0937
N5.HOG0002521	OG0003643	-		b0876					STM0939
N5.HOG0002522	OG0003644	-		b0919					STM0989
N5.HOG0002523	OG0003645	-		b0922					STM0992
N5.HOG0002524	OG0003646	-		b0923					STM0993
N5.HOG0002525	OG0003647	-		b0924					STM0994
N5.HOG0002526	OG0003648	-		b0925					STM0995
N5.HOG0002527	OG0003649	-		b0926					STM0996
N5.HOG0002528	OG0003650	-		b0928					STM0998
N5.HOG0002529	OG0003651	-		b0942					STM0025
N5.HOG0002530	OG0003652	-		b0946					STM1059
N5.HOG0002531	OG0003653	-		b0951					STM1064
N5.HOG0002532	OG0003654	-		b0952					STM1065
N5.HOG0002533	OG0003655	-		b0956					STM1069
N5.HOG0002534	OG0003656	-		b0957					STM1070
N5.HOG0002535	OG0003657	-		b0958					STM1071
N5.HOG0002536	OG0003658	-		b0959					STM1072
N5.HOG0002537	OG0003659	-		b0964					STM1077
N5.HOG0002538	OG0003660	-		b0966					STM1079
N5.HOG0002539	OG0003661	-		b0977					STM1791
N5.HOG0002540	OG0003662	-		b0989					STM1243
N5.HOG0002541	OG0003663	-		b0993					STM3826
N5.HOG0002542	OG0003664	-		b0994					STM3825
N5.HOG0002543	OG0003665	-		b0995					STM3824
N5.HOG0002544	OG0003666	-		b0996					STM3823
N5.HOG0002545	OG0003667	-		b0998					STM3821
N5.HOG0002546	OG0003668	-		b0999					STM1111
N5.HOG0002547	OG0003669	-		b1000					STM1112
N5.HOG0002548	OG0003670	-		b1003					STM1118
N5.HOG0002549	OG0003671	-		b1020					STM1126
N5.HOG0002550	OG0003672	-		b1025, b1785					
N5.HOG0002551	OG0003673	-		b1034					STM1136
N5.HOG0002552	OG0003674	-		b1035					STM1137
N5.HOG0002553	OG0003675	-		b1037					STM1139
N5.HOG0002554	OG0003676	-		b1038					STM1140
N5.HOG0002555	OG0003677	-		b1039					STM1141
N5.HOG0002556	OG0003678	-		b1040					STM1142
N5.HOG0002557	OG0003679	-		b1041					STM1143
N5.HOG0002558	OG0003680	-		b1042					STM1144
N5.HOG0002559	OG0003681	-		b1043					STM1145
N5.HOG0002560	OG0003682	-		b1047					STM1149
N5.HOG0002561	OG0003683	-		b1050					STM1152
N5.HOG0002562	OG0003684	-		b1051					STM1153
N5.HOG0002563	OG0003685	-		b1058					STM1159
N5.HOG0002564	OG0003686	-		b1059					STM1160
N5.HOG0002565	OG0003687	-		b1060					STM1161
N5.HOG0002566	OG0003688	-		b1063					STM1164
N5.HOG0002567	OG0003689	-		b1064					STM1165
N5.HOG0002568	OG0003690	-		b1070					STM1171
N5.HOG0002569	OG0003691	-		b1071					STM1172
N5.HOG0002570	OG0003692	-		b1104					STM1206
N5.HOG0002571	OG0003693	-		b1105					STM1207
N5.HOG0002572	OG0003694	-		b1106					STM1208
N5.HOG0002573	OG0003695	-		b1108					STM1210
N5.HOG0002574	OG0003696	-		b1112					STM1214
N5.HOG0002575	OG0003697	-		b1116					STM1217
N5.HOG0002576	OG0003698	-		b1119					STM1220
N5.HOG0002577	OG0003699	-		b1154					STM2235
N5.HOG0002578	OG0003700	-		b1160					STM1110
N5.HOG0002579	OG0003701	-		b1177					STM0905
N5.HOG0002580	OG0003702	-		b1178					STM2610
N5.HOG0002581	OG0003703	-		b1187					STM1805
N5.HOG0002582	OG0003704	-		b1193					STM1799
N5.HOG0002583	OG0003705	-		b1194					STM1798
N5.HOG0002584	OG0003708	-		b1205					STM1782
N5.HOG0002585	OG0003709	-		b1209					STM1778
N5.HOG0002586	OG0003710	-		b1213					STM1774
N5.HOG0002587	OG0003711	-		b1217					STM1770
N5.HOG0002588	OG0003712	-		b1219					STM1769
N5.HOG0002589	OG0003713	-		b1237					STM1751
N5.HOG0002590	OG0003714	-		b1238					STM1750
N5.HOG0002591	OG0003715	-		b1248					STM1740
N5.HOG0002592	OG0003716	-		b1255					STM1734
N5.HOG0002593	OG0003717	-		b1258					STM1729
N5.HOG0002594	OG0003718	-		b1273					STM1715
N5.HOG0002595	OG0003719	-		b1278					STM1710
N5.HOG0002596	OG0003720	-		b1279					STM1709
N5.HOG0002597	OG0003721	-		b1280					STM1708
N5.HOG0002598	OG0003722	-		b1283					STM1705
N5.HOG0002599	OG0003723	-		b1284					STM1704
N5.HOG0002600	OG0003724	-		b1286					STM1702
N5.HOG0002601	OG0003725	-		b1287					STM1701
N5.HOG0002602	OG0003726	-		b1290					STM1696
N5.HOG0002603	OG0003727	-		b1292					STM1694
N5.HOG0002604	OG0003728	-		b1293					STM1693
N5.HOG0002605	OG0003729	-		b1305					STM1689
N5.HOG0002606	OG0003730	-		b1306					STM1688
N5.HOG0002607	OG0003731	-		b1307					STM1687
N5.HOG0002608	OG0003733	-		b1321					STM1685
N5.HOG0002609	OG0003734	-		b1322					STM1684
N5.HOG0002610	OG0003735	-		b1332					STM1662
N5.HOG0002611	OG0003738	-		b4527, b1571					
N5.HOG0002612	OG0003739	-		b1375, b1544					
N5.HOG0002613	OG0003740	-		b1376					STM1652
N5.HOG0002614	OG0003741	-		b1379					STM1648
N5.HOG0002615	OG0003742	-		b1381					STM1646
N5.HOG0002616	OG0003748	-		b1414					STM1640
N5.HOG0002617	OG0003749	-		b1418					STM1639
N5.HOG0002618	OG0003751	-		b1424					STM1622
N5.HOG0002619	OG0003752	-		b1428					STM1610
N5.HOG0002620	OG0003753	-		b1429					STM1609
N5.HOG0002621	OG0003754	-		b1431					STM1607
N5.HOG0002622	OG0003755	-		b1435					STM1604
N5.HOG0002623	OG0003756	-		b1436					STM1603
N5.HOG0002624	OG0003757	-		b1445					STM1596
N5.HOG0002625	OG0003758	-		b1446					STM1592
N5.HOG0002626	OG0003759	-		b1452					STM1586
N5.HOG0002627	OG0003760	-		b1473					STM1571
N5.HOG0002628	OG0003761	-		b1480					STM1565
N5.HOG0002629	OG0003762	-		b1481					STM1564
N5.HOG0002630	OG0003764	-		b4320, b1502					
N5.HOG0002631	OG0003766	-		b1511					STM4072
N5.HOG0002632	OG0003767	-		b1513					STM4074
N5.HOG0002633	OG0003768	-		b1514					STM4075
N5.HOG0002634	OG0003769	-		b1515					STM4076
N5.HOG0002635	OG0003770	-		b1516					STM4077
N5.HOG0002636	OG0003771	-		b1517					STM4078
N5.HOG0002637	OG0003772	-		b1520					STM1527
N5.HOG0002638	OG0003773	-		b1523					STM1526
N5.HOG0002639	OG0003774	-		b1532					STM1518
N5.HOG0002640	OG0003775	-		b1536					STM1515
N5.HOG0002641	OG0003776	-		b1538					STM1512
N5.HOG0002642	OG0003777	-		b1541					STM1509
N5.HOG0002643	OG0003778	-		b1553					STM1869
N5.HOG0002644	OG0003779	-		b1560					STM2240
N5.HOG0002645	OG0003780	-		b1564					STM4449
N5.HOG0002646	OG0003782	-		b1583					STM1503
N5.HOG0002647	OG0003783	-		b1585					STM1501
N5.HOG0002648	OG0003784	-		b1604					STM1478
N5.HOG0002649	OG0003786	-		b1610					STM1470
N5.HOG0002650	OG0003787	-		b1625					STM1461
N5.HOG0002651	OG0003788	-		b1626					STM1460
N5.HOG0002652	OG0003789	-		b1643					STM1443
N5.HOG0002653	OG0003790	-		b1645					STM1441
N5.HOG0002654	OG0003791	-		b1648					STM1438
N5.HOG0002655	OG0003792	-		b1659					STM1429
N5.HOG0002656	OG0003793	-		b1667					STM3461
N5.HOG0002657	OG0003794	-		b1670					STM2063
N5.HOG0002658	OG0003795	-		b1675					STM1388
N5.HOG0002659	OG0003796	-		b1684					STM1369
N5.HOG0002660	OG0003797	-		b1685					STM1367
N5.HOG0002661	OG0003798	-		b1689					STM1362
N5.HOG0002662	OG0003799	-		b1694					STM1357
N5.HOG0002663	OG0003800	-		b1700					STM1351
N5.HOG0002664	OG0003801	-		b1705					STM1346
N5.HOG0002665	OG0003802	-		b1707					STM1344
N5.HOG0002666	OG0003803	-		b1709					STM1342
N5.HOG0002667	OG0003804	-		b1722					STM1327
N5.HOG0002668	OG0003805	-		b1724					STM1325
N5.HOG0002669	OG0003806	-		b1726					STM1323
N5.HOG0002670	OG0003807	-		b1731					STM1319
N5.HOG0002671	OG0003808	-		b1733					STM1317
N5.HOG0002672	OG0003809	-		b1735					STM1315
N5.HOG0002673	OG0003810	-		b1741					STM1309
N5.HOG0002674	OG0003812	-		b1743					STM1308
N5.HOG0002675	OG0003814	-		b1760					STM1300
N5.HOG0002676	OG0003815	-		b1786					STM1283
N5.HOG0002677	OG0003816	-		b1787					STM1282
N5.HOG0002678	OG0003817	-		b1788					STM1281
N5.HOG0002679	OG0003818	-		b1793					STM1275
N5.HOG0002680	OG0003819	-		b1796					STM1272
N5.HOG0002681	OG0003820	-		b1810					STM0327
N5.HOG0002682	OG0003821	-		b1811					STM1823
N5.HOG0002683	OG0003822	-		b1815					STM1827
N5.HOG0002684	OG0003823	-		b1820					STM1833
N5.HOG0002685	OG0003824	-		b1824					STM1838
N5.HOG0002686	OG0003825	-		b1825					STM1839
N5.HOG0002687	OG0003826	-		b1826					STM1840
N5.HOG0002688	OG0003827	-		b1833					STM1848
N5.HOG0002689	OG0003828	-		b1836					STM1851
N5.HOG0002690	OG0003829	-		b1837					STM1852
N5.HOG0002691	OG0003830	-		b1839					STM1873
N5.HOG0002692	OG0003831	-		b1847					STM1881
N5.HOG0002693	OG0003832	-		b1855					STM1889
N5.HOG0002694	OG0003833	-		b1865					STM1900
N5.HOG0002695	OG0003834	-		b1869					STM1904
N5.HOG0002696	OG0003835	-		b1875					STM1908
N5.HOG0002697	OG0003836	-		b1878					STM1912
N5.HOG0002698	OG0003837	-		b1891					STM1924
N5.HOG0002699	OG0003838	-		b1892					STM1925
N5.HOG0002700	OG0003839	-		b1904					STM1934
N5.HOG0002701	OG0003840	-		b1906					STM1936
N5.HOG0002702	OG0003841	-		b1915					STM1949
N5.HOG0002703	OG0003842	-		b1921					STM1955
N5.HOG0002704	OG0003843	-		b1926					STM1962
N5.HOG0002705	OG0003844	-		b1928					STM1964
N5.HOG0002706	OG0003845	-		b1944					STM1975
N5.HOG0002707	OG0003846	-		b1951					STM1982
N5.HOG0002708	OG0003847	-		b1953					STM1984
N5.HOG0002709	OG0003848	-		b1955					STM1986
N5.HOG0002710	OG0003849	-		b1956					STM1987
N5.HOG0002711	OG0003850	-		b1957					STM1988
N5.HOG0002712	OG0003851	-		b1963					STM1994
N5.HOG0002713	OG0003853	-		b2007					STM2059
N5.HOG0002714	OG0003854	-		b2008					STM2060
N5.HOG0002715	OG0003855	-		b2009					STM2061
N5.HOG0002716	OG0003856	-		b2016					STM2070
N5.HOG0002717	OG0003857	-		b2043					STM2099
N5.HOG0002718	OG0003858	-		b2045					STM2101
N5.HOG0002719	OG0003859	-		b2056					STM2112
N5.HOG0002720	OG0003860	-		b2057					STM2113
N5.HOG0002721	OG0003861	-		b2058					STM2114
N5.HOG0002722	OG0003863	-		b2079					STM2131
N5.HOG0002723	OG0003865	-		b2082					STM2694
N5.HOG0002724	OG0003866	-		b2094					STM3258
N5.HOG0002725	OG0003867	-		b2097					STM2141
N5.HOG0002726	OG0003868	-		b2098					STM2142
N5.HOG0002727	OG0003869	-		b2100					STM2144
N5.HOG0002728	OG0003870	-		b2106					STM3024
N5.HOG0002729	OG0003871	-		b2107					STM2148
N5.HOG0002730	OG0003872	-		b2108					STM2149
N5.HOG0002731	OG0003873	-		b2110					STM2151
N5.HOG0002732	OG0003874	-		b2111					STM2152
N5.HOG0002733	OG0003875	-		b2112					STM2153
N5.HOG0002734	OG0003879	-		b2130					STM2164
N5.HOG0002735	OG0003880	-		b2133					STM2167
N5.HOG0002736	OG0003881	-		b2143					STM2183
N5.HOG0002737	OG0003882	-		b2144					STM2184
N5.HOG0002738	OG0003883	-		b2145					STM2185
N5.HOG0002739	OG0003884	-		b2150					STM2190
N5.HOG0002740	OG0003885	-		b2160, b2166					
N5.HOG0002741	OG0003887	-		b2173					STM2212
N5.HOG0002742	OG0003888	-		b2181					STM2220
N5.HOG0002743	OG0003889	-		b2187					STM2227
N5.HOG0002744	OG0003890	-		b2205					STM2258
N5.HOG0002745	OG0003891	-		b2216					STM2269
N5.HOG0002746	OG0003892	-		b2218					STM2271
N5.HOG0002747	OG0003897	-		b2234					STM2277
N5.HOG0002748	OG0003898	-		b2236					STM2279
N5.HOG0002749	OG0003899	-		b2242					STM2285
N5.HOG0002750	OG0003900	-		b2248					STM2292
N5.HOG0002751	OG0003901	-		b2250					STM2294
N5.HOG0002752	OG0003902	-		b2252					STM2296
N5.HOG0002753	OG0003903	-		b2259					STM2304
N5.HOG0002754	OG0003904	-		b2261					STM2306
N5.HOG0002755	OG0003905	-		b2265					STM2310
N5.HOG0002756	OG0003906	-		b2269					STM2287
N5.HOG0002757	OG0003907	-		b2294					STM2335
N5.HOG0002758	OG0003908	-		b2295					STM2336
N5.HOG0002759	OG0003910	-		b2314					STM2364
N5.HOG0002760	OG0003911	-		b2321					STM2371
N5.HOG0002761	OG0003912	-		b2325					STM2380
N5.HOG0002762	OG0003913	-		b2326					STM2381
N5.HOG0002763	OG0003914	-		b2328					STM2383
N5.HOG0002764	OG0003915	-		b2331					STM2386
N5.HOG0002765	OG0003916	-		b2332					STM0201
N5.HOG0002766	OG0003917	-		b2333					STM0200
N5.HOG0002767	OG0003918	-		b2334					STM0199
N5.HOG0002768	OG0003919	-		b2335					STM0198
N5.HOG0002769	OG0003920	-		b2339					STM0195
N5.HOG0002770	OG0003921	-		b2343					STM2390
N5.HOG0002771	OG0003922	-		b2349, b2442					
N5.HOG0002772	OG0003923	-		b2364					STM3800
N5.HOG0002773	OG0003924	-		b2365					STM3801
N5.HOG0002774	OG0003925	-		b2375					STM3030
N5.HOG0002775	OG0003926	-		b2377					STM2400
N5.HOG0002776	OG0003927	-		b2389					STM2404
N5.HOG0002777	OG0003928	-		b2395					STM2410
N5.HOG0002778	OG0003929	-		b2398					STM2413
N5.HOG0002779	OG0003930	-		b2399					STM2414
N5.HOG0002780	OG0003931	-		b2405					STM2420
N5.HOG0002781	OG0003932	-		b2418					STM2435
N5.HOG0002782	OG0003933	-		b2419					STM2438
N5.HOG0002783	OG0003934	-		b2432					STM2447
N5.HOG0002784	OG0003935	-		b2433					STM2448
N5.HOG0002785	OG0003936	-		b2438					STM2455
N5.HOG0002786	OG0003937	-		b2451					STM2459
N5.HOG0002787	OG0003938	-		b2453					STM2461
N5.HOG0002788	OG0003939	-		b2454					STM2462
N5.HOG0002789	OG0003940	-		b2459					STM2467
N5.HOG0002790	OG0003941	-		b2460					STM2468
N5.HOG0002791	OG0003942	-		b2466					STM2476
N5.HOG0002792	OG0003944	-		b2477					STM2488
N5.HOG0002793	OG0003945	-		b2503					STM2503
N5.HOG0002794	OG0003946	-		b2504					STM2506
N5.HOG0002795	OG0003947	-		b2510					STM2518
N5.HOG0002796	OG0003948	-		b2513					STM2521
N5.HOG0002797	OG0003949	-		b2519					STM2531
N5.HOG0002798	OG0003950	-		b2522					STM2535
N5.HOG0002799	OG0003951	-		b2523					STM2536
N5.HOG0002800	OG0003952	-		b2535					STM2553
N5.HOG0002801	OG0003954	-		b2555					STM2563
N5.HOG0002802	OG0003955	-		b2556					STM2564
N5.HOG0002803	OG0003956	-		b2560					STM2569
N5.HOG0002804	OG0003957	-		b2561					STM2572
N5.HOG0002805	OG0003958	-		b2575					STM2642
N5.HOG0002806	OG0003959	-		b2579					STM2646
N5.HOG0002807	OG0003960	-		b2581					STM2648
N5.HOG0002808	OG0003961	-		b2585					STM2652
N5.HOG0002809	OG0003962	-		b2597					STM2665
N5.HOG0002810	OG0003963	-		b2625, b4688					
N5.HOG0002811	OG0003964	-		b2659					STM2789
N5.HOG0002812	OG0003965	-		b2669					STM2799
N5.HOG0002813	OG0003966	-		b2670					STM2800
N5.HOG0002814	OG0003967	-		b2671					STM2801
N5.HOG0002815	OG0003968	-		b2672					STM2802
N5.HOG0002816	OG0003969	-		b2679					STM2811
N5.HOG0002817	OG0003970	-		b2705					STM2835
N5.HOG0002818	OG0003971	-		b2706					STM2836
N5.HOG0002819	OG0003972	-		b2712					STM2842
N5.HOG0002820	OG0003973	-		b2717					STM2845
N5.HOG0002821	OG0003974	-		b2720					STM2848
N5.HOG0002822	OG0003975	-		b2725					STM2853
N5.HOG0002823	OG0003976	-		b2726					STM2854
N5.HOG0002824	OG0003977	-		b2727					STM2855
N5.HOG0002825	OG0003978	-		b2729					STM2857
N5.HOG0002826	OG0003979	-		b2730					STM2858
N5.HOG0002827	OG0003980	-		b2732					STM2860
N5.HOG0002828	OG0003981	-		b2736					STM2918
N5.HOG0002829	OG0003982	-		b2749					STM2932
N5.HOG0002830	OG0003983	-		b2754					STM2937
N5.HOG0002831	OG0003984	-		b2755					STM2938
N5.HOG0002832	OG0003985	-		b2760					STM2943
N5.HOG0002833	OG0003986	-		b3874, b2775					
N5.HOG0002834	OG0003987	-		b2791					STM2964
N5.HOG0002835	OG0003988	-		b2793					STM2967
N5.HOG0002836	OG0003989	-		b2796					STM2970
N5.HOG0002837	OG0003990	-		b2801					STM3792
N5.HOG0002838	OG0003991	-		b2802					STM2976
N5.HOG0002839	OG0003992	-		b2803					STM2977
N5.HOG0002840	OG0003993	-		b2804					STM2978
N5.HOG0002841	OG0003994	-		b2805					STM2979
N5.HOG0002842	OG0003995	-		b2809					STM2983
N5.HOG0002843	OG0003996	-		b2823					STM2997
N5.HOG0002844	OG0003997	-		b2824					STM2998
N5.HOG0002845	OG0003998	-		b2825					STM2999
N5.HOG0002846	OG0003999	-		b2826					STM3000
N5.HOG0002847	OG0004000	-		b2831					STM3005
N5.HOG0002848	OG0004001	-		b2836					STM3010
N5.HOG0002849	OG0004002	-		b2840					STM3015
N5.HOG0002850	OG0004003	-		b2845					STM3022
N5.HOG0002851	OG0004004	-		b2847					STM3759
N5.HOG0002852	OG0004005	-		b2848					STM3758
N5.HOG0002853	OG0004006	-		b2852					STM2876
N5.HOG0002854	OG0004007	-		b2871					STM1002
N5.HOG0002855	OG0004008	-		b2895					STM3045
N5.HOG0002856	OG0004009	-		b2896					STM3046
N5.HOG0002857	OG0004010	-		b2900					STM3050
N5.HOG0002858	OG0004011	-		b2909					STM3059
N5.HOG0002859	OG0004012	-		b2922					STM3065
N5.HOG0002860	OG0004013	-		b2939					STM3087
N5.HOG0002861	OG0004014	-		b2940					STM3088
N5.HOG0002862	OG0004015	-		b2956					STM3105
N5.HOG0002863	OG0004016	-		b2958					STM3107
N5.HOG0002864	OG0004017	-		b2988					STM3139
N5.HOG0002865	OG0004018	-		b2989					STM3140
N5.HOG0002866	OG0004019	-		b2990					STM3143
N5.HOG0002867	OG0004020	-		b2992					STM3145
N5.HOG0002868	OG0004021	-		b2993					STM3146
N5.HOG0002869	OG0004022	-		b2995					STM3148
N5.HOG0002870	OG0004023	-		b2996					STM3149
N5.HOG0002871	OG0004024	-		b2997					STM3150
N5.HOG0002872	OG0004025	-		b2998					STM3151
N5.HOG0002873	OG0004026	-		b3006					STM3159
N5.HOG0002874	OG0004027	-		b3008					STM3161
N5.HOG0002875	OG0004028	-		b3009					STM3162
N5.HOG0002876	OG0004029	-		b3029					STM3180
N5.HOG0002877	OG0004030	-		b3037					STM3187
N5.HOG0002878	OG0004031	-		b3049					STM3197
N5.HOG0002879	OG0004032	-		b3050					STM3198
N5.HOG0002880	OG0004033	-		b3062					STM3354
N5.HOG0002881	OG0004034	-		b3073					STM3218
N5.HOG0002882	OG0004035	-		b3082					STM4030
N5.HOG0002883	OG0004036	-		b3083					STM4031
N5.HOG0002884	OG0004037	-		b3096					STM3227
N5.HOG0002885	OG0004038	-		b3099					STM3230
N5.HOG0002886	OG0004039	-		b3100					STM3231
N5.HOG0002887	OG0004040	-		b3106					STM3236
N5.HOG0002888	OG0004041	-		b3107					STM3237
N5.HOG0002889	OG0004042	-		b3116					STM3243
N5.HOG0002890	OG0004043	-		b3126					STM3249
N5.HOG0002891	OG0004044	-		b3154					STM3270
N5.HOG0002892	OG0004045	-		b3163					STM3281
N5.HOG0002893	OG0004046	-		b3191					STM3309
N5.HOG0002894	OG0004047	-		b3199					STM3317
N5.HOG0002895	OG0004048	-		b3207					STM3325
N5.HOG0002896	OG0004049	-		b3215					STM4573
N5.HOG0002897	OG0004050	-		b3216					STM4572
N5.HOG0002898	OG0004051	-		b3220					STM3332
N5.HOG0002899	OG0004052	-		b3221					STM3335
N5.HOG0002900	OG0004053	-		b3233					STM3347
N5.HOG0002901	OG0004054	-		b3239					STM3363
N5.HOG0002902	OG0004055	-		b3240					STM3364
N5.HOG0002903	OG0004056	-		b3241					STM3365
N5.HOG0002904	OG0004057	-		b3242					STM3366
N5.HOG0002905	OG0004058	-		b3252					STM3375
N5.HOG0002906	OG0004059	-		b3257					STM3381
N5.HOG0002907	OG0004060	-		b3263					STM3387
N5.HOG0002908	OG0004061	-		b3267					STM3392
N5.HOG0002909	OG0004062	-		b3280					STM3400
N5.HOG0002910	OG0004063	-		b3284					STM3404
N5.HOG0002911	OG0004065	-		b3347					STM3453
N5.HOG0002912	OG0004067	-		b3355					STM3464
N5.HOG0002913	OG0004068	-		b3362					STM3471
N5.HOG0002914	OG0004069	-		b3364					STM3473
N5.HOG0002915	OG0004070	-		b3369					STM3480
N5.HOG0002916	OG0004071	-		b3392					STM3489
N5.HOG0002917	OG0004072	-		b3393					STM3490
N5.HOG0002918	OG0004073	-		b3394					STM3491
N5.HOG0002919	OG0004074	-		b3395					STM3492
N5.HOG0002920	OG0004075	-		b3398					STM3495
N5.HOG0002921	OG0004076	-		b3402					STM3499
N5.HOG0002922	OG0004077	-		b3440					STM3545
N5.HOG0002923	OG0004078	-		b3448					STM3552
N5.HOG0002924	OG0004079	-		b3467					STM3574
N5.HOG0002925	OG0004080	-		b3468					STM3575
N5.HOG0002926	OG0004081	-		b3472					STM3580
N5.HOG0002927	OG0004082	-		b3475					STM3583
N5.HOG0002928	OG0004083	-		b3494					STM3590
N5.HOG0002929	OG0004084	-		b3512, b3507					
N5.HOG0002930	OG0004085	-		b3509					STM1562
N5.HOG0002931	OG0004086	-		b3520					STM3606
N5.HOG0002932	OG0004087	-		b3526					STM3612
N5.HOG0002933	OG0004088	-		b3527					STM3613
N5.HOG0002934	OG0004089	-		b3529					STM3615
N5.HOG0002935	OG0004090	-		b3531					STM3617
N5.HOG0002936	OG0004091	-		b3532					STM3618
N5.HOG0002937	OG0004092	-		b3535					STM3621
N5.HOG0002938	OG0004093	-		b3536					STM3622
N5.HOG0002939	OG0004094	-		b3537					STM3623
N5.HOG0002940	OG0004095	-		b3538					STM3624
N5.HOG0002941	OG0004096	-		b3539					STM3625
N5.HOG0002942	OG0004097	-		b3546					STM3635
N5.HOG0002943	OG0004098	-		b3561					STM3658
N5.HOG0002944	OG0004099	-		b3563					STM3659
N5.HOG0002945	OG0004102	-		b3569					STM3662
N5.HOG0002946	OG0004103	-		b3571					STM3664
N5.HOG0002947	OG0004104	-		b3575					STM3668
N5.HOG0002948	OG0004105	-		b3576					STM3669
N5.HOG0002949	OG0004106	-		b3580					STM3674
N5.HOG0002950	OG0004107	-		b3598, b3587					
N5.HOG0002951	OG0004108	-		b3602					STM3689
N5.HOG0002952	OG0004109	-		b3624					STM3715
N5.HOG0002953	OG0004110	-		b3625					STM3716
N5.HOG0002954	OG0004111	-		b3632					STM3723
N5.HOG0002955	OG0004112	-		b3647					STM3739
N5.HOG0002956	OG0004113	-		b3655					STM3748
N5.HOG0002957	OG0004114	-		b3663					STM3786
N5.HOG0002958	OG0004115	-		b3666					STM3787
N5.HOG0002959	OG0004116	-		b3670					STM3795
N5.HOG0002960	OG0004117	-		b3672					STM3797
N5.HOG0002961	OG0004118	-		b3673					STM3798
N5.HOG0002962	OG0004119	-		b3674					STM3803
N5.HOG0002963	OG0004120	-		b3685					STM3807
N5.HOG0002964	OG0004121	-		b3686					STM3808
N5.HOG0002965	OG0004122	-		b3688					STM3810
N5.HOG0002966	OG0004123	-		b3689					STM3811
N5.HOG0002967	OG0004124	-		b3693					STM3829
N5.HOG0002968	OG0004125	-		b3710					STM3847
N5.HOG0002969	OG0004126	-		b3711					STM3848
N5.HOG0002970	OG0004127	-		b3712					STM3849
N5.HOG0002971	OG0004128	-		b3739					STM3872
N5.HOG0002972	OG0004129	-		b3742					STM3875
N5.HOG0002973	OG0004130	-		b3744					STM3877
N5.HOG0002974	OG0004131	-		b3764					STM3898
N5.HOG0002975	OG0004132	-		b3766					STM3900
N5.HOG0002976	OG0004133	-		b3769					STM3902
