Orthogroup	Eco	Mtu	Pae	Sal	Sen	sac
OG0009597					NP_461647.1	
OG0009598					NP_461648.1	
OG0009599					NP_461649.1	
OG0009600					NP_461650.1	
OG0009601					NP_461651.1	
OG0009602					NP_461653.1	
OG0009603					NP_461654.1	
OG0009604					NP_461655.1	
OG0009605					NP_461656.1	
OG0009606					NP_461658.1	
OG0009607					NP_461659.1	
OG0009608					NP_461660.1	
OG0009609					NP_461661.1	
OG0009610					NP_461662.1	
OG0009611					NP_461663.1	
OG0009612					NP_461664.1	
OG0009613					NP_461665.1	
OG0009614					NP_461668.1	
OG0009615					NP_461670.1	
OG0009616					NP_461671.1	
OG0009617					NP_461672.1	
OG0009618					NP_461674.1	
OG0009619					NP_461680.1	
OG0009620					NP_461681.1	
OG0009621					NP_461684.1	
OG0009622					NP_461688.1	
OG0009623					NP_461689.1	
OG0009624					NP_461693.1	
OG0009625					NP_461697.1	
OG0009626					NP_461742.1	
OG0009627					NP_461765.1	
OG0009628					NP_461783.1	
OG0009629					NP_461786.1	
OG0009630					NP_461789.1	
OG0009631					NP_461790.1	
OG0009632					NP_461791.1	
OG0009633					NP_461792.1	
OG0009634					NP_461793.1	
OG0009635					NP_461794.1	
OG0009636					NP_461795.1	
OG0009637					NP_461800.1	
OG0009638					NP_461802.1	
OG0009639					NP_461803.1	
OG0009640					NP_461804.1	
OG0009641					NP_461805.1	
OG0009642					NP_461806.1	
OG0009643					NP_461808.1	
OG0009644					NP_461809.1	
OG0009645					NP_461810.1	
OG0009646					NP_461811.1	
OG0009647					NP_461813.1	
OG0009648					NP_461814.1	
OG0009649					NP_461816.1	
OG0009650					NP_461818.1	
OG0009651					NP_461820.1	
OG0009652					NP_461821.1	
OG0009653					NP_461822.1	
OG0009654					NP_461824.1	
OG0009655					NP_461825.1	
OG0009656					NP_461826.1	
OG0009657					NP_461829.1	
OG0009658					NP_461834.1	
OG0009659					NP_461835.1	
OG0009660					NP_461843.1	
OG0009661					NP_461863.1	
OG0009662					NP_461943.1	
OG0009663					NP_461953.1	
OG0009664					NP_461968.1	
OG0009665					NP_461987.1	
OG0009666					NP_461988.1	
OG0009667					NP_461989.1	
OG0009668					NP_461991.1	
OG0009669					NP_462014.1	
OG0009670					NP_462040.1	
OG0009671					NP_462056.1	
OG0009672					NP_462069.1	
OG0009673					NP_462070.1	
OG0009674					NP_462071.1	
OG0009675					NP_462075.1	
OG0009676					NP_462165.1	
OG0009677					NP_462167.1	
OG0009678					NP_462168.1	
OG0009679					NP_462191.1	
OG0009680					NP_462203.1	
OG0009681					NP_462253.1	
OG0009682					NP_462366.4	
OG0009683					NP_462381.1	
OG0009684					NP_462423.1	
OG0009685					NP_462429.1	
OG0009686					NP_462459.1	
OG0009687					NP_462467.1	
OG0009688					NP_462496.1	
OG0009689					NP_462505.1	
OG0009690					NP_462506.1	
OG0009691					NP_462521.1	
OG0009692					NP_462526.1	
OG0009693					NP_462533.1	
OG0009694					NP_462537.1	
OG0009695					NP_462551.1	
OG0009696					NP_462570.1	
OG0009697					NP_462581.1	
OG0009698					NP_462590.1	
OG0009699					NP_462591.1	
OG0009700					NP_462613.1	
OG0009701					NP_462620.1	
OG0009702					NP_462636.1	
OG0009703					NP_462637.1	
OG0009704					NP_462645.1	
OG0009705					NP_462651.1	
OG0009706					NP_462653.1	
OG0009707					NP_462671.1	
OG0009708					NP_462676.1	
OG0009709					NP_462680.1	
OG0009710					NP_462690.1	
OG0009711					NP_462700.1	
OG0009712					NP_462734.1	
OG0009713					NP_462744.1	
OG0009714					NP_462762.1	
OG0009715					NP_462797.1	
OG0009716					NP_462798.1	
OG0009717					NP_462813.1	
OG0009718					NP_462826.1	
OG0009719					NP_462827.1	
OG0009720					NP_462828.1	
OG0009721					NP_462830.1	
OG0009722					NP_462882.1	
OG0009723					NP_462891.1	
OG0009724					NP_462893.3	
OG0009725					NP_462894.3	
OG0009726					NP_462895.1	
OG0009727					NP_462913.3	
OG0009728					NP_462921.1	
OG0009729					NP_462938.1	
OG0009730					NP_462950.1	
OG0009731					NP_462952.1	
OG0009732					NP_462961.1	
OG0009733					NP_462978.1	
OG0009734					NP_463014.1	
OG0009735					NP_463024.1	
OG0009736					NP_463025.1	
OG0009737					NP_463027.1	
OG0009738					NP_463051.1	
OG0009739					NP_463056.1	
OG0009740					NP_463061.1	
OG0009741					NP_463062.1	
OG0009742					NP_463063.1	
OG0009743					NP_463064.1	
OG0009744					NP_463068.1	
OG0009745					NP_463072.1	
OG0009746					NP_463073.1	
OG0009747					NP_463074.1	
OG0009748					NP_463075.1	
OG0009749					NP_463077.1	
OG0009750					NP_463079.1	
OG0009751					NP_463080.1	
OG0009752					NP_463081.1	
OG0009753					NP_463082.1	
OG0009754					NP_463083.1	
OG0009755					NP_463084.3	
OG0009756					NP_463104.1	
OG0009757					NP_463107.1	
OG0009758					NP_463117.1	
OG0009759					NP_463118.1	
OG0009760					NP_463120.1	
OG0009761					NP_463122.1	
OG0009762					NP_463123.1	
OG0009763					NP_463124.1	
OG0009764					NP_463125.1	
OG0009765					NP_463127.1	
OG0009766					NP_463132.1	
OG0009767					NP_463167.1	
OG0009768					NP_463174.1	
OG0009769					NP_463177.1	
OG0009770					NP_463179.3	
OG0009771					NP_463181.1	
OG0009772					NP_463182.1	
OG0009773					NP_463183.1	
OG0009774					NP_463201.1	
OG0009775					NP_463233.1	
OG0009776					NP_463251.1	
OG0009777					NP_463286.1	
OG0009778					NP_463287.1	
OG0009779					NP_463295.1	
OG0009780					NP_463296.1	
OG0009781					NP_463297.1	
OG0009782					NP_463300.1	
OG0009783					NP_463301.1	
OG0009784					NP_463302.1	
OG0009785					NP_463303.1	
OG0009786					NP_463304.1	
OG0009787					NP_463305.1	
OG0009788					NP_463317.1	
OG0009789					NP_463332.1	
OG0009790					NP_463338.1	
OG0009791					NP_463349.1	
OG0009792					NP_463350.1	
OG0009793					NP_463351.1	
OG0009794					NP_463352.1	
OG0009795					NP_463353.1	
OG0009796					NP_463354.1	
OG0009797					NP_463355.1	
OG0009798					NP_463356.1	
OG0009799					NP_463357.1	
OG0009800					NP_463362.1	
OG0009801					NP_463363.1	
OG0009802					NP_463364.1	
OG0009803					NP_463365.1	
OG0009804					NP_463379.1	
OG0009805					NP_463381.1	
OG0009806					NP_463387.1	
OG0009807					NP_463388.1	
OG0009808					NP_463427.1	
OG0009809					NP_463447.1	
OG0009810					NP_463448.1	
OG0009811					NP_490495.1	
OG0009812					NP_490496.1	
OG0009813					NP_490497.1	
OG0009814					NP_490498.3	
OG0009815					NP_490504.1	
OG0009816					NP_490505.1	
OG0009817					NP_490506.1	
OG0009818					NP_490507.1	
OG0009819					NP_490510.1	
OG0009820					NP_490511.1	
OG0009821					NP_490513.1	
OG0009822					NP_490514.1	
OG0009823					NP_490515.1	
OG0009824					NP_490516.1	
OG0009825					NP_490517.1	
OG0009826					NP_490518.1	
OG0009827					NP_490519.1	
OG0009828					NP_490520.1	
OG0009829					NP_490521.1	
OG0009830					NP_490522.1	
OG0009831					NP_490523.1	
OG0009832					NP_490527.1	
OG0009833					NP_490528.1	
OG0009834					NP_490529.1	
OG0009835					NP_490530.1	
OG0009836					NP_490532.1	
OG0009837					NP_490537.1	
OG0009838					NP_490538.1	
OG0009839					NP_490539.1	
OG0009840					NP_490540.1	
OG0009841					NP_490543.1	
OG0009842					NP_490546.1	
OG0009843					NP_490547.1	
OG0009844					NP_490549.1	
OG0009845					NP_490550.1	
OG0009846					NP_490552.1	
OG0009847					NP_490557.1	
OG0009848					NP_490558.1	
OG0009849					NP_490560.1	
OG0009850					NP_490561.1	
OG0009851					NP_490562.1	
OG0009852					NP_490563.1	
OG0009853					NP_490564.1	
OG0009854					NP_490565.1	
OG0009855					NP_490566.1	
OG0009856					NP_490567.1	
OG0009857					NP_490568.1	
OG0009858					NP_490569.1	
OG0009859					NP_490570.1	
OG0009860					NP_490571.1	
OG0009861					NP_490572.1	
OG0009862					NP_490573.1	
OG0009863					NP_490574.1	
OG0009864					NP_490575.1	
OG0009865					NP_490576.1	
OG0009866					NP_490577.1	
OG0009867					NP_490578.1	
OG0009868					NP_490579.1	
OG0009869					NP_490580.1	
OG0009870					NP_490581.1	
OG0009871					NP_490582.1	
OG0009872					NP_490583.1	
OG0009873					NP_490584.1	
OG0009874					NP_490585.1	
OG0009875					NP_490586.1	
OG0009876					NP_490587.1	
OG0009877					NP_490588.1	
OG0009878					NP_490589.1	
OG0009879					NP_490592.1	
OG0009880					NP_490593.1	
OG0009881					NP_490594.1	
OG0009882					YP_009325922.1	
OG0009883						WP_011276933.1
OG0009884						WP_011276934.1
OG0009885						WP_011276936.1
OG0009886						WP_011276942.1
OG0009887						WP_011276945.1
OG0009888						WP_011276946.1
OG0009889						WP_011276950.1
OG0009890						WP_011276951.1
OG0009891						WP_011276953.1
OG0009892						WP_011276958.1
OG0009893						WP_011276962.1
OG0009894						WP_011276964.1
OG0009895						WP_011276965.1
OG0009896						WP_011276966.1
OG0009897						WP_011276968.1
OG0009898						WP_011276969.1
OG0009899						WP_011276973.1
OG0009900						WP_011276976.1
OG0009901						WP_011276977.1
OG0009902						WP_011276980.1
OG0009903						WP_011276981.1
OG0009904						WP_011276982.1
OG0009905						WP_011276986.1
OG0009906						WP_011276990.1
OG0009907						WP_011276994.1
OG0009908						WP_011276996.1
OG0009909						WP_011276997.1
OG0009910						WP_011276998.1
OG0009911						WP_011276999.1
OG0009912						WP_011277003.1
OG0009913						WP_011277005.1
OG0009914						WP_011277011.1
OG0009915						WP_011277015.1
OG0009916						WP_011277017.1
OG0009917						WP_011277018.1
OG0009918						WP_011277024.1
OG0009919						WP_011277025.1
OG0009920						WP_011277029.1
OG0009921						WP_011277031.1
OG0009922						WP_011277035.1
OG0009923						WP_011277037.1
OG0009924						WP_011277041.1
OG0009925						WP_011277043.1
OG0009926						WP_011277049.1
OG0009927						WP_011277052.1
OG0009928						WP_011277054.1
OG0009929						WP_011277056.1
OG0009930						WP_011277058.1
OG0009931						WP_011277062.1
OG0009932						WP_011277068.1
OG0009933						WP_011277070.1
OG0009934						WP_011277072.1
OG0009935						WP_011277073.1
OG0009936						WP_011277076.1
OG0009937						WP_011277082.1
OG0009938						WP_011277083.1
OG0009939						WP_011277085.1
OG0009940						WP_011277088.1
OG0009941						WP_011277090.1
OG0009942						WP_011277092.1
OG0009943						WP_011277093.1
OG0009944						WP_011277095.1
OG0009945						WP_011277096.1
OG0009946						WP_011277097.1
OG0009947						WP_011277098.1
OG0009948						WP_011277109.1
OG0009949						WP_011277111.1
OG0009950						WP_011277113.1
OG0009951						WP_011277114.1
OG0009952						WP_011277121.1
OG0009953						WP_011277122.1
OG0009954						WP_011277123.1
OG0009955						WP_011277130.1
OG0009956						WP_011277132.1
OG0009957						WP_011277135.1
OG0009958						WP_011277136.1
OG0009959						WP_011277137.1
OG0009960						WP_011277138.1
OG0009961						WP_011277140.1
OG0009962						WP_011277142.1
OG0009963						WP_011277149.1
OG0009964						WP_011277152.1
OG0009965						WP_011277154.1
OG0009966						WP_011277155.1
OG0009967						WP_011277159.1
OG0009968						WP_011277160.1
OG0009969						WP_011277166.1
OG0009970						WP_011277169.1
OG0009971						WP_011277170.1
OG0009972						WP_011277174.1
OG0009973						WP_011277177.1
OG0009974						WP_011277183.1
OG0009975						WP_011277184.1
OG0009976						WP_011277185.1
OG0009977						WP_011277186.1
OG0009978						WP_011277187.1
OG0009979						WP_011277188.1
OG0009980						WP_011277192.1
OG0009981						WP_011277195.1
OG0009982						WP_011277197.1
OG0009983						WP_011277201.1
OG0009984						WP_011277202.1
OG0009985						WP_011277203.1
OG0009986						WP_011277213.1
OG0009987						WP_011277215.1
OG0009988						WP_011277219.1
OG0009989						WP_011277220.1
OG0009990						WP_011277221.1
OG0009991						WP_011277222.1
OG0009992						WP_011277223.1
OG0009993						WP_011277229.1
OG0009994						WP_011277232.1
OG0009995						WP_011277239.1
OG0009996						WP_011277244.1
OG0009997						WP_011277245.1
OG0009998						WP_011277252.1
OG0009999						WP_011277256.1
OG0010000						WP_011277257.1
OG0010001						WP_011277258.1
OG0010002						WP_011277259.1
OG0010003						WP_011277261.1
OG0010004						WP_011277265.1
OG0010005						WP_011277266.1
OG0010006						WP_011277270.1
OG0010007						WP_011277271.1
OG0010008						WP_011277272.1
OG0010009						WP_011277276.1
OG0010010						WP_011277277.1
OG0010011						WP_011277281.1
OG0010012						WP_011277283.1
OG0010013						WP_011277294.1
OG0010014						WP_011277295.1
OG0010015						WP_011277297.1
OG0010016						WP_011277302.1
OG0010017						WP_011277304.1
OG0010018						WP_011277306.1
OG0010019						WP_011277310.1
OG0010020						WP_011277323.1
OG0010021						WP_011277325.1
OG0010022						WP_011277329.1
OG0010023						WP_011277334.1
OG0010024						WP_011277335.1
OG0010025						WP_011277338.1
OG0010026						WP_011277339.1
OG0010027						WP_011277341.1
OG0010028						WP_011277345.1
OG0010029						WP_011277346.1
OG0010030						WP_011277347.1
OG0010031						WP_011277352.1
OG0010032						WP_011277353.1
OG0010033						WP_011277354.1
OG0010034						WP_011277356.1
OG0010035						WP_011277362.1
OG0010036						WP_011277366.1
OG0010037						WP_011277372.1
OG0010038						WP_011277373.1
OG0010039						WP_011277374.1
OG0010040						WP_011277375.1
OG0010041						WP_011277377.1
OG0010042						WP_011277378.1
OG0010043						WP_011277379.1
OG0010044						WP_011277380.1
OG0010045						WP_011277381.1
OG0010046						WP_011277382.1
OG0010047						WP_011277383.1
OG0010048						WP_011277386.1
OG0010049						WP_011277389.1
OG0010050						WP_011277390.1
OG0010051						WP_011277396.1
OG0010052						WP_011277399.1
OG0010053						WP_011277400.1
OG0010054						WP_011277402.1
OG0010055						WP_011277403.1
OG0010056						WP_011277411.1
OG0010057						WP_011277414.1
OG0010058						WP_011277421.1
OG0010059						WP_011277422.1
OG0010060						WP_011277423.1
OG0010061						WP_011277425.1
OG0010062						WP_011277428.1
OG0010063						WP_011277429.1
OG0010064						WP_011277430.1
OG0010065						WP_011277431.1
OG0010066						WP_011277434.1
OG0010067						WP_011277435.1
OG0010068						WP_011277437.1
OG0010069						WP_011277438.1
OG0010070						WP_011277440.1
OG0010071						WP_011277443.1
OG0010072						WP_011277449.1
OG0010073						WP_011277452.1
OG0010074						WP_011277457.1
OG0010075						WP_011277458.1
OG0010076						WP_011277459.1
OG0010077						WP_011277461.1
OG0010078						WP_011277462.1
OG0010079						WP_011277463.1
OG0010080						WP_011277465.1
OG0010081						WP_011277467.1
OG0010082						WP_011277469.1
OG0010083						WP_011277470.1
OG0010084						WP_011277472.1
OG0010085						WP_011277473.1
OG0010086						WP_011277474.1
OG0010087						WP_011277477.1
OG0010088						WP_011277479.1
OG0010089						WP_011277480.1
OG0010090						WP_011277486.1
OG0010091						WP_011277490.1
OG0010092						WP_011277492.1
OG0010093						WP_011277495.1
OG0010094						WP_011277499.1
OG0010095						WP_011277500.1
OG0010096						WP_011277502.1
OG0010097						WP_011277503.1
OG0010098						WP_011277505.1
OG0010099						WP_011277506.1
OG0010100						WP_011277508.1
OG0010101						WP_011277509.1
OG0010102						WP_011277511.1
OG0010103						WP_011277514.1
OG0010104						WP_011277518.1
OG0010105						WP_011277519.1
OG0010106						WP_011277520.1
OG0010107						WP_011277521.1
OG0010108						WP_011277523.1
OG0010109						WP_011277527.1
OG0010110						WP_011277532.1
OG0010111						WP_011277536.1
OG0010112						WP_011277539.1
OG0010113						WP_011277541.1
OG0010114						WP_011277543.1
OG0010115						WP_011277544.1
OG0010116						WP_011277546.1
OG0010117						WP_011277550.1
OG0010118						WP_011277551.1
OG0010119						WP_011277555.1
OG0010120						WP_011277556.1
OG0010121						WP_011277557.1
OG0010122						WP_011277563.1
OG0010123						WP_011277564.1
OG0010124						WP_011277569.1
OG0010125						WP_011277570.1
OG0010126						WP_011277572.1
OG0010127						WP_011277573.1
OG0010128						WP_011277576.1
OG0010129						WP_011277579.1
OG0010130						WP_011277580.1
OG0010131						WP_011277584.1
OG0010132						WP_011277591.1
OG0010133						WP_011277596.1
OG0010134						WP_011277597.1
OG0010135						WP_011277599.1
OG0010136						WP_011277600.1
OG0010137						WP_011277602.1
OG0010138						WP_011277604.1
OG0010139						WP_011277606.1
OG0010140						WP_011277607.1
OG0010141						WP_011277608.1
OG0010142						WP_011277609.1
OG0010143						WP_011277610.1
OG0010144						WP_011277613.1
OG0010145						WP_011277615.1
OG0010146						WP_011277619.1
OG0010147						WP_011277622.1
OG0010148						WP_011277623.1
OG0010149						WP_011277624.1
OG0010150						WP_011277626.1
OG0010151						WP_011277627.1
OG0010152						WP_011277631.1
OG0010153						WP_011277636.1
OG0010154						WP_011277637.1
OG0010155						WP_011277639.1
OG0010156						WP_011277640.1
OG0010157						WP_011277641.1
OG0010158						WP_011277642.1
OG0010159						WP_011277644.1
OG0010160						WP_011277646.1
OG0010161						WP_011277649.1
OG0010162						WP_011277657.1
OG0010163						WP_011277658.1
OG0010164						WP_011277659.1
OG0010165						WP_011277662.1
OG0010166						WP_011277663.1
OG0010167						WP_011277664.1
OG0010168						WP_011277666.1
OG0010169						WP_011277667.1
OG0010170						WP_011277669.1
OG0010171						WP_011277670.1
OG0010172						WP_011277671.1
OG0010173						WP_011277672.1
OG0010174						WP_011277675.1
OG0010175						WP_011277677.1
OG0010176						WP_011277682.1
OG0010177						WP_011277685.1
OG0010178						WP_011277688.1
OG0010179						WP_011277690.1
OG0010180						WP_011277692.1
OG0010181						WP_011277693.1
OG0010182						WP_011277696.1
OG0010183						WP_011277698.1
OG0010184						WP_011277699.1
OG0010185						WP_011277700.1
OG0010186						WP_011277701.1
OG0010187						WP_011277702.1
OG0010188						WP_011277704.1
OG0010189						WP_011277705.1
OG0010190						WP_011277706.1
OG0010191						WP_011277709.1
OG0010192						WP_011277710.1
OG0010193						WP_011277711.1
OG0010194						WP_011277712.1
OG0010195						WP_011277714.1
OG0010196						WP_011277715.1
OG0010197						WP_011277716.1
OG0010198						WP_011277719.1
OG0010199						WP_011277721.1
OG0010200						WP_011277722.1
OG0010201						WP_011277727.1
OG0010202						WP_011277728.1
OG0010203						WP_011277729.1
OG0010204						WP_011277730.1
OG0010205						WP_011277733.1
OG0010206						WP_011277738.1
OG0010207						WP_011277743.1
OG0010208						WP_011277745.1
OG0010209						WP_011277747.1
OG0010210						WP_011277751.1
OG0010211						WP_011277756.1
OG0010212						WP_011277757.1
OG0010213						WP_011277759.1
OG0010214						WP_011277760.1
OG0010215						WP_011277761.1
OG0010216						WP_011277764.1
OG0010217						WP_011277765.1
OG0010218						WP_011277766.1
OG0010219						WP_011277767.1
OG0010220						WP_011277777.1
OG0010221						WP_011277783.1
OG0010222						WP_011277784.1
OG0010223						WP_011277785.1
OG0010224						WP_011277786.1
OG0010225						WP_011277792.1
OG0010226						WP_011277796.1
OG0010227						WP_011277797.1
OG0010228						WP_011277798.1
OG0010229						WP_011277799.1
OG0010230						WP_011277800.1
OG0010231						WP_011277801.1
OG0010232						WP_011277802.1
OG0010233						WP_011277803.1
OG0010234						WP_011277807.1
OG0010235						WP_011277809.1
OG0010236						WP_011277811.1
OG0010237						WP_011277814.1
OG0010238						WP_011277815.1
OG0010239						WP_011277823.1
OG0010240						WP_011277824.1
OG0010241						WP_011277825.1
OG0010242						WP_011277828.1
OG0010243						WP_011277830.1
OG0010244						WP_011277831.1
OG0010245						WP_011277832.1
OG0010246						WP_011277833.1
OG0010247						WP_011277834.1
OG0010248						WP_011277838.1
OG0010249						WP_011277839.1
OG0010250						WP_011277842.1
OG0010251						WP_011277847.1
OG0010252						WP_011277848.1
OG0010253						WP_011277850.1
OG0010254						WP_011277851.1
OG0010255						WP_011277852.1
OG0010256						WP_011277853.1
OG0010257						WP_011277857.1
OG0010258						WP_011277858.1
OG0010259						WP_011277862.1
OG0010260						WP_011277864.1
OG0010261						WP_011277871.1
OG0010262						WP_011277878.1
OG0010263						WP_011277881.1
OG0010264						WP_011277885.1
OG0010265						WP_011277888.1
OG0010266						WP_011277890.1
OG0010267						WP_011277898.1
OG0010268						WP_011277899.1
OG0010269						WP_011277905.1
OG0010270						WP_011277906.1
OG0010271						WP_011277912.1
OG0010272						WP_011277914.1
OG0010273						WP_011277915.1
OG0010274						WP_011277921.1
OG0010275						WP_011277922.1
OG0010276						WP_011277926.1
OG0010277						WP_011277927.1
OG0010278						WP_011277933.1
OG0010279						WP_011277935.1
OG0010280						WP_011277938.1
OG0010281						WP_011277944.1
OG0010282						WP_011277945.1
OG0010283						WP_011277950.1
OG0010284						WP_011277951.1
OG0010285						WP_011277952.1
OG0010286						WP_011277960.1
OG0010287						WP_011277964.1
OG0010288						WP_011277986.1
OG0010289						WP_011277994.1
OG0010290						WP_011277999.1
OG0010291						WP_011278001.1
OG0010292						WP_011278004.1
OG0010293						WP_011278005.1
OG0010294						WP_011278006.1
OG0010295						WP_011278007.1
OG0010296						WP_011278008.1
OG0010297						WP_011278010.1
OG0010298						WP_011278011.1
OG0010299						WP_011278021.1
OG0010300						WP_011278024.1
OG0010301						WP_011278025.1
OG0010302						WP_011278026.1
OG0010303						WP_011278027.1
OG0010304						WP_011278032.1
OG0010305						WP_011278043.1
OG0010306						WP_011278046.1
OG0010307						WP_011278049.1
OG0010308						WP_011278053.1
OG0010309						WP_011278061.1
OG0010310						WP_011278063.1
OG0010311						WP_011278064.1
OG0010312						WP_011278065.1
OG0010313						WP_011278066.1
OG0010314						WP_011278073.1
OG0010315						WP_011278074.1
OG0010316						WP_011278076.1
OG0010317						WP_011278077.1
OG0010318						WP_011278078.1
OG0010319						WP_011278083.1
OG0010320						WP_011278085.1
OG0010321						WP_011278091.1
OG0010322						WP_011278093.1
OG0010323						WP_011278096.1
OG0010324						WP_011278099.1
OG0010325						WP_011278101.1
OG0010326						WP_011278102.1
OG0010327						WP_011278109.1
OG0010328						WP_011278113.1
OG0010329						WP_011278116.1
OG0010330						WP_011278118.1
OG0010331						WP_011278119.1
OG0010332						WP_011278120.1
OG0010333						WP_011278121.1
OG0010334						WP_011278122.1
OG0010335						WP_011278123.1
OG0010336						WP_011278125.1
OG0010337						WP_011278127.1
OG0010338						WP_011278129.1
OG0010339						WP_011278132.1
OG0010340						WP_011278133.1
OG0010341						WP_011278134.1
OG0010342						WP_011278137.1
OG0010343						WP_011278138.1
OG0010344						WP_011278141.1
OG0010345						WP_011278143.1
OG0010346						WP_011278145.1
OG0010347						WP_011278147.1
OG0010348						WP_011278149.1
OG0010349						WP_011278151.1
OG0010350						WP_011278152.1
OG0010351						WP_011278153.1
OG0010352						WP_011278154.1
OG0010353						WP_011278160.1
OG0010354						WP_011278161.1
OG0010355						WP_011278162.1
OG0010356						WP_011278164.1
OG0010357						WP_011278166.1
OG0010358						WP_011278168.1
OG0010359						WP_011278171.1
OG0010360						WP_011278172.1
OG0010361						WP_011278174.1
OG0010362						WP_011278175.1
OG0010363						WP_011278176.1
OG0010364						WP_011278177.1
OG0010365						WP_011278179.1
OG0010366						WP_011278181.1
OG0010367						WP_011278182.1
OG0010368						WP_011278183.1
OG0010369						WP_011278184.1
OG0010370						WP_011278185.1
OG0010371						WP_011278188.1
OG0010372						WP_011278189.1
OG0010373						WP_011278191.1
OG0010374						WP_011278193.1
OG0010375						WP_011278196.1
OG0010376						WP_011278203.1
OG0010377						WP_011278206.1
OG0010378						WP_011278208.1
OG0010379						WP_011278210.1
OG0010380						WP_011278211.1
OG0010381						WP_011278213.1
OG0010382						WP_011278214.1
OG0010383						WP_011278215.1
OG0010384						WP_011278217.1
OG0010385						WP_011278220.1
OG0010386						WP_011278221.1
OG0010387						WP_011278229.1
OG0010388						WP_011278232.1
OG0010389						WP_011278234.1
OG0010390						WP_011278235.1
OG0010391						WP_011278237.1
OG0010392						WP_011278239.1
OG0010393						WP_011278247.1
OG0010394						WP_011278263.1
OG0010395						WP_011278264.1
OG0010396						WP_011278266.1
OG0010397						WP_011278269.1
OG0010398						WP_011278270.1
OG0010399						WP_011278274.1
OG0010400						WP_011278276.1
OG0010401						WP_011278279.1
OG0010402						WP_011278281.1
OG0010403						WP_011278283.1
OG0010404						WP_011278284.1
OG0010405						WP_011278286.1
OG0010406						WP_011278287.1
OG0010407						WP_011278288.1
OG0010408						WP_011278289.1
OG0010409						WP_011278292.1
OG0010410						WP_011278293.1
OG0010411						WP_011278295.1
OG0010412						WP_011278296.1
OG0010413						WP_011278297.1
OG0010414						WP_011278299.1
OG0010415						WP_011278300.1
OG0010416						WP_011278305.1
OG0010417						WP_011278307.1
OG0010418						WP_011278315.1
OG0010419						WP_011278316.1
OG0010420						WP_011278319.1
OG0010421						WP_011278321.1
OG0010422						WP_011278326.1
OG0010423						WP_011278327.1
OG0010424						WP_011278329.1
OG0010425						WP_011278336.1
OG0010426						WP_011278337.1
OG0010427						WP_011278341.1
OG0010428						WP_011278343.1
OG0010429						WP_011278344.1
OG0010430						WP_011278348.1
OG0010431						WP_011278349.1
OG0010432						WP_011278354.1
OG0010433						WP_011278356.1
OG0010434						WP_011278358.1
OG0010435						WP_011278361.1
OG0010436						WP_011278362.1
OG0010437						WP_011278363.1
OG0010438						WP_011278365.1
OG0010439						WP_011278367.1
OG0010440						WP_011278369.1
OG0010441						WP_011278372.1
OG0010442						WP_011278373.1
OG0010443						WP_011278375.1
OG0010444						WP_011278377.1
OG0010445						WP_011278379.1
OG0010446						WP_011278380.1
OG0010447						WP_011278381.1
OG0010448						WP_011278388.1
OG0010449						WP_011278391.1
OG0010450						WP_011278401.1
OG0010451						WP_011278405.1
OG0010452						WP_011278406.1
OG0010453						WP_011278409.1
OG0010454						WP_011278413.1
OG0010455						WP_011278414.1
OG0010456						WP_011278417.1
OG0010457						WP_011278418.1
OG0010458						WP_011278423.1
OG0010459						WP_011278429.1
OG0010460						WP_011278430.1
OG0010461						WP_011278436.1
OG0010462						WP_011278439.1
OG0010463						WP_011278440.1
OG0010464						WP_011278441.1
OG0010465						WP_011278444.1
OG0010466						WP_011278458.1
OG0010467						WP_011278462.1
OG0010468						WP_011278464.1
OG0010469						WP_011278467.1
OG0010470						WP_011278468.1
OG0010471						WP_011278471.1
OG0010472						WP_011278472.1
OG0010473						WP_011278473.1
OG0010474						WP_011278475.1
OG0010475						WP_011278478.1
OG0010476						WP_011278485.1
OG0010477						WP_011278487.1
OG0010478						WP_011278489.1
OG0010479						WP_011278493.1
OG0010480						WP_011278494.1
OG0010481						WP_011278496.1
OG0010482						WP_011278498.1
OG0010483						WP_011278499.1
OG0010484						WP_011278502.1
OG0010485						WP_011278515.1
OG0010486						WP_011278520.1
OG0010487						WP_011278524.1
OG0010488						WP_011278525.1
OG0010489						WP_011278528.1
OG0010490						WP_011278532.1
OG0010491						WP_011278541.1
OG0010492						WP_011278543.1
OG0010493						WP_011278544.1
OG0010494						WP_011278549.1
OG0010495						WP_011278554.1
OG0010496						WP_011278556.1
OG0010497						WP_011278557.1
OG0010498						WP_011278558.1
OG0010499						WP_011278559.1
OG0010500						WP_011278561.1
OG0010501						WP_011278562.1
OG0010502						WP_011278568.1
OG0010503						WP_011278574.1
OG0010504						WP_011278584.1
OG0010505						WP_011278592.1
OG0010506						WP_011278594.1
OG0010507						WP_011278596.1
OG0010508						WP_011278597.1
OG0010509						WP_011278598.1
OG0010510						WP_011278599.1
OG0010511						WP_011278602.1
OG0010512						WP_011278603.1
OG0010513						WP_011278604.1
OG0010514						WP_011278606.1
OG0010515						WP_011278609.1
OG0010516						WP_011278612.1
OG0010517						WP_011278613.1
OG0010518						WP_011278616.1
OG0010519						WP_011278619.1
OG0010520						WP_011278625.1
OG0010521						WP_011278626.1
OG0010522						WP_011278627.1
OG0010523						WP_011278629.1
OG0010524						WP_011278632.1
OG0010525						WP_011278633.1
OG0010526						WP_011278634.1
OG0010527						WP_011278639.1
