Gene	Orthogroup
Rv3376	OG0000382
BSU_07330	OG0000382
STM3952	OG0000383
XNR_RS25575	OG0000383
b3816	OG0000383
PA5268	OG0000383
BSU_24740	OG0000383
SACI_RS11005	OG0000383
BSU_08000	OG0000383
XNR_RS08165	OG0000383
Rv1239c	OG0000383
XNR_RS13495	OG0000384
PA3994	OG0000384
XNR_RS08135	OG0000384
Rv1938	OG0000384
Rv3670	OG0000384
Rv3617	OG0000384
Rv1124	OG0000384
BSU_08590	OG0000384
XNR_RS13625	OG0000384
BSU_09260	OG0000385
BSU_19740	OG0000385
PA0299	OG0000385
XNR_RS05895	OG0000385
Rv3329	OG0000385
SACI_RS10335	OG0000385
PA4805	OG0000385
PA0221	OG0000385
XNR_RS13715	OG0000385
PA4394	OG0000386
PA1775	OG0000386
Rv2434c	OG0000386
PA4925	OG0000386
SACI_RS03080	OG0000386
b2924	OG0000386
BSU_09390	OG0000386
STM3067	OG0000386
STM4102	OG0000386
PA4383	OG0000387
XNR_RS12335	OG0000387
STM0630	OG0000387
Rv3070	OG0000387
BSU_09610	OG0000387
Rv3069	OG0000387
b0624	OG0000387
XNR_RS12330	OG0000387
BSU_09600	OG0000387
PA0544	OG0000388
STM0396	OG0000388
b0398	OG0000388
SACI_RS00235	OG0000388
XNR_RS27445	OG0000388
BSU_10640	OG0000388
BSU_09910	OG0000388
Rv1277	OG0000388
PA4281	OG0000388
XNR_RS21975	OG0000389
PA0247	OG0000389
XNR_RS02900	OG0000389
XNR_RS16655	OG0000389
Rv1751	OG0000389
STM1546	OG0000389
XNR_RS05380	OG0000389
BSU_10500	OG0000389
b0347	OG0000389
Rv2392	OG0000390
SACI_RS09285	OG0000390
BSU_15570	OG0000390
PA1756	OG0000390
BSU_10930	OG0000390
SACI_RS10645	OG0000390
STM2946	OG0000390
XNR_RS03510	OG0000390
b2762	OG0000390
STM3468	OG0000391
b1748	OG0000391
PA0895	OG0000391
SACI_RS03610	OG0000391
XNR_RS26110	OG0000391
STM1303	OG0000391
b3359	OG0000391
Rv1655	OG0000391
BSU_11220	OG0000391
PA4439	OG0000392
XNR_RS19370	OG0000392
BSU_11420	OG0000392
STM4508	OG0000392
b3384	OG0000392
SACI_RS02180	OG0000392
Rv3336c	OG0000392
XNR_RS17420	OG0000392
STM3481	OG0000392
b2103	OG0000393
Rv0422c	OG0000393
XNR_RS06170	OG0000393
STM2146	OG0000393
BSU_11710	OG0000393
SACI_RS04550	OG0000393
BSU_38020	OG0000393
SACI_RS01330	OG0000393
PA3975	OG0000393
BSU_40720	OG0000394
XNR_RS23810	OG0000394
b2267	OG0000394
PA0115	OG0000394
BSU_11840	OG0000394
PA2631	OG0000394
STM2312	OG0000394
BSU_40680	OG0000394
Rv2851c	OG0000394
XNR_RS02145	OG0000395
Rv0995	OG0000395
PA1928	OG0000395
BSU_11890	OG0000395
STM1167	OG0000395
XNR_RS11860	OG0000395
XNR_RS27140	OG0000395
b1066	OG0000395
XNR_RS10550	OG0000395
SACI_RS07800	OG0000396
XNR_RS24420	OG0000396
BSU_14880	OG0000396
Rv1451	OG0000396
b0428	OG0000396
BSU_12080	OG0000396
STM0439	OG0000396
PA0113	OG0000396
PA1321	OG0000396
BSU_12290	OG0000397
BSU_32200	OG0000397
Rv0392c	OG0000397
SACI_RS09330	OG0000397
Rv1854c	OG0000397
PA4538	OG0000397
STM1211	OG0000397
b1109	OG0000397
XNR_RS13030	OG0000397
b1253	OG0000398
BSU_13030	OG0000398
PA3741	OG0000398
STM1736	OG0000398
XNR_RS09580	OG0000398
PA5371	OG0000398
SACI_RS00690	OG0000398
PA5519	OG0000398
PA2693	OG0000398
b2219	OG0000399
b4003	OG0000399
BSU_13990	OG0000399
STM4173	OG0000399
BSU_13530	OG0000399
BSU_13660	OG0000399
BSU_31450	OG0000399
XNR_RS25945	OG0000399
BSU_14490	OG0000399
Rv2089c	OG0000400
XNR_RS26565	OG0000400
b2385	OG0000400
BSU_13860	OG0000400
SACI_RS04845	OG0000400
Rv2535c	OG0000400
PA4498	OG0000400
BSU_24460	OG0000400
SACI_RS07060	OG0000400
BSU_13900	OG0000401
XNR_RS05065	OG0000401
PA4466	OG0000401
STM3324	OG0000401
STM2431	OG0000401
BSU_34740	OG0000401
b2415	OG0000401
XNR_RS00145	OG0000401
b3206	OG0000401
PA2528	OG0000402
BSU_14350	OG0000402
STM2126	OG0000402
PA2521	OG0000402
PA1435	OG0000402
PA0157	OG0000402
PA3677	OG0000402
b2074	OG0000402
PA0156	OG0000402
BSU_14470	OG0000403
XNR_RS21465	OG0000403
b3251	OG0000403
XNR_RS22280	OG0000403
BSU_28030	OG0000403
PA4481	OG0000403
BSU_36410	OG0000403
STM3374	OG0000403
b4011	OG0000403
XNR_RS02375	OG0000404
BSU_14670	OG0000404
b2533	OG0000404
PA3818	OG0000404
XNR_RS05010	OG0000404
Rv2701c	OG0000404
SACI_RS04440	OG0000404
Rv1604	OG0000404
STM2546	OG0000404
BSU_14890	OG0000405
b0432	OG0000405
SACI_RS10925	OG0000405
PA1317	OG0000405
STM0443	OG0000405
PA0105	OG0000405
BSU_38170	OG0000405
Rv2200c	OG0000405
XNR_RS23395	OG0000405
BSU_15170	OG0000406
Rv2163c	OG0000406
b0084	OG0000406
STM1836	OG0000406
XNR_RS23720	OG0000406
PA4418	OG0000406
BSU_15160	OG0000406
PA2272	OG0000406
STM0122	OG0000406
XNR_RS28270	OG0000407
XNR_RS06165	OG0000407
Rv2058c	OG0000407
Rv0105c	OG0000407
BSU_15820	OG0000407
STM3728	OG0000407
b3637	OG0000407
PA5316	OG0000407
Rv2975a	OG0000407
XNR_RS25690	OG0000408
PA5053	OG0000408
BSU_16150	OG0000408
Rv2110c	OG0000408
STM4092	OG0000408
SACI_RS02915	OG0000408
b3932	OG0000408
SACI_RS04345	OG0000408
SACI_RS03155	OG0000408
STM0221	OG0000409
SACI_RS03620	OG0000409
PA3652	OG0000409
b0174	OG0000409
BSU_16530	OG0000409
Rv2361c	OG0000409
XNR_RS20370	OG0000409
Rv1086	OG0000409
XNR_RS21860	OG0000409
PA4744	OG0000410
BSU_16630	OG0000410
b3168	OG0000410
XNR_RS29605	OG0000410
STM3286	OG0000410
SACI_RS03305	OG0000410
Rv2839c	OG0000410
STM1514	OG0000411
XNR_RS05500	OG0000411
BSU_16930	OG0000411
STM2830	OG0000411
PA2141	OG0000411
PA3618	OG0000411
Rv1901	OG0000411
b2700	OG0000411
b1537	OG0000411
b3870	OG0000412
Rv2222c	OG0000412
Rv2220	OG0000412
STM4007	OG0000412
XNR_RS22940	OG0000412
XNR_RS23195	OG0000412
PA5119	OG0000412
SACI_RS07075	OG0000412
BSU_17460	OG0000412
PA0227	OG0000413
Rv2503c	OG0000413
BSU_19720	OG0000413
BSU_38980	OG0000413
XNR_RS01075	OG0000413
PA2000	OG0000413
Rv3552	OG0000413
b2222	OG0000413
SACI_RS01790	OG0000413
PA5063	OG0000414
BSU_22750	OG0000414
SACI_RS09145	OG0000414
XNR_RS17960	OG0000414
STM3970	OG0000414
b3833	OG0000414
SACI_RS00080	OG0000414
Rv0558	OG0000414
SACI_RS04920	OG0000414
STM1620	OG0000415
b3605	OG0000415
SACI_RS00425	OG0000415
STM3694	OG0000415
Rv1872c	OG0000415
PA2382	OG0000415
PA4771	OG0000415
Rv0694	OG0000415
BSU_22870	OG0000415
STM0693	OG0000416
XNR_RS21865	OG0000416
Rv2359	OG0000416
BSU_25100	OG0000416
PA4764	OG0000416
b0683	OG0000416
BSU_23520	OG0000416
XNR_RS16555	OG0000416
SACI_RS00215	OG0000416
BSU_23550	OG0000417
b2463	OG0000417
XNR_RS09145	OG0000417
STM2472	OG0000417
PA5046	OG0000417
XNR_RS07635	OG0000417
BSU_29220	OG0000417
SACI_RS10420	OG0000417
Rv3013	OG0000417
STM2477	OG0000418
PA4971	OG0000418
SACI_RS00060	OG0000418
BSU_23610	OG0000418
XNR_RS25010	OG0000418
STM3185	OG0000418
b2467	OG0000418
b3034	OG0000418
Rv1700	OG0000418
STM1886	OG0000419
PA3183	OG0000419
BSU_23850	OG0000419
XNR_RS00680	OG0000419
PA5439	OG0000419
Rv1447c	OG0000419
b1852	OG0000419
Rv1121	OG0000419
XNR_RS24405	OG0000419
Rv2682c	OG0000420
SACI_RS00870	OG0000420
BSU_24270	OG0000420
PA4044	OG0000420
STM0422	OG0000420
Rv3379c	OG0000420
XNR_RS03805	OG0000420
STM2340	OG0000420
b0420	OG0000420
b2171	OG0000421
Rv2534c	OG0000421
b4147	OG0000421
STM4334	OG0000421
BSU_24450	OG0000421
STM2211	OG0000421
SACI_RS06270	OG0000421
XNR_RS26570	OG0000421
PA2851	OG0000421
XNR_RS02720	OG0000422
STM3336	OG0000422
XNR_RS23545	OG0000422
XNR_RS00390	OG0000422
XNR_RS11945	OG0000422
STM3681	OG0000422
b3222	OG0000422
Rv0650	OG0000422
BSU_24850	OG0000422
Rv1895	OG0000423
b0608	OG0000423
PA2119	OG0000423
STM0615	OG0000423
PA2158	OG0000423
PA2188	OG0000423
XNR_RS27295	OG0000423
XNR_RS12005	OG0000423
BSU_26970	OG0000423
STM0577	OG0000424
STM4536	OG0000424
STM4535	OG0000424
b3138	OG0000424
b3133	OG0000424
STM1830	OG0000424
b1817	OG0000424
STM0576	OG0000424
BSU_27060	OG0000424
PA2859	OG0000425
Rv1080c	OG0000425
b3406	OG0000425
b3181	OG0000425
STM3503	OG0000425
STM3299	OG0000425
XNR_RS20020	OG0000425
PA4755	OG0000425
BSU_27320	OG0000425
XNR_RS26525	OG0000426
SACI_RS06945	OG0000426
XNR_RS15980	OG0000426
PA0903	OG0000426
SACI_RS05565	OG0000426
STM2827	OG0000426
Rv2555c	OG0000426
b2697	OG0000426
BSU_27410	OG0000426
XNR_RS21200	OG0000427
PA2204	OG0000427
Rv0411c	OG0000427
PA5076	OG0000427
PA1260	OG0000427
BSU_27440	OG0000427
PA4195	OG0000427
XNR_RS05365	OG0000427
XNR_RS02470	OG0000427
XNR_RS23390	OG0000428
XNR_RS06665	OG0000428
BSU_27510	OG0000428
PA2062	OG0000428
BSU_29590	OG0000428
STM2543	OG0000428
b2530	OG0000428
Rv3025c	OG0000428
PA3814	OG0000428
PA3802	OG0000429
b2514	OG0000429
BSU_34930	OG0000429
STM2522	OG0000429
XNR_RS26495	OG0000429
BSU_27560	OG0000429
PA4939	OG0000429
SACI_RS03160	OG0000429
Rv2580c	OG0000429
PA4478	OG0000430
XNR_RS19910	OG0000430
Rv3282	OG0000430
STM3371	OG0000430
BSU_28050	OG0000430
STM1189	OG0000430
b1087	OG0000430
b3248	OG0000430
PA2972	OG0000430
b0849	OG0000431
b3610	OG0000431
XNR_RS08025	OG0000431
STM0872	OG0000431
BSU_29320	OG0000431
Rv3198A	OG0000431
STM3702	OG0000431
XNR_RS03060	OG0000431
PA5129	OG0000431
STM3242	OG0000432
BSU_29470	OG0000432
XNR_RS06980	OG0000432
PA0836	OG0000432
b3115	OG0000432
STM2057	OG0000432
Rv0409	OG0000432
b2296	OG0000432
STM2337	OG0000432
XNR_RS24795	OG0000433
BSU_38460	OG0000433
b1637	OG0000433
BSU_29670	OG0000433
Rv1689	OG0000433
SACI_RS00350	OG0000433
STM1449	OG0000433
PA4138	OG0000433
PA0668	OG0000433
Rv1328	OG0000434
SACI_RS01435	OG0000434
b3417	OG0000434
STM3514	OG0000434
BSU_30940	OG0000434
STM3534	OG0000434
XNR_RS06895	OG0000434
b3428	OG0000434
PA2144	OG0000434
XNR_RS18040	OG0000435
BSU_31630	OG0000435
STM2317	OG0000435
Rv3157	OG0000435
PA1056	OG0000435
XNR_RS03970	OG0000435
PA2648	OG0000435
b2277	OG0000435
XNR_RS18250	OG0000435
XNR_RS12115	OG0000436
XNR_RS20065	OG0000436
PA4882	OG0000436
XNR_RS23605	OG0000436
XNR_RS25805	OG0000436
SACI_RS05730	OG0000436
XNR_RS04275	OG0000436
Rv0218	OG0000436
BSU_32020	OG0000436
Rv0372c	OG0000437
SACI_RS04875	OG0000437
BSU_32510	OG0000437
PA1522	OG0000437
PA4618	OG0000437
b2875	OG0000437
XNR_RS03225	OG0000437
Rv0376c	OG0000437
b0283	OG0000437
XNR_RS21320	OG0000438
Rv1730c	OG0000438
XNR_RS11020	OG0000438
XNR_RS14655	OG0000438
XNR_RS04865	OG0000438
BSU_34440	OG0000438
Rv0399c	OG0000438
XNR_RS17115	OG0000438
XNR_RS05880	OG0000438
STM0958	OG0000439
SACI_RS05570	OG0000439
PA0849	OG0000439
XNR_RS14860	OG0000439
PA2616	OG0000439
SACI_RS04445	OG0000439
Rv3913	OG0000439
b0888	OG0000439
BSU_34790	OG0000439
b4088	OG0000440
BSU_35960	OG0000440
b4227	OG0000440
STM3884	OG0000440
XNR_RS08340	OG0000440
b3751	OG0000440
PA1946	OG0000440
XNR_RS01935	OG0000440
XNR_RS01835	OG0000440
XNR_RS14775	OG0000441
PA4232	OG0000441
PSLT066	OG0000441
Rv0054	OG0000441
STM4256	OG0000441
XNR_RS21105	OG0000441
b4059	OG0000441
BSU_40900	OG0000441
BSU_36310	OG0000441
PA4664	OG0000442
XNR_RS22265	OG0000442
BSU_37000	OG0000442
Rv1300	OG0000442
XNR_RS07300	OG0000442
b1212	OG0000442
XNR_RS06525	OG0000442
XNR_RS11075	OG0000442
STM1775	OG0000442
PA0555	OG0000443
XNR_RS11970	OG0000443
STM3253	OG0000443
BSU_39670	OG0000443
BSU_37120	OG0000443
b2096	OG0000443
b3137	OG0000443
STM3780	OG0000443
b1773	OG0000443
PA3872	OG0000444
XNR_RS02045	OG0000444
BSU_37250	OG0000444
Rv1736c	OG0000444
b1465	OG0000444
Rv1164	OG0000444
b1227	OG0000444
STM1580	OG0000444
STM1761	OG0000444
SACI_RS08140	OG0000445
STM3922	OG0000445
PA5161	OG0000445
b3788	OG0000445
XNR_RS02925	OG0000445
STM2097	OG0000445
b2041	OG0000445
Rv3464	OG0000445
BSU_37830	OG0000445
BSU_38750	OG0000446
b0979	OG0000446
XNR_RS14560	OG0000446
STM1793	OG0000446
Rv1622c	OG0000446
b0734	OG0000446
STM0361	OG0000446
STM0741	OG0000446
PA3929	OG0000446
BSU_39230	OG0000447
PA2684	OG0000447
b3593	OG0000447
STM0292	OG0000447
PA2458	OG0000447
STM0291	OG0000447
b0700	OG0000447
b3482	OG0000447
b0497	OG0000447
BSU_06860	OG0000448
b1111	OG0000448
PA2931	OG0000448
STM1213	OG0000448
STM1674	OG0000448
XNR_RS16080	OG0000448
PA2484	OG0000448
b4251	OG0000448
XNR_RS03285	OG0000448
PA0143	OG0000449
STM0661	OG0000449
b0030	OG0000449
b2162	OG0000449
Rv3393	OG0000449
STM0051	OG0000449
SACI_RS05660	OG0000449
b0651	OG0000449
SACI_RS00210	OG0000449
b0045	OG0000450
SACI_RS07260	OG0000450
SACI_RS10120	OG0000450
STM0079	OG0000450
b2771	OG0000450
PA4187	OG0000450
SACI_RS04990	OG0000450
XNR_RS28920	OG0000450
SACI_RS04230	OG0000450
PSLT046	OG0000451
STM0171	OG0000451
PA4676	OG0000451
XNR_RS12445	OG0000451
b0339	OG0000451
PA2053	OG0000451
b0126	OG0000451
Rv3588c	OG0000451
PA0102	OG0000451
b0940	OG0000452
PA4084	OG0000452
b1505	OG0000452
b3144	OG0000452
PA0994	OG0000452
b4317	OG0000452
b0139	OG0000452
PA2130	OG0000452
b0532	OG0000452
b3266	OG0000453
b2470	OG0000453
b0462	OG0000453
STM0475	OG0000453
b3514	OG0000453
PA0426	OG0000453
STM0351	OG0000453
STM2481	OG0000453
STM3391	OG0000453
PA1438	OG0000454
PA2810	OG0000454
STM1095	OG0000454
PA4886	OG0000454
XNR_RS05000	OG0000454
XNR_RS23465	OG0000454
b1968	OG0000454
PA2524	OG0000454
b0570	OG0000454
PA3846	OG0000455
PA1202	OG0000455
XNR_RS07100	OG0000455
XNR_RS15920	OG0000455
STM3761	OG0000455
b0897	OG0000455
PA2419	OG0000455
PA2698	OG0000455
STM0950	OG0000455
STM1379	OG0000456
XNR_RS20515	OG0000456
b2014	OG0000456
b1296	OG0000456
PA2041	OG0000456
PA3597	OG0000456
STM2068	OG0000456
PA5510	OG0000456
PA0322	OG0000456
b1802	OG0000457
PA5410	OG0000457
PA2083	OG0000457
PA2518	OG0000457
b2538	OG0000457
Rv3161c	OG0000457
XNR_RS29320	OG0000457
PA2512	OG0000457
SACI_RS09955	OG0000457
STM3226	OG0000458
Rv0364	OG0000458
STM2367	OG0000458
XNR_RS16980	OG0000458
b3095	OG0000458
b2317	OG0000458
PA4029	OG0000458
Rv2637	OG0000458
XNR_RS27380	OG0000458
b3846	OG0000459
b2341	OG0000459
Rv0860	OG0000459
PA1737	OG0000459
XNR_RS03780	OG0000459
STM2388	OG0000459
PA3014	OG0000459
STM3983	OG0000459
XNR_RS01465	OG0000459
XNR_RS04860	OG0000460
XNR_RS15570	OG0000460
XNR_RS18205	OG0000460
STM3789	OG0000460
PA1979	OG0000460
Rv0845	OG0000460
XNR_RS04840	OG0000460
b3668	OG0000460
XNR_RS18200	OG0000460
Rv0672	OG0000461
b4187	OG0000461
XNR_RS03470	OG0000461
XNR_RS02525	OG0000461
Rv3797	OG0000461
PA3593	OG0000461
PA3972	OG0000461
SACI_RS08505	OG0000461
STM4377	OG0000461
XNR_RS24585	OG0000462
SACI_RS08520	OG0000462
XNR_RS19040	OG0000462
Rv2915c	OG0000462
XNR_RS02505	OG0000462
XNR_RS01425	OG0000462
SACI_RS08805	OG0000462
Rv0074	OG0000462
XNR_RS24775	OG0000462
Rv2518c	OG0000463
Rv0116c	OG0000463
XNR_RS23410	OG0000463
XNR_RS19955	OG0000463
XNR_RS06850	OG0000463
Rv1433	OG0000463
Rv0192	OG0000463
XNR_RS06845	OG0000463
Rv0483	OG0000463
STM0409	OG0000464
Rv0911	OG0000464
XNR_RS01555	OG0000464
XNR_RS22275	OG0000464
XNR_RS27305	OG0000464
PA1672	OG0000464
XNR_RS05045	OG0000464
XNR_RS23265	OG0000464
Rv0577	OG0000464
XNR_RS02510	OG0000465
PA0231	OG0000465
PA0232	OG0000465
XNR_RS26070	OG0000465
Rv0771	OG0000465
PA0480	OG0000465
PA4486	OG0000465
SACI_RS08690	OG0000465
XNR_RS01775	OG0000465
XNR_RS04260	OG0000466
Rv2363	OG0000466
PA0704	OG0000466
XNR_RS08575	OG0000466
PA4342	OG0000466
Rv1263	OG0000466
XNR_RS27210	OG0000466
SACI_RS10485	OG0000466
PA0202	OG0000466
PA0535	OG0000467
STM0898A	OG0000467
PA3260	OG0000467
XNR_RS05495	OG0000467
XNR_RS01130	OG0000467
SACI_RS11410	OG0000467
STM4042A	OG0000467
Rv2745c	OG0000467
XNR_RS16740	OG0000467
XNR_RS15575	OG0000468
Rv2937	OG0000468
XNR_RS29040	OG0000468
XNR_RS16615	OG0000468
Rv2938	OG0000468
XNR_RS12200	OG0000468
XNR_RS20015	OG0000468
XNR_RS11385	OG0000468
SACI_RS04810	OG0000468
XNR_RS29200	OG0000469
XNR_RS31485	OG0000469
XNR_RS31675	OG0000469
XNR_RS00110	OG0000469
XNR_RS29225	OG0000469
XNR_RS29050	OG0000469
XNR_RS29330	OG0000469
XNR_RS30550	OG0000469
XNR_RS00995	OG0000469
XNR_RS22970	OG0000470
XNR_RS26065	OG0000470
XNR_RS14305	OG0000470
XNR_RS11395	OG0000470
XNR_RS26085	OG0000470
XNR_RS16625	OG0000470
XNR_RS14345	OG0000470
XNR_RS27205	OG0000470
XNR_RS20320	OG0000470
XNR_RS29250	OG0000471
XNR_RS20045	OG0000471
XNR_RS11090	OG0000471
XNR_RS16220	OG0000471
XNR_RS21030	OG0000471
XNR_RS25015	OG0000471
XNR_RS02970	OG0000471
XNR_RS10105	OG0000471
XNR_RS10780	OG0000471
BSU_00060	OG0000472
BSU_18090	OG0000472
XNR_RS14930	OG0000472
STM3835	OG0000472
PA0004	OG0000472
Rv0005	OG0000472
XNR_RS05155	OG0000472
b3699	OG0000472
BSU_00070	OG0000473
BSU_18100	OG0000473
XNR_RS14935	OG0000473
STM2272	OG0000473
PA3168	OG0000473
Rv0006	OG0000473
b2231	OG0000473
XNR_RS05095	OG0000473
PA3770	OG0000474
XNR_RS26735	OG0000474
BSU_00090	OG0000474
b2508	OG0000474
STM2511	OG0000474
Rv1843c	OG0000474
XNR_RS18860	OG0000474
Rv3411c	OG0000474
Rv3721c	OG0000475
STM0484	OG0000475
PA1532	OG0000475
b0470	OG0000475
XNR_RS14175	OG0000475
BSU_00190	OG0000475
SACI_RS04335	OG0000475
SACI_RS00475	OG0000476
BSU_00560	OG0000476
SACI_RS05775	OG0000476
BSU_00370	OG0000476
BSU_14480	OG0000476
SACI_RS10600	OG0000476
SACI_RS09445	OG0000476
SACI_RS09520	OG0000476
BSU_00420	OG0000477
b0051	OG0000477
Rv1988	OG0000477
SACI_RS02965	OG0000477
PA0592	OG0000477
Rv1010	OG0000477
STM0090	OG0000477
XNR_RS10355	OG0000477
b0469	OG0000478
BSU_27610	OG0000478
XNR_RS26465	OG0000478
BSU_00470	OG0000478
PA1543	OG0000478
STM0483	OG0000478
SACI_RS03335	OG0000478
Rv2584c	OG0000478
STM3296	OG0000479
BSU_00690	OG0000479
XNR_RS06055	OG0000479
b3178	OG0000479
PA4751	OG0000479
Rv3610c	OG0000479
XNR_RS17015	OG0000479
SACI_RS03125	OG0000479
SACI_RS05595	OG0000480
STM4579	OG0000480
Rv3585	OG0000480
SACI_RS02605	OG0000480
XNR_RS17325	OG0000480
PA4609	OG0000480
b4389	OG0000480
BSU_00870	OG0000480
Rv1317c	OG0000481
BSU_01800	OG0000481
XNR_RS02160	OG0000481
STM2124	OG0000481
XNR_RS02335	OG0000481
BSU_08010	OG0000481
PA1686	OG0000481
b2068	OG0000481
STM3975	OG0000482
BSU_02640	OG0000482
b3839	OG0000482
SACI_RS01240	OG0000482
Rv2093c	OG0000482
BSU_05990	OG0000482
PA5070	OG0000482
XNR_RS25750	OG0000482
b1775	OG0000483
b1769	OG0000483
SACI_RS10035	OG0000483
BSU_40840	OG0000483
XNR_RS16825	OG0000483
PA3467	OG0000483
XNR_RS01810	OG0000483
BSU_02950	OG0000483
b1596	OG0000484
PA5219	OG0000484
XNR_RS19735	OG0000484
STM0328	OG0000484
PA5030	OG0000484
BSU_40660	OG0000484
STM1486	OG0000484
BSU_02960	OG0000484
XNR_RS09495	OG0000485
XNR_RS04125	OG0000485
PA4770	OG0000485
BSU_34190	OG0000485
STM3692	OG0000485
b2975	OG0000485
b3603	OG0000485
BSU_03060	OG0000485
XNR_RS26550	OG0000486
Rv2539c	OG0000486
b3390	OG0000486
b0388	OG0000486
STM3487	OG0000486
STM0388	OG0000486
BSU_03150	OG0000486
PA5039	OG0000486
BSU_31230	OG0000487
BSU_18610	OG0000487
BSU_33690	OG0000487
BSU_31250	OG0000487
BSU_31240	OG0000487
BSU_03440	OG0000487
BSU_13950	OG0000487
BSU_31260	OG0000487
PA0266	OG0000488
b2662	OG0000488
XNR_RS05805	OG0000488
STM2792	OG0000488
b1302	OG0000488
Rv2589	OG0000488
SACI_RS04910	OG0000488
BSU_03900	OG0000488
PA2142	OG0000489
BSU_04190	OG0000489
XNR_RS22250	OG0000489
BSU_10430	OG0000489
STM3157	OG0000489
BSU_10400	OG0000489
BSU_09450	OG0000489
b3003	OG0000489
b3528	OG0000490
BSU_04470	OG0000490
Rv2443	OG0000490
PA1183	OG0000490
XNR_RS06955	OG0000490
STM3614	OG0000490
XNR_RS02345	OG0000490
PA0119	OG0000490
b3064	OG0000491
SACI_RS04080	OG0000491
XNR_RS18785	OG0000491
Rv3419c	OG0000491
XNR_RS15985	OG0000491
PA0580	OG0000491
STM3208	OG0000491
BSU_05940	OG0000491
PA1964	OG0000492
BSU_07420	OG0000492
STM0838	OG0000492
BSU_05950	OG0000492
BSU_14430	OG0000492
b0820	OG0000492
XNR_RS24665	OG0000492
Rv1473	OG0000492
Rv3417c	OG0000493
XNR_RS11880	OG0000493
BSU_06030	OG0000493
PA4385	OG0000493
Rv0440	OG0000493
XNR_RS18830	OG0000493
b4143	OG0000493
STM4330	OG0000493
XNR_RS20145	OG0000494
BSU_06170	OG0000494
PA2261	OG0000494
STM4066	OG0000494
BSU_22110	OG0000494
SACI_RS01095	OG0000494
STM3251	OG0000494
b1772	OG0000494
b2663	OG0000495
STM2793	OG0000495
XNR_RS21355	OG0000495
XNR_RS21365	OG0000495
XNR_RS21350	OG0000495
BSU_06310	OG0000495
PA0129	OG0000495
Rv0522	OG0000495
Rv1480	OG0000496
BSU_06340	OG0000496
XNR_RS09420	OG0000496
Rv3163c	OG0000496
PA3071	OG0000496
XNR_RS23695	OG0000496
PA4323	OG0000496
Rv3693	OG0000496
BSU_06360	OG0000497
SACI_RS02615	OG0000497
STM2510	OG0000497
Rv3396c	OG0000497
SACI_RS02020	OG0000497
b2507	OG0000497
XNR_RS18930	OG0000497
PA3769	OG0000497
Rv0808	OG0000498
XNR_RS14090	OG0000498
PA3108	OG0000498
b2312	OG0000498
BSU_06490	OG0000498
SACI_RS07695	OG0000498
STM2362	OG0000498
SACI_RS07690	OG0000498
BSU_06750	OG0000499
STM2772	OG0000499
BSU_17870	OG0000499
SACI_RS03015	OG0000499
PA3867	OG0000499
b1158	OG0000499
PSLT045	OG0000499
STM2702	OG0000499
STM2159	OG0000500
XNR_RS28010	OG0000500
BSU_36350	OG0000500
b2380	OG0000500
BSU_06950	OG0000500
b2126	OG0000500
BSU_28930	OG0000500
PA5262	OG0000500
b2061	OG0000501
BSU_07880	OG0000501
Rv2234	OG0000501
PA2978	OG0000501
b0982	OG0000501
STM2117	OG0000501
XNR_RS07290	OG0000501
BSU_36930	OG0000501
b0154	OG0000502
BSU_08710	OG0000502
STM0202	OG0000502
XNR_RS17625	OG0000502
Rv0524	OG0000502
SACI_RS03730	OG0000502
BSU_28120	OG0000502
PA3977	OG0000502
b2594	OG0000503
PA4544	OG0000503
BSU_09210	OG0000503
STM2662	OG0000503
BSU_11620	OG0000503
Rv1540	OG0000503
XNR_RS23805	OG0000503
BSU_15460	OG0000503
Rv1131	OG0000504
PA0795	OG0000504
BSU_09440	OG0000504
BSU_24140	OG0000504
b0333	OG0000504
STM0369	OG0000504
XNR_RS00720	OG0000504
BSU_29140	OG0000504
STM4012	OG0000505
BSU_25500	OG0000505
STM3104	OG0000505
Rv2388c	OG0000505
BSU_09840	OG0000505
b2955	OG0000505
XNR_RS21680	OG0000505
PA0386	OG0000505
BSU_25720	OG0000506
b1752	OG0000506
BSU_10480	OG0000506
b1750	OG0000506
XNR_RS27325	OG0000506
Rv0625c	OG0000506
BSU_28970	OG0000506
Rv1491c	OG0000506
SACI_RS07730	OG0000507
Rv1383	OG0000507
BSU_15510	OG0000507
STM0066	OG0000507
BSU_11230	OG0000507
b0032	OG0000507
XNR_RS26605	OG0000507
PA4758	OG0000507
Rv1384	OG0000508
STM0067	OG0000508
PA4756	OG0000508
BSU_15520	OG0000508
SACI_RS07735	OG0000508
BSU_11240	OG0000508
XNR_RS26610	OG0000508
b0033	OG0000508
BSU_11340	OG0000509
Rv2246	OG0000509
XNR_RS22340	OG0000509
PA2965	OG0000509
PA1373	OG0000509
b1095	OG0000509
STM1197	OG0000509
Rv2245	OG0000509
b2615	OG0000510
XNR_RS24965	OG0000510
PA3088	OG0000510
BSU_11610	OG0000510
Rv1695	OG0000510
STM2683	OG0000510
BSU_29540	OG0000510
SACI_RS00125	OG0000510
XNR_RS14580	OG0000511
b0049	OG0000511
PA0590	OG0000511
PA3087	OG0000511
XNR_RS06720	OG0000511
STM0088	OG0000511
BSU_11630	OG0000511
XNR_RS04050	OG0000511
BSU_13400	OG0000512
