locus_tag,GOs
XNR_RS08850,GO:0046394
XNR_RS08850,GO:0048037
XNR_RS08850,GO:0050662
XNR_RS08850,GO:0070279
XNR_RS08850,GO:0071704
XNR_RS08850,GO:0097159
XNR_RS08850,GO:1901363
XNR_RS08850,GO:1901564
XNR_RS08850,GO:1901566
XNR_RS08850,GO:1901576
XNR_RS08850,GO:1901605
XNR_RS08850,GO:1901607
XNR_RS08855,GO:0000096
XNR_RS08855,GO:0000097
XNR_RS08855,GO:0005575
XNR_RS08855,GO:0005622
XNR_RS08855,GO:0005623
XNR_RS08855,GO:0005737
XNR_RS08855,GO:0005829
XNR_RS08855,GO:0006082
XNR_RS08855,GO:0006520
XNR_RS08855,GO:0006534
XNR_RS08855,GO:0006790
XNR_RS08855,GO:0006807
XNR_RS08855,GO:0008150
XNR_RS08855,GO:0008152
XNR_RS08855,GO:0008652
XNR_RS08855,GO:0009058
XNR_RS08855,GO:0009069
XNR_RS08855,GO:0009070
XNR_RS08855,GO:0009987
XNR_RS08855,GO:0016053
XNR_RS08855,GO:0019344
XNR_RS08855,GO:0019752
XNR_RS08855,GO:0032991
XNR_RS08855,GO:0043436
XNR_RS08855,GO:0044237
XNR_RS08855,GO:0044238
XNR_RS08855,GO:0044249
XNR_RS08855,GO:0044272
XNR_RS08855,GO:0044281
XNR_RS08855,GO:0044283
XNR_RS08855,GO:0044424
XNR_RS08855,GO:0044444
XNR_RS08855,GO:0044464
XNR_RS08855,GO:0046394
XNR_RS08855,GO:0071704
XNR_RS08855,GO:1901564
XNR_RS08855,GO:1901566
XNR_RS08855,GO:1901576
XNR_RS08855,GO:1901605
XNR_RS08855,GO:1901607
XNR_RS08860,GO:0000096
XNR_RS08860,GO:0000097
XNR_RS08860,GO:0003674
XNR_RS08860,GO:0003824
XNR_RS08860,GO:0005488
XNR_RS08860,GO:0005575
XNR_RS08860,GO:0005622
XNR_RS08860,GO:0005623
XNR_RS08860,GO:0005737
XNR_RS08860,GO:0005829
XNR_RS08860,GO:0006082
XNR_RS08860,GO:0006508
XNR_RS08860,GO:0006520
XNR_RS08860,GO:0006534
XNR_RS08860,GO:0006535
XNR_RS08860,GO:0006563
XNR_RS08860,GO:0006790
XNR_RS08860,GO:0006807
XNR_RS08860,GO:0008150
XNR_RS08860,GO:0008152
XNR_RS08860,GO:0008233
XNR_RS08860,GO:0008235
XNR_RS08860,GO:0008237
XNR_RS08860,GO:0008238
XNR_RS08860,GO:0008270
XNR_RS08860,GO:0008652
XNR_RS08860,GO:0009058
XNR_RS08860,GO:0009069
XNR_RS08860,GO:0009070
XNR_RS08860,GO:0009987
XNR_RS08860,GO:0016053
XNR_RS08860,GO:0016787
XNR_RS08860,GO:0019344
XNR_RS08860,GO:0019538
XNR_RS08860,GO:0019752
XNR_RS08860,GO:0043167
XNR_RS08860,GO:0043169
XNR_RS08860,GO:0043170
XNR_RS08860,GO:0043436
XNR_RS08860,GO:0044237
XNR_RS08860,GO:0044238
XNR_RS08860,GO:0044249
XNR_RS08860,GO:0044272
XNR_RS08860,GO:0044281
XNR_RS08860,GO:0044283
XNR_RS08860,GO:0044424
XNR_RS08860,GO:0044444
XNR_RS08860,GO:0044464
XNR_RS08860,GO:0046394
XNR_RS08860,GO:0046872
XNR_RS08860,GO:0046914
XNR_RS08860,GO:0070011
XNR_RS08860,GO:0071704
XNR_RS08860,GO:0140096
XNR_RS08860,GO:1901564
XNR_RS08860,GO:1901566
XNR_RS08860,GO:1901576
XNR_RS08860,GO:1901605
XNR_RS08860,GO:1901607
XNR_RS08865,-
XNR_RS08870,-
XNR_RS08875,-
XNR_RS08880,-
XNR_RS08885,-
XNR_RS08890,-
XNR_RS31120,-
XNR_RS08900,-
XNR_RS08910,-
XNR_RS08915,-
XNR_RS08920,GO:0000003
XNR_RS08920,GO:0000910
XNR_RS08920,GO:0005575
XNR_RS08920,GO:0005618
XNR_RS08920,GO:0005623
XNR_RS08920,GO:0007049
XNR_RS08920,GO:0008150
XNR_RS08920,GO:0009653
XNR_RS08920,GO:0009987
XNR_RS08920,GO:0010564
XNR_RS08920,GO:0010927
XNR_RS08920,GO:0016043
XNR_RS08920,GO:0019954
XNR_RS08920,GO:0022402
XNR_RS08920,GO:0022607
XNR_RS08920,GO:0030154
XNR_RS08920,GO:0030312
XNR_RS08920,GO:0030428
XNR_RS08920,GO:0030435
XNR_RS08920,GO:0030436
XNR_RS08920,GO:0030447
XNR_RS08920,GO:0030448
XNR_RS08920,GO:0031160
XNR_RS08920,GO:0032465
XNR_RS08920,GO:0032467
XNR_RS08920,GO:0032502
XNR_RS08920,GO:0032506
XNR_RS08920,GO:0032989
XNR_RS08920,GO:0032991
XNR_RS08920,GO:0040007
XNR_RS08920,GO:0042244
XNR_RS08920,GO:0042546
XNR_RS08920,GO:0043934
XNR_RS08920,GO:0043936
XNR_RS08920,GO:0044085
XNR_RS08920,GO:0044457
XNR_RS08920,GO:0044464
XNR_RS08920,GO:0045229
XNR_RS08920,GO:0045787
XNR_RS08920,GO:0048518
XNR_RS08920,GO:0048522
XNR_RS08920,GO:0048646
XNR_RS08920,GO:0048856
XNR_RS08920,GO:0048869
XNR_RS08920,GO:0050789
XNR_RS08920,GO:0050794
XNR_RS08920,GO:0051301
XNR_RS08920,GO:0051302
XNR_RS08920,GO:0051726
XNR_RS08920,GO:0051781
XNR_RS08920,GO:0065007
XNR_RS08920,GO:0070590
XNR_RS08920,GO:0070726
XNR_RS08920,GO:0071554
XNR_RS08920,GO:0071555
XNR_RS08920,GO:0071840
XNR_RS08920,GO:0071944
XNR_RS08920,GO:0090068
XNR_RS08920,GO:0090529
XNR_RS08920,GO:1903664
XNR_RS08920,GO:1903666
XNR_RS08920,GO:1990586
XNR_RS08920,GO:2000241
XNR_RS08920,GO:2000243
XNR_RS08920,GO:2000244
XNR_RS08920,GO:2000246
XNR_RS08925,-
XNR_RS08930,-
XNR_RS08935,GO:0003674
XNR_RS08935,GO:0003824
XNR_RS08935,GO:0003868
XNR_RS08935,GO:0006082
XNR_RS08935,GO:0006520
XNR_RS08935,GO:0006570
XNR_RS08935,GO:0006572
XNR_RS08935,GO:0006725
XNR_RS08935,GO:0006807
XNR_RS08935,GO:0008150
XNR_RS08935,GO:0008152
XNR_RS08935,GO:0009056
XNR_RS08935,GO:0009063
XNR_RS08935,GO:0009072
XNR_RS08935,GO:0009074
XNR_RS08935,GO:0009987
XNR_RS08935,GO:0016054
XNR_RS08935,GO:0016491
XNR_RS08935,GO:0016701
XNR_RS08935,GO:0016702
XNR_RS08935,GO:0019439
XNR_RS08935,GO:0019752
XNR_RS08935,GO:0043436
XNR_RS08935,GO:0044237
XNR_RS08935,GO:0044238
XNR_RS08935,GO:0044248
XNR_RS08935,GO:0044281
XNR_RS08935,GO:0044282
XNR_RS08935,GO:0046395
XNR_RS08935,GO:0051213
XNR_RS08935,GO:0055114
XNR_RS08935,GO:0071704
XNR_RS08935,GO:1901360
XNR_RS08935,GO:1901361
XNR_RS08935,GO:1901564
XNR_RS08935,GO:1901565
XNR_RS08935,GO:1901575
XNR_RS08935,GO:1901605
XNR_RS08935,GO:1901606
XNR_RS08940,-
XNR_RS08945,-
XNR_RS08950,-
XNR_RS08955,-
XNR_RS08960,-
XNR_RS08965,-
XNR_RS08975,-
XNR_RS08980,-
XNR_RS08985,-
XNR_RS31125,-
XNR_RS31130,-
XNR_RS08995,-
XNR_RS09000,-
XNR_RS09005,-
XNR_RS29670,-
XNR_RS09020,-
XNR_RS09025,-
XNR_RS09030,-
XNR_RS29680,-
XNR_RS09040,-
XNR_RS09045,-
XNR_RS09050,-
XNR_RS30775,-
XNR_RS09055,-
XNR_RS09060,-
XNR_RS31550,-
XNR_RS09065,-
XNR_RS09070,-
XNR_RS09075,-
XNR_RS09080,GO:0005575
XNR_RS09080,GO:0005623
XNR_RS09080,GO:0005886
XNR_RS09080,GO:0016020
XNR_RS09080,GO:0044464
XNR_RS09080,GO:0071944
XNR_RS09090,-
XNR_RS09095,-
XNR_RS09100,-
XNR_RS09105,-
XNR_RS09110,-
XNR_RS09115,-
XNR_RS09120,-
XNR_RS09125,-
XNR_RS09130,GO:0005575
XNR_RS09130,GO:0005623
XNR_RS09130,GO:0005886
XNR_RS09130,GO:0016020
XNR_RS09130,GO:0044464
XNR_RS09130,GO:0071944
XNR_RS09135,-
XNR_RS09140,GO:0003674
XNR_RS09140,GO:0003676
XNR_RS09140,GO:0003677
XNR_RS09140,GO:0005488
XNR_RS09140,GO:0005575
XNR_RS09140,GO:0005622
XNR_RS09140,GO:0005623
XNR_RS09140,GO:0005737
XNR_RS09140,GO:0005829
XNR_RS09140,GO:0008150
XNR_RS09140,GO:0009889
XNR_RS09140,GO:0010556
XNR_RS09140,GO:0019219
XNR_RS09140,GO:0019222
XNR_RS09140,GO:0031323
XNR_RS09140,GO:0031326
XNR_RS09140,GO:0044424
XNR_RS09140,GO:0044444
XNR_RS09140,GO:0044464
XNR_RS09140,GO:0050789
XNR_RS09140,GO:0050794
XNR_RS09140,GO:0051171
XNR_RS09140,GO:0051252
XNR_RS09140,GO:0060255
XNR_RS09140,GO:0065007
XNR_RS09140,GO:0080090
XNR_RS09140,GO:0097159
XNR_RS09140,GO:1901363
XNR_RS09140,GO:1903506
XNR_RS09140,GO:2001141
XNR_RS09145,-
XNR_RS09150,-
XNR_RS09155,-
XNR_RS09160,-
XNR_RS09165,-
XNR_RS09170,-
XNR_RS09175,-
XNR_RS09180,-
XNR_RS09185,-
XNR_RS09190,-
XNR_RS09195,-
XNR_RS09200,-
XNR_RS09205,GO:0005575
XNR_RS09205,GO:0005622
XNR_RS09205,GO:0005623
XNR_RS09205,GO:0005737
XNR_RS09205,GO:0005829
XNR_RS09205,GO:0044424
XNR_RS09205,GO:0044444
XNR_RS09205,GO:0044464
XNR_RS09210,-
XNR_RS09215,GO:0005575
XNR_RS09215,GO:0005576
XNR_RS09215,GO:0005618
XNR_RS09215,GO:0005623
XNR_RS09215,GO:0005886
XNR_RS09215,GO:0005887
XNR_RS09215,GO:0008150
XNR_RS09215,GO:0009987
XNR_RS09215,GO:0016020
XNR_RS09215,GO:0016021
XNR_RS09215,GO:0030312
XNR_RS09215,GO:0031224
XNR_RS09215,GO:0031226
XNR_RS09215,GO:0040007
XNR_RS09215,GO:0044425
XNR_RS09215,GO:0044459
XNR_RS09215,GO:0044464
XNR_RS09215,GO:0051301
XNR_RS09215,GO:0071944
XNR_RS09220,GO:0000166
XNR_RS09220,GO:0000287
XNR_RS09220,GO:0003674
XNR_RS09220,GO:0003824
XNR_RS09220,GO:0005488
XNR_RS09220,GO:0005524
XNR_RS09220,GO:0005575
XNR_RS09220,GO:0005623
XNR_RS09220,GO:0005886
XNR_RS09220,GO:0008144
XNR_RS09220,GO:0016020
XNR_RS09220,GO:0016462
XNR_RS09220,GO:0016787
XNR_RS09220,GO:0016817
XNR_RS09220,GO:0016818
XNR_RS09220,GO:0016887
XNR_RS09220,GO:0017076
XNR_RS09220,GO:0017111
XNR_RS09220,GO:0030145
XNR_RS09220,GO:0030554
XNR_RS09220,GO:0032553
XNR_RS09220,GO:0032555
XNR_RS09220,GO:0032559
XNR_RS09220,GO:0035639
XNR_RS09220,GO:0036094
XNR_RS09220,GO:0043167
XNR_RS09220,GO:0043168
XNR_RS09220,GO:0043169
XNR_RS09220,GO:0044464
XNR_RS09220,GO:0046872
XNR_RS09220,GO:0046914
XNR_RS09220,GO:0071944
XNR_RS09220,GO:0097159
XNR_RS09220,GO:0097367
XNR_RS09220,GO:1901265
XNR_RS09220,GO:1901363
XNR_RS09225,-
XNR_RS09230,-
XNR_RS09235,-
XNR_RS09240,-
XNR_RS09245,-
XNR_RS09250,-
XNR_RS09255,GO:0000287
XNR_RS09255,GO:0003674
XNR_RS09255,GO:0003824
XNR_RS09255,GO:0004735
XNR_RS09255,GO:0005488
XNR_RS09255,GO:0005575
XNR_RS09255,GO:0005623
XNR_RS09255,GO:0005886
XNR_RS09255,GO:0006082
XNR_RS09255,GO:0006520
XNR_RS09255,GO:0006560
XNR_RS09255,GO:0006561
XNR_RS09255,GO:0006807
XNR_RS09255,GO:0008150
XNR_RS09255,GO:0008152
XNR_RS09255,GO:0008652
XNR_RS09255,GO:0009058
XNR_RS09255,GO:0009064
XNR_RS09255,GO:0009084
XNR_RS09255,GO:0009987
XNR_RS09255,GO:0016020
XNR_RS09255,GO:0016053
XNR_RS09255,GO:0016491
XNR_RS09255,GO:0016645
XNR_RS09255,GO:0016646
XNR_RS09255,GO:0018130
XNR_RS09255,GO:0019752
XNR_RS09255,GO:0030145
XNR_RS09255,GO:0040007
XNR_RS09255,GO:0043167
XNR_RS09255,GO:0043169
XNR_RS09255,GO:0043436
XNR_RS09255,GO:0044237
XNR_RS09255,GO:0044238
XNR_RS09255,GO:0044249
XNR_RS09255,GO:0044281
XNR_RS09255,GO:0044283
XNR_RS09255,GO:0044464
XNR_RS09255,GO:0046394
XNR_RS09255,GO:0046483
XNR_RS09255,GO:0046872
XNR_RS09255,GO:0046914
XNR_RS09255,GO:0055114
XNR_RS09255,GO:0071704
XNR_RS09255,GO:0071944
XNR_RS09255,GO:1901360
XNR_RS09255,GO:1901362
XNR_RS09255,GO:1901564
XNR_RS09255,GO:1901566
XNR_RS09255,GO:1901576
XNR_RS09255,GO:1901605
XNR_RS09255,GO:1901607
XNR_RS09260,-
XNR_RS09265,-
XNR_RS09270,-
XNR_RS09275,-
XNR_RS09280,-
XNR_RS31555,-
XNR_RS09290,-
XNR_RS09295,-
XNR_RS09300,-
XNR_RS09305,-
XNR_RS09310,-
XNR_RS09315,-
XNR_RS09320,-
XNR_RS09325,-
XNR_RS09330,-
XNR_RS09335,-
XNR_RS09340,-
XNR_RS09345,-
XNR_RS09350,GO:0000166
XNR_RS09350,GO:0003674
XNR_RS09350,GO:0003824
XNR_RS09350,GO:0005215
XNR_RS09350,GO:0005488
XNR_RS09350,GO:0005524
XNR_RS09350,GO:0005575
XNR_RS09350,GO:0005622
XNR_RS09350,GO:0005623
XNR_RS09350,GO:0005737
XNR_RS09350,GO:0005829
XNR_RS09350,GO:0005886
XNR_RS09350,GO:0005887
XNR_RS09350,GO:0006810
XNR_RS09350,GO:0008104
XNR_RS09350,GO:0008144
XNR_RS09350,GO:0008150
XNR_RS09350,GO:0008320
XNR_RS09350,GO:0008565
XNR_RS09350,GO:0015031
XNR_RS09350,GO:0015399
XNR_RS09350,GO:0015405
XNR_RS09350,GO:0015440
XNR_RS09350,GO:0015450
XNR_RS09350,GO:0015462
XNR_RS09350,GO:0015833
XNR_RS09350,GO:0016020
XNR_RS09350,GO:0016021
XNR_RS09350,GO:0016462
XNR_RS09350,GO:0016787
XNR_RS09350,GO:0016817
XNR_RS09350,GO:0016818
XNR_RS09350,GO:0016887
XNR_RS09350,GO:0017076
XNR_RS09350,GO:0017111
XNR_RS09350,GO:0022804
XNR_RS09350,GO:0022857
XNR_RS09350,GO:0022884
XNR_RS09350,GO:0030554
XNR_RS09350,GO:0031224
XNR_RS09350,GO:0031226
XNR_RS09350,GO:0031522
XNR_RS09350,GO:0032553
XNR_RS09350,GO:0032555
XNR_RS09350,GO:0032559
XNR_RS09350,GO:0032991
XNR_RS09350,GO:0033036
XNR_RS09350,GO:0033220
XNR_RS09350,GO:0035639
XNR_RS09350,GO:0036094
XNR_RS09350,GO:0042623
XNR_RS09350,GO:0042626
XNR_RS09350,GO:0042886
XNR_RS09350,GO:0042887
XNR_RS09350,GO:0043167
XNR_RS09350,GO:0043168
XNR_RS09350,GO:0043492
XNR_RS09350,GO:0043952
XNR_RS09350,GO:0044424
XNR_RS09350,GO:0044425
XNR_RS09350,GO:0044444
XNR_RS09350,GO:0044459
XNR_RS09350,GO:0044464
XNR_RS09350,GO:0045184
XNR_RS09350,GO:0051179
XNR_RS09350,GO:0051234
XNR_RS09350,GO:0055085
XNR_RS09350,GO:0071702
XNR_RS09350,GO:0071705
XNR_RS09350,GO:0071806
XNR_RS09350,GO:0071944
XNR_RS09350,GO:0097159
XNR_RS09350,GO:0097367
XNR_RS09350,GO:1901265
XNR_RS09350,GO:1901363
XNR_RS09350,GO:1904680
XNR_RS09355,-
XNR_RS09360,-
XNR_RS09365,-
XNR_RS09370,GO:0003674
XNR_RS09370,GO:0005488
XNR_RS09370,GO:0005575
XNR_RS09370,GO:0005622
XNR_RS09370,GO:0005623
XNR_RS09370,GO:0005737
XNR_RS09370,GO:0005829
XNR_RS09370,GO:0005840
XNR_RS09370,GO:0006417
XNR_RS09370,GO:0006448
XNR_RS09370,GO:0008150
XNR_RS09370,GO:0009889
XNR_RS09370,GO:0009890
XNR_RS09370,GO:0009892
XNR_RS09370,GO:0010468
XNR_RS09370,GO:0010556
XNR_RS09370,GO:0010558
XNR_RS09370,GO:0010605
XNR_RS09370,GO:0010608
XNR_RS09370,GO:0010629
XNR_RS09370,GO:0015935
XNR_RS09370,GO:0017148
XNR_RS09370,GO:0019222
XNR_RS09370,GO:0022626
XNR_RS09370,GO:0022627
XNR_RS09370,GO:0031323
XNR_RS09370,GO:0031324
XNR_RS09370,GO:0031326
XNR_RS09370,GO:0031327
XNR_RS09370,GO:0032268
XNR_RS09370,GO:0032269
XNR_RS09370,GO:0032991
XNR_RS09370,GO:0034248
XNR_RS09370,GO:0034249
XNR_RS09370,GO:0043021
XNR_RS09370,GO:0043022
XNR_RS09370,GO:0043024
XNR_RS09370,GO:0043226
XNR_RS09370,GO:0043228
XNR_RS09370,GO:0043229
XNR_RS09370,GO:0043232
XNR_RS09370,GO:0044391
XNR_RS09370,GO:0044422
XNR_RS09370,GO:0044424
XNR_RS09370,GO:0044444
XNR_RS09370,GO:0044445
XNR_RS09370,GO:0044446
XNR_RS09370,GO:0044464
XNR_RS09370,GO:0044877
XNR_RS09370,GO:0045900
XNR_RS09370,GO:0048519
XNR_RS09370,GO:0048523
XNR_RS09370,GO:0050789
XNR_RS09370,GO:0050794
XNR_RS09370,GO:0051171
XNR_RS09370,GO:0051172
XNR_RS09370,GO:0051246
XNR_RS09370,GO:0051248
XNR_RS09370,GO:0060255
XNR_RS09370,GO:0065007
XNR_RS09370,GO:0080090
XNR_RS09370,GO:1990904
XNR_RS09370,GO:2000112
XNR_RS09370,GO:2000113
XNR_RS09375,-
XNR_RS09380,-
XNR_RS09385,GO:0005575
XNR_RS09385,GO:0005622
XNR_RS09385,GO:0005623
XNR_RS09385,GO:0005737
XNR_RS09385,GO:0005829
XNR_RS09385,GO:0008150
XNR_RS09385,GO:0040007
XNR_RS09385,GO:0044424
XNR_RS09385,GO:0044444
XNR_RS09385,GO:0044464
XNR_RS09390,GO:0005575
XNR_RS09390,GO:0005623
XNR_RS09390,GO:0005886
XNR_RS09390,GO:0006355
XNR_RS09390,GO:0006464
XNR_RS09390,GO:0006468
XNR_RS09390,GO:0006793
XNR_RS09390,GO:0006796
XNR_RS09390,GO:0006807
XNR_RS09390,GO:0008150
XNR_RS09390,GO:0008152
XNR_RS09390,GO:0009889
XNR_RS09390,GO:0009891
XNR_RS09390,GO:0009893
XNR_RS09390,GO:0009987
XNR_RS09390,GO:0010468
XNR_RS09390,GO:0010556
XNR_RS09390,GO:0010557
XNR_RS09390,GO:0010604
XNR_RS09390,GO:0010628
XNR_RS09390,GO:0016020
XNR_RS09390,GO:0016310
XNR_RS09390,GO:0019219
XNR_RS09390,GO:0019222
XNR_RS09390,GO:0019538
XNR_RS09390,GO:0031323
XNR_RS09390,GO:0031325
XNR_RS09390,GO:0031326
XNR_RS09390,GO:0031328
XNR_RS09390,GO:0036211
XNR_RS09390,GO:0040007
XNR_RS09390,GO:0043170
XNR_RS09390,GO:0043412
XNR_RS09390,GO:0044110
XNR_RS09390,GO:0044116
XNR_RS09390,GO:0044117
XNR_RS09390,GO:0044237
XNR_RS09390,GO:0044238
XNR_RS09390,GO:0044260
XNR_RS09390,GO:0044267
XNR_RS09390,GO:0044403
XNR_RS09390,GO:0044419
XNR_RS09390,GO:0044464
XNR_RS09390,GO:0045893
XNR_RS09390,GO:0045935
XNR_RS09390,GO:0048518
XNR_RS09390,GO:0048522
XNR_RS09390,GO:0050789
XNR_RS09390,GO:0050794
XNR_RS09390,GO:0051171
XNR_RS09390,GO:0051173
XNR_RS09390,GO:0051252
XNR_RS09390,GO:0051254
XNR_RS09390,GO:0051704
XNR_RS09390,GO:0060255
XNR_RS09390,GO:0065007
XNR_RS09390,GO:0071704
XNR_RS09390,GO:0071944
XNR_RS09390,GO:0080090
XNR_RS09390,GO:1901564
XNR_RS09390,GO:1902680
XNR_RS09390,GO:1903506
XNR_RS09390,GO:1903508
XNR_RS09390,GO:2000112
XNR_RS09390,GO:2001141
XNR_RS09395,-
XNR_RS09400,-
XNR_RS09405,-
XNR_RS09410,GO:0005575
XNR_RS09410,GO:0005623
XNR_RS09410,GO:0005886
XNR_RS09410,GO:0016020
XNR_RS09410,GO:0044464
XNR_RS09410,GO:0071944
XNR_RS09415,-
XNR_RS09420,-
XNR_RS09440,-
XNR_RS09445,-
XNR_RS09450,-
XNR_RS09455,GO:0000096
XNR_RS09455,GO:0003674
XNR_RS09455,GO:0003824
XNR_RS09455,GO:0004013
XNR_RS09455,GO:0005575
XNR_RS09455,GO:0005622
XNR_RS09455,GO:0005623
XNR_RS09455,GO:0005737
XNR_RS09455,GO:0005829
XNR_RS09455,GO:0006082
XNR_RS09455,GO:0006139
XNR_RS09455,GO:0006520
XNR_RS09455,GO:0006534
XNR_RS09455,GO:0006555
XNR_RS09455,GO:0006575
XNR_RS09455,GO:0006725
XNR_RS09455,GO:0006732
XNR_RS09455,GO:0006790
XNR_RS09455,GO:0006807
XNR_RS09455,GO:0008150
XNR_RS09455,GO:0008152
XNR_RS09455,GO:0009066
XNR_RS09455,GO:0009069
XNR_RS09455,GO:0009116
XNR_RS09455,GO:0009119
XNR_RS09455,GO:0009987
XNR_RS09455,GO:0016787
XNR_RS09455,GO:0016801
XNR_RS09455,GO:0016802
XNR_RS09455,GO:0017144
XNR_RS09455,GO:0019752
XNR_RS09455,GO:0033353
XNR_RS09455,GO:0034641
XNR_RS09455,GO:0042278
XNR_RS09455,GO:0043436
XNR_RS09455,GO:0044237
XNR_RS09455,GO:0044238
XNR_RS09455,GO:0044281
XNR_RS09455,GO:0044424
XNR_RS09455,GO:0044444
XNR_RS09455,GO:0044464
XNR_RS09455,GO:0046128
XNR_RS09455,GO:0046439
XNR_RS09455,GO:0046483
XNR_RS09455,GO:0046498
XNR_RS09455,GO:0046500
XNR_RS09455,GO:0051186
XNR_RS09455,GO:0055086
XNR_RS09455,GO:0071704
XNR_RS09455,GO:0072521
XNR_RS09455,GO:1901135
XNR_RS09455,GO:1901360
XNR_RS09455,GO:1901564
XNR_RS09455,GO:1901605
XNR_RS09455,GO:1901657
XNR_RS09460,-
XNR_RS09465,-
XNR_RS09470,-
XNR_RS09475,-
XNR_RS09480,-
XNR_RS09485,-
XNR_RS09490,-
XNR_RS09495,-
XNR_RS09500,-
XNR_RS09505,-
XNR_RS09510,-
XNR_RS09515,-
XNR_RS09520,-
XNR_RS09525,-
XNR_RS09530,GO:0003674
XNR_RS09530,GO:0003824
XNR_RS09530,GO:0006732
XNR_RS09530,GO:0008150
XNR_RS09530,GO:0008152
XNR_RS09530,GO:0009058
XNR_RS09530,GO:0009108
XNR_RS09530,GO:0009987
XNR_RS09530,GO:0016740
XNR_RS09530,GO:0016772
XNR_RS09530,GO:0016773
XNR_RS09530,GO:0043743
XNR_RS09530,GO:0044237
XNR_RS09530,GO:0044249
XNR_RS09530,GO:0051186
XNR_RS09530,GO:0051188
XNR_RS09535,GO:0005575
XNR_RS09535,GO:0005623
XNR_RS09535,GO:0005886
XNR_RS09535,GO:0006732
XNR_RS09535,GO:0008150
XNR_RS09535,GO:0008152
XNR_RS09535,GO:0009058
XNR_RS09535,GO:0009108
XNR_RS09535,GO:0009987
XNR_RS09535,GO:0016020
XNR_RS09535,GO:0044237
XNR_RS09535,GO:0044249
XNR_RS09535,GO:0044464
XNR_RS09535,GO:0051186
XNR_RS09535,GO:0051188
XNR_RS09535,GO:0071944
XNR_RS09540,-
XNR_RS09545,-
XNR_RS09550,-
XNR_RS09555,-
XNR_RS09560,-
XNR_RS09565,-
XNR_RS09570,-
XNR_RS09575,-
XNR_RS09580,-
XNR_RS09585,-
XNR_RS09590,-
XNR_RS09595,-
XNR_RS09600,-
XNR_RS09605,-
XNR_RS09610,-
XNR_RS09615,-
XNR_RS09620,-
XNR_RS09625,-
XNR_RS09630,-
XNR_RS09635,-
XNR_RS09640,-
XNR_RS09645,-
XNR_RS09650,-
XNR_RS09655,-
XNR_RS31150,-
XNR_RS09665,-
XNR_RS09670,-
XNR_RS09675,-
XNR_RS09680,-
XNR_RS09685,-
XNR_RS09690,GO:0003674
XNR_RS09690,GO:0003824
XNR_RS09690,GO:0004497
XNR_RS09690,GO:0008150
XNR_RS09690,GO:0008152
XNR_RS09690,GO:0016491
XNR_RS09690,GO:0016705
XNR_RS09690,GO:0016709
XNR_RS09690,GO:0055114
XNR_RS09695,-
XNR_RS09700,-
XNR_RS09705,-
XNR_RS09710,-
XNR_RS09715,GO:0008150
XNR_RS09715,GO:0040007
XNR_RS09720,GO:0005575
XNR_RS09720,GO:0005622
XNR_RS09720,GO:0005623
XNR_RS09720,GO:0005737
XNR_RS09720,GO:0005829
XNR_RS09720,GO:0005886
XNR_RS09720,GO:0016020
XNR_RS09720,GO:0044424
XNR_RS09720,GO:0044444
XNR_RS09720,GO:0044464
XNR_RS09720,GO:0071944
XNR_RS09725,-
XNR_RS09730,-
XNR_RS09735,-
XNR_RS09740,-
XNR_RS09745,-
XNR_RS09750,-
XNR_RS09755,-
XNR_RS09760,-
XNR_RS09765,-
XNR_RS09770,-
XNR_RS09775,-
XNR_RS09780,-
XNR_RS09785,-
XNR_RS09790,-
XNR_RS09795,-
XNR_RS09800,-
XNR_RS09805,-
XNR_RS09810,-
XNR_RS09815,-
XNR_RS09820,-
XNR_RS09825,-
XNR_RS09830,-
XNR_RS09835,-
XNR_RS09840,-
XNR_RS09845,GO:0003674
XNR_RS09845,GO:0005488
XNR_RS09845,GO:0005575
XNR_RS09845,GO:0005576
XNR_RS09845,GO:0005618
XNR_RS09845,GO:0005622
XNR_RS09845,GO:0005623
XNR_RS09845,GO:0005737
XNR_RS09845,GO:0005886
XNR_RS09845,GO:0008144
XNR_RS09845,GO:0016020
XNR_RS09845,GO:0019842
XNR_RS09845,GO:0030170
XNR_RS09845,GO:0030312
XNR_RS09845,GO:0036094
XNR_RS09845,GO:0043167
XNR_RS09845,GO:0043168
XNR_RS09845,GO:0044424
XNR_RS09845,GO:0044464
XNR_RS09845,GO:0048037
XNR_RS09845,GO:0050662
XNR_RS09845,GO:0070279
XNR_RS09845,GO:0071944
XNR_RS09845,GO:0097159
XNR_RS09845,GO:1901363
XNR_RS09850,-
XNR_RS09855,-
XNR_RS09860,-
XNR_RS09865,-
XNR_RS09870,-
XNR_RS09875,-
XNR_RS09880,-
XNR_RS09885,-
XNR_RS09890,-
XNR_RS09900,-
XNR_RS09905,-
XNR_RS09910,-
XNR_RS09915,-
XNR_RS09920,-
XNR_RS09925,-
XNR_RS09930,-
XNR_RS09935,-
XNR_RS09940,-
XNR_RS09945,-
XNR_RS09950,-
XNR_RS09955,-
XNR_RS09960,-
XNR_RS09965,GO:0000287
XNR_RS09965,GO:0003674
XNR_RS09965,GO:0003824
XNR_RS09965,GO:0005488
XNR_RS09965,GO:0005575
XNR_RS09965,GO:0005618
XNR_RS09965,GO:0005623
XNR_RS09965,GO:0006139
XNR_RS09965,GO:0006163
XNR_RS09965,GO:0006195
XNR_RS09965,GO:0006203
XNR_RS09965,GO:0006213
XNR_RS09965,GO:0006220
