gene_id,BGC,Imodulon
XNR_RS11625,,Unknown-12
XNR_RS11630,,Surugamide-Related
XNR_RS11630,,Unknown-12
XNR_RS11635,,Surugamide-Related
XNR_RS11635,,Unknown-12
XNR_RS12445,,Surugamide-Related
XNR_RS12445,,SGR PTM-related
XNR_RS12445,,SAL-2242 Related
XNR_RS12445,,Unknown-17
XNR_RS14265,,Surugamide-Related
XNR_RS14265,,Unknown-9
XNR_RS16530,,Surugamide-Related
XNR_RS16530,,BGC-General
XNR_RS16530,,Unknown-14
XNR_RS16535,,Surugamide-Related
XNR_RS16535,,Unknown-14
XNR_RS18115,,Surugamide-Related
XNR_RS19440,,Surugamide-Related
XNR_RS20990,,Surugamide-Related
XNR_RS20990,,BGC-General
XNR_RS20990,,Nuo Complex
XNR_RS21120,,Surugamide-Related
XNR_RS21140,,Surugamide-Related
XNR_RS21145,,Surugamide-Related
XNR_RS21150,,Surugamide-Related
XNR_RS21315,,Surugamide-Related
XNR_RS21315,,Unknown-14
XNR_RS21315,,Unknown-16
XNR_RS23980,,Surugamide-Related
XNR_RS24125,,Surugamide-Related
XNR_RS24125,,Unknown-16
XNR_RS24130,,Surugamide-Related
XNR_RS24130,,Unknown-16
XNR_RS24135,,Surugamide-Related
XNR_RS24135,,BGC-General
XNR_RS24135,,Unknown-16
XNR_RS24140,,Surugamide-Related
XNR_RS24140,,Unknown-16
XNR_RS24145,,Surugamide-Related
XNR_RS24145,,Unknown-16
XNR_RS24750,,Surugamide-Related
XNR_RS24750,,BGC-General
XNR_RS24750,,Unknown-16
XNR_RS24750,,SAL-2242 Related
XNR_RS24755,,Surugamide-Related
XNR_RS24755,,BGC-General
XNR_RS24755,,Nuo Complex
XNR_RS24755,,Unknown-16
XNR_RS24755,,SAL-2242 Related
XNR_RS28110,,Surugamide-Related
XNR_RS28500,,Surugamide-Related
XNR_RS28500,,BGC-General
XNR_RS28500,,Unknown-9
XNR_RS28500,,Unknown-14
XNR_RS28505,,Surugamide-Related
XNR_RS28505,,Unknown-14
XNR_RS28510,,Surugamide-Related
XNR_RS28510,,Unknown-14
XNR_RS09055,,Unknown-8
XNR_RS09060,,Unknown-8
XNR_RS31550,,Unknown-8
XNR_RS31550,,Unknown-17
XNR_RS09065,,Unknown-8
XNR_RS09075,,Unknown-8
XNR_RS00785,,BGC-General
XNR_RS00785,,Unknown-9
XNR_RS02110,,BGC-General
XNR_RS02750,,BGC-General
XNR_RS03155,,BGC-General
XNR_RS03415,,BGC-General
XNR_RS03700,,BGC-General
XNR_RS03845,,BGC-General
XNR_RS31060,,BGC-General
XNR_RS05985,,BGC-General
XNR_RS05985,,Unknown-17
XNR_RS06805,,BGC-General
XNR_RS06805,,Unknown-11
XNR_RS06805,,Unknown-14
XNR_RS06810,,BGC-General
XNR_RS06810,,Unknown-14
XNR_RS06810,,Unknown-16
XNR_RS07030,,BGC-General
XNR_RS07030,,Unknown-16
XNR_RS08395,,BGC-General
XNR_RS08395,,Unknown-15
XNR_RS08800,,BGC-General
XNR_RS10265,,BGC-General
XNR_RS10425,,BGC-General
XNR_RS10645,,BGC-General
XNR_RS10645,,Unknown-17
XNR_RS11375,,BGC-General
XNR_RS11385,,BGC-General
XNR_RS11385,,Unknown-16
XNR_RS12090,,BGC-General
XNR_RS12095,,BGC-General
XNR_RS12095,,Unknown-9
XNR_RS12275,,BGC-General
XNR_RS12450,,BGC-General
XNR_RS12450,,SGR PTM-related
XNR_RS12450,,SAL-2242 Related
XNR_RS30815,,BGC-General
XNR_RS30815,,Unknown-9
XNR_RS30815,,Unknown-12
XNR_RS30815,,Unknown-17
XNR_RS13075,,BGC-General
XNR_RS14220,,BGC-General
XNR_RS14240,,BGC-General
XNR_RS14325,,BGC-General
XNR_RS14325,,Unknown-9
XNR_RS14325,,Unknown-17
XNR_RS14330,,BGC-General
XNR_RS14330,,Unknown-16
XNR_RS15210,,BGC-General
XNR_RS15215,,BGC-General
XNR_RS15440,,BGC-General
XNR_RS15920,,BGC-General
XNR_RS15920,,Unknown-9
XNR_RS15920,,Unknown-16
XNR_RS15920,,Unknown-17
XNR_RS16720,,BGC-General
XNR_RS19045,,BGC-General
XNR_RS19045,,Unknown-17
XNR_RS19200,,BGC-General
XNR_RS19265,,BGC-General
XNR_RS19265,,Nuo Complex
XNR_RS20080,,BGC-General
XNR_RS20520,,BGC-General
XNR_RS21085,,BGC-General
XNR_RS21085,,Unknown-11
XNR_RS21085,,Unknown-14
XNR_RS22050,,BGC-General
XNR_RS22065,,BGC-General
XNR_RS23375,,BGC-General
XNR_RS23375,,Unknown-14
XNR_RS24600,,BGC-General
XNR_RS24800,,BGC-General
XNR_RS24805,,BGC-General
XNR_RS25455,,BGC-General
XNR_RS25455,,Unknown-13
XNR_RS25455,,Unknown-15
XNR_RS26590,,BGC-General
XNR_RS26815,,BGC-General
XNR_RS26950,,BGC-General
XNR_RS25610,,Glycerol Metabolism
XNR_RS25615,,Glycerol Metabolism
XNR_RS25620,,Glycerol Metabolism
XNR_RS25625,,Glycerol Metabolism
XNR_RS25625,,Unknown-15
XNR_RS00780,,Xylose Metabolism
XNR_RS01565,,Xylose Metabolism
XNR_RS16430,,Xylose Metabolism
XNR_RS16430,,Galactose Metabolism
XNR_RS16435,,Xylose Metabolism
XNR_RS16435,,Galactose Metabolism
XNR_RS16450,,Xylose Metabolism
XNR_RS16450,,Galactose Metabolism
XNR_RS16455,,Xylose Metabolism
XNR_RS16455,,Galactose Metabolism
XNR_RS16455,,Unknown-16
XNR_RS16455,,Unknown-17
XNR_RS27830,,Xylose Metabolism
XNR_RS00215,,Unknown-9
XNR_RS00240,,Unknown-9
XNR_RS00240,,Unknown-17
XNR_RS00415,,Unknown-9
XNR_RS00425,,Unknown-9
XNR_RS00425,,Unknown-11
XNR_RS00435,,Unknown-9
XNR_RS00500,,Unknown-9
XNR_RS00500,,Unknown-16
XNR_RS00565,,Unknown-9
XNR_RS00565,,Gas Vesicle Formation
XNR_RS00565,,Unknown-15
XNR_RS00795,,Unknown-9
XNR_RS00835,,Unknown-9
XNR_RS01115,,Unknown-9
XNR_RS01115,,Unknown-15
XNR_RS01115,,Unknown-17
XNR_RS01145,,Unknown-9
XNR_RS01150,,Unknown-9
XNR_RS01150,,Unknown-17
XNR_RS29540,,Unknown-9
XNR_RS29540,,Gas Vesicle Formation
XNR_RS29540,,Unknown-13
XNR_RS29540,,Unknown-14
XNR_RS31030,,Unknown-9
XNR_RS31030,,Unknown-15
XNR_RS02005,,Unknown-9
XNR_RS02030,,Unknown-9
XNR_RS02050,,Unknown-9
XNR_RS02270,,Unknown-9
XNR_RS02270,,Unknown-16
XNR_RS02410,,Unknown-9
XNR_RS02410,,Unknown-12
XNR_RS02515,,Unknown-9
XNR_RS02650,,Unknown-9
XNR_RS02650,,Cold Response/Bacteriophages
XNR_RS02650,,Nuo Complex
XNR_RS02650,,Unknown-17
XNR_RS02670,,Unknown-9
XNR_RS02670,,Cold Response/Bacteriophages
XNR_RS02735,,Unknown-9
XNR_RS02735,,Unknown-16
XNR_RS02775,,Unknown-9
XNR_RS02775,,Unknown-12
XNR_RS02775,,Galactose Metabolism
XNR_RS02775,,Unknown-14
XNR_RS03025,,Unknown-9
XNR_RS03025,,Nuo Complex
XNR_RS03025,,Unknown-16
XNR_RS03250,,Unknown-9
XNR_RS03480,,Unknown-9
XNR_RS03565,,Unknown-9
XNR_RS03565,,Unknown-14
XNR_RS03580,,Unknown-9
XNR_RS03580,,Unknown-16
XNR_RS03960,,Unknown-9
XNR_RS03960,,Unknown-17
XNR_RS04010,,Unknown-9
XNR_RS04010,,Unknown-16
XNR_RS04195,,Unknown-9
XNR_RS04195,,Unknown-16
XNR_RS04440,,Unknown-9
XNR_RS04735,,Unknown-9
XNR_RS04735,,Unknown-14
XNR_RS04990,,Unknown-9
XNR_RS05005,,Unknown-9
XNR_RS05005,,Unknown-11
XNR_RS05110,,Unknown-9
XNR_RS05110,,Unknown-16
XNR_RS05215,,Unknown-9
XNR_RS05215,,Unknown-16
XNR_RS05375,,Unknown-9
XNR_RS05375,,Nuo Complex
XNR_RS05375,,Unknown-16
XNR_RS05440,,Unknown-9
XNR_RS31075,,Unknown-9
XNR_RS05690,,Unknown-9
XNR_RS31090,,Unknown-9
XNR_RS31095,,Unknown-9
XNR_RS31095,,Unknown-17
XNR_RS06045,,Unknown-9
XNR_RS06045,,Unknown-11
XNR_RS06325,,Unknown-9
XNR_RS06345,,Unknown-9
XNR_RS06570,,Unknown-9
XNR_RS06615,,Unknown-9
XNR_RS06675,,Unknown-9
XNR_RS06675,,Unknown-11
XNR_RS06675,,Unknown-16
XNR_RS06820,,Unknown-9
XNR_RS06825,,Unknown-9
XNR_RS07090,,Unknown-9
XNR_RS07180,,Unknown-9
XNR_RS07465,,Unknown-9
XNR_RS07670,,Unknown-9
XNR_RS07765,,Unknown-9
XNR_RS07765,,Unknown-17
XNR_RS07910,,Unknown-9
XNR_RS07910,,Unknown-12
XNR_RS07945,,Unknown-9
XNR_RS07945,,Unknown-16
XNR_RS07950,,Unknown-9
XNR_RS08160,,Unknown-9
XNR_RS08205,,Unknown-9
XNR_RS08235,,Unknown-9
XNR_RS08245,,Unknown-9
XNR_RS08245,,Unknown-17
XNR_RS08330,,Unknown-9
XNR_RS08330,,Galactose Metabolism
XNR_RS08330,,Unknown-16
XNR_RS08375,,Unknown-9
XNR_RS08630,,Unknown-9
XNR_RS08630,,Unknown-17
XNR_RS08705,,Unknown-9
XNR_RS08740,,Unknown-9
XNR_RS08825,,Unknown-9
XNR_RS08845,,Unknown-9
XNR_RS08880,,Unknown-9
XNR_RS31120,,Unknown-9
XNR_RS08920,,Unknown-9
XNR_RS08920,,Unknown-14
XNR_RS08920,,SAL-2242 Related
XNR_RS08970,,Unknown-9
XNR_RS08970,,Unknown-15
XNR_RS09215,,Unknown-9
XNR_RS09215,,Unknown-16
XNR_RS09220,,Unknown-9
XNR_RS09220,,Unknown-16
XNR_RS09875,,Unknown-9
XNR_RS10165,,Unknown-9
XNR_RS10175,,Unknown-9
XNR_RS10175,,Unknown-10
XNR_RS10365,,Unknown-9
XNR_RS29715,,Unknown-9
XNR_RS29715,,Unknown-15
XNR_RS29715,,Nuo Complex
XNR_RS29715,,Unknown-16
XNR_RS31170,,Unknown-9
XNR_RS31175,,Unknown-9
XNR_RS31175,,Unknown-12
XNR_RS10815,,Unknown-9
XNR_RS10815,,Unknown-13
XNR_RS11125,,Unknown-9
XNR_RS11310,,Unknown-9
XNR_RS11310,,Unknown-14
XNR_RS11425,,Unknown-9
XNR_RS11425,,Unknown-14
XNR_RS11470,,Unknown-9
XNR_RS11685,,Unknown-9
XNR_RS11975,,Unknown-9
XNR_RS12010,,Unknown-9
XNR_RS12380,,Unknown-9
XNR_RS12545,,Unknown-9
XNR_RS12575,,Unknown-9
XNR_RS12580,,Unknown-9
XNR_RS12685,,Unknown-9
XNR_RS12685,,Unknown-11
XNR_RS12685,,Unknown-16
XNR_RS12865,,Unknown-9
XNR_RS30715,,Unknown-9
XNR_RS13235,,Unknown-9
XNR_RS13235,,Unknown-17
XNR_RS13285,,Unknown-9
XNR_RS29830,,Unknown-9
XNR_RS13675,,Unknown-9
XNR_RS13815,,Unknown-9
XNR_RS13815,,Galactose Metabolism
XNR_RS13815,,Nuo Complex
XNR_RS13815,,Unknown-16
XNR_RS30830,,Unknown-9
XNR_RS13900,,Unknown-9
XNR_RS13940,,Unknown-9
XNR_RS14075,,Unknown-9
XNR_RS14405,,Unknown-9
XNR_RS14405,,Gas Vesicle Formation
XNR_RS14440,,Unknown-9
XNR_RS14475,,Unknown-9
XNR_RS14475,,Unknown-15
XNR_RS14475,,Unknown-16
XNR_RS14605,,Unknown-9
XNR_RS14610,,Unknown-9
XNR_RS14695,,Unknown-9
XNR_RS14720,,Unknown-9
XNR_RS14720,,Unknown-15
XNR_RS14825,,Unknown-9
XNR_RS14825,,Unknown-11
XNR_RS29890,,Unknown-9
XNR_RS29890,,Unknown-16
XNR_RS15020,,Unknown-9
XNR_RS15030,,Unknown-9
XNR_RS15085,,Unknown-9
XNR_RS15225,,Unknown-9
XNR_RS15225,,Unknown-14
XNR_RS15225,,Unknown-16
XNR_RS15365,,Unknown-9
XNR_RS15380,,Unknown-9
XNR_RS15380,,Unknown-16
XNR_RS15465,,Unknown-9
XNR_RS15865,,Unknown-9
XNR_RS15875,,Unknown-9
XNR_RS29940,,Unknown-9
XNR_RS16095,,Unknown-9
XNR_RS16125,,Unknown-9
XNR_RS16125,,pstSCAB
XNR_RS16125,,Unknown-16
XNR_RS16235,,Unknown-9
XNR_RS16240,,Unknown-9
XNR_RS16295,,Unknown-9
XNR_RS16295,,Unknown-14
XNR_RS16295,,SAL-2242 Related
XNR_RS16295,,Unknown-17
XNR_RS16335,,Unknown-9
XNR_RS16360,,Unknown-9
XNR_RS16360,,Unknown-16
XNR_RS16380,,Unknown-9
XNR_RS16380,,Unknown-15
XNR_RS16380,,Unknown-16
XNR_RS16570,,Unknown-9
XNR_RS16605,,Unknown-9
XNR_RS16725,,Unknown-9
XNR_RS16725,,Unknown-14
XNR_RS31305,,Unknown-9
XNR_RS31305,,Unknown-13
XNR_RS31305,,Unknown-15
XNR_RS16830,,Unknown-9
XNR_RS16840,,Unknown-9
XNR_RS16920,,Unknown-9
XNR_RS16920,,SGR PTM-related
XNR_RS16980,,Unknown-9
XNR_RS16980,,Unknown-16
XNR_RS17490,,Unknown-9
XNR_RS17645,,Unknown-9
XNR_RS17685,,Unknown-9
XNR_RS17700,,Unknown-9
XNR_RS17740,,Unknown-9
XNR_RS17870,,Unknown-9
XNR_RS17905,,Unknown-9
XNR_RS17920,,Unknown-9
XNR_RS17950,,Unknown-9
XNR_RS18030,,Unknown-9
XNR_RS18030,,Nuo Complex
XNR_RS18030,,Unknown-16
XNR_RS18085,,Unknown-9
XNR_RS18350,,Unknown-9
XNR_RS18670,,Unknown-9
XNR_RS18670,,Cold Response/Bacteriophages
XNR_RS18670,,Nuo Complex
XNR_RS18690,,Unknown-9
XNR_RS18690,,Unknown-12
XNR_RS18715,,Unknown-9
XNR_RS18715,,Unknown-16
XNR_RS18790,,Unknown-9
XNR_RS18815,,Unknown-9
XNR_RS18825,,Unknown-9
XNR_RS18965,,Unknown-9
XNR_RS18965,,Unknown-12
XNR_RS18965,,Unknown-15
XNR_RS18965,,Unknown-17
XNR_RS19115,,Unknown-9
XNR_RS19255,,Unknown-9
XNR_RS19275,,Unknown-9
XNR_RS19275,,Nuo Complex
XNR_RS19375,,Unknown-9
XNR_RS19750,,Unknown-9
XNR_RS19760,,Unknown-9
XNR_RS19805,,Unknown-9
XNR_RS19895,,Unknown-9
XNR_RS20260,,Unknown-9
XNR_RS20295,,Unknown-9
XNR_RS20295,,Unknown-16
XNR_RS20495,,Unknown-9
XNR_RS20525,,Unknown-9
XNR_RS20560,,Unknown-9
XNR_RS20560,,Nuo Complex
XNR_RS20615,,Unknown-9
XNR_RS20615,,Unknown-17
XNR_RS20620,,Unknown-9
XNR_RS20745,,Unknown-9
XNR_RS20815,,Unknown-9
XNR_RS20830,,Unknown-9
XNR_RS20905,,Unknown-9
XNR_RS20960,,Unknown-9
XNR_RS20960,,Unknown-11
XNR_RS20960,,Unknown-17
XNR_RS20995,,Unknown-9
XNR_RS21045,,Unknown-9
XNR_RS21405,,Unknown-9
XNR_RS30900,,Unknown-9
XNR_RS21725,,Unknown-9
XNR_RS22030,,Unknown-9
XNR_RS22030,,Nuo Complex
XNR_RS22070,,Unknown-9
XNR_RS22310,,Unknown-9
XNR_RS22445,,Unknown-9
XNR_RS22445,,Unknown-11
XNR_RS22515,,Unknown-9
XNR_RS22690,,Unknown-9
XNR_RS22935,,Unknown-9
XNR_RS23185,,Unknown-9
XNR_RS23185,,Unknown-15
XNR_RS23255,,Unknown-9
XNR_RS23365,,Unknown-9
XNR_RS23475,,Unknown-9
XNR_RS23585,,Unknown-9
XNR_RS23600,,Unknown-9
XNR_RS23715,,Unknown-9
XNR_RS23715,,Unknown-17
XNR_RS30920,,Unknown-9
XNR_RS23960,,Unknown-9
XNR_RS23985,,Unknown-9
XNR_RS23985,,SGR PTM-related
XNR_RS23985,,Unknown-11
XNR_RS24075,,Unknown-9
XNR_RS24075,,Unknown-15
XNR_RS24250,,Unknown-9
XNR_RS24515,,Unknown-9
XNR_RS24880,,Unknown-9
XNR_RS25305,,Unknown-9
XNR_RS25305,,Unknown-12
XNR_RS25305,,Unknown-16
XNR_RS25695,,Unknown-9
XNR_RS25870,,Unknown-9
XNR_RS25870,,SGR PTM-related
XNR_RS25880,,Unknown-9
XNR_RS25880,,SGR PTM-related
XNR_RS25895,,Unknown-9
XNR_RS25915,,Unknown-9
XNR_RS26110,,Unknown-9
XNR_RS26150,,Unknown-9
XNR_RS26170,,Unknown-9
XNR_RS26170,,Unknown-14
XNR_RS26390,,Unknown-9
XNR_RS26425,,Unknown-9
XNR_RS26430,,Unknown-9
XNR_RS26500,,Unknown-9
XNR_RS26500,,Unknown-16
XNR_RS26535,,Unknown-9
XNR_RS26565,,Unknown-9
XNR_RS26600,,Unknown-9
XNR_RS26625,,Unknown-9
XNR_RS26660,,Unknown-9
XNR_RS26660,,Unknown-12
XNR_RS27080,,Unknown-9
XNR_RS27160,,Unknown-9
XNR_RS27230,,Unknown-9
XNR_RS27230,,Unknown-13
XNR_RS27385,,Unknown-9
XNR_RS27385,,Nuo Complex
XNR_RS27400,,Unknown-9
XNR_RS27425,,Unknown-9
XNR_RS27760,,Unknown-9
XNR_RS27840,,Unknown-9
XNR_RS27840,,Unknown-17
XNR_RS28040,,Unknown-9
XNR_RS28040,,Unknown-15
XNR_RS30945,,Unknown-9
XNR_RS28105,,Unknown-9
XNR_RS28575,,Unknown-9
XNR_RS28655,,Unknown-9
XNR_RS28660,,Unknown-9
XNR_RS00220,,SGR PTM-related
XNR_RS00220,,Unknown-15
XNR_RS00220,,Unknown-17
XNR_RS00525,,SGR PTM-related
XNR_RS00645,,SGR PTM-related
XNR_RS01745,,SGR PTM-related
XNR_RS01745,,Unknown-17
XNR_RS01800,,SGR PTM-related
XNR_RS01815,,SGR PTM-related
XNR_RS02185,,SGR PTM-related
XNR_RS02350,,SGR PTM-related
XNR_RS02350,,Unknown-12
XNR_RS02465,,SGR PTM-related
XNR_RS02465,,Unknown-16
XNR_RS02470,,SGR PTM-related
XNR_RS02475,,SGR PTM-related
XNR_RS03570,,SGR PTM-related
XNR_RS03570,,Gas Vesicle Formation
XNR_RS03570,,Unknown-16
XNR_RS03800,,SGR PTM-related
XNR_RS03800,,Unknown-16
XNR_RS05735,,SGR PTM-related
XNR_RS05905,,SGR PTM-related
XNR_RS05905,,Gas Vesicle Formation
XNR_RS08400,,SGR PTM-related
XNR_RS08400,,Gas Vesicle Formation
XNR_RS08495,,SGR PTM-related
XNR_RS09275,,SGR PTM-related
XNR_RS31555,,SGR PTM-related
XNR_RS09290,,SGR PTM-related
XNR_RS09300,,SGR PTM-related
XNR_RS10675,,SGR PTM-related
XNR_RS10675,,Unknown-13
XNR_RS30295,,SGR PTM-related
XNR_RS11515,,SGR PTM-related
XNR_RS11515,,Galactose Metabolism
XNR_RS11515,,Unknown-15
XNR_RS11725,,SGR PTM-related
XNR_RS11725,,Unknown-15
XNR_RS11865,,SGR PTM-related
XNR_RS11865,,Unknown-15
XNR_RS13465,,SGR PTM-related
XNR_RS13475,,SGR PTM-related
XNR_RS14550,,SGR PTM-related
XNR_RS14550,,Unknown-12
XNR_RS14550,,Nuo Complex
XNR_RS14550,,Unknown-16
XNR_RS14600,,SGR PTM-related
XNR_RS14600,,Unknown-17
XNR_RS15775,,SGR PTM-related
XNR_RS16200,,SGR PTM-related
XNR_RS16200,,Unknown-12
XNR_RS16200,,Unknown-15
XNR_RS17635,,SGR PTM-related
XNR_RS19160,,SGR PTM-related
XNR_RS19235,,SGR PTM-related
XNR_RS19770,,SGR PTM-related
XNR_RS21900,,SGR PTM-related
XNR_RS21900,,Gas Vesicle Formation
XNR_RS21900,,Unknown-16
XNR_RS22280,,SGR PTM-related
XNR_RS22280,,Gas Vesicle Formation
XNR_RS30130,,SGR PTM-related
XNR_RS30130,,Unknown-12
XNR_RS30130,,Unknown-15
XNR_RS30130,,Unknown-16
XNR_RS23175,,SGR PTM-related
XNR_RS23175,,Gas Vesicle Formation
XNR_RS23175,,Unknown-16
XNR_RS23370,,SGR PTM-related
XNR_RS23370,,Unknown-14
XNR_RS23500,,SGR PTM-related
XNR_RS25875,,SGR PTM-related
XNR_RS25875,,Nuo Complex
XNR_RS26750,,SGR PTM-related
XNR_RS26750,,Unknown-11
XNR_RS27260,,SGR PTM-related
XNR_RS28600,,SGR PTM-related
XNR_RS28600,,Unknown-15
XNR_RS28605,,SGR PTM-related
XNR_RS00725,,Fatty Acid Metabolism/CoA-related Processes
XNR_RS00730,,Fatty Acid Metabolism/CoA-related Processes
XNR_RS00735,,Fatty Acid Metabolism/CoA-related Processes
XNR_RS00740,,Fatty Acid Metabolism/CoA-related Processes
XNR_RS00745,,Fatty Acid Metabolism/CoA-related Processes
XNR_RS07025,,Fatty Acid Metabolism/CoA-related Processes
XNR_RS00855,,Unknown-10
XNR_RS01185,,Unknown-10
XNR_RS02285,,Unknown-10
XNR_RS02295,,Unknown-10
XNR_RS02295,,Unknown-15
XNR_RS02370,,Unknown-10
XNR_RS02370,,Unknown-17
XNR_RS03055,,Unknown-10
XNR_RS03255,,Unknown-10
XNR_RS03320,,Unknown-10
XNR_RS03350,,Unknown-10
XNR_RS03640,,Unknown-10
XNR_RS03790,,Unknown-10
XNR_RS04050,,Unknown-10
XNR_RS04055,,Unknown-10
XNR_RS05295,,Unknown-10
XNR_RS05675,,Unknown-10
XNR_RS05680,,Unknown-10
XNR_RS05855,,Unknown-10
XNR_RS05855,,Unknown-17
XNR_RS05915,,Unknown-10
XNR_RS06870,,Unknown-10
XNR_RS06870,,Unknown-16
XNR_RS07540,,Unknown-10
XNR_RS08005,,Unknown-10
XNR_RS08010,,Unknown-10
XNR_RS29645,,Unknown-10
XNR_RS08765,,Unknown-10
XNR_RS08770,,Unknown-10
XNR_RS08770,,Unknown-16
XNR_RS08775,,Unknown-10
XNR_RS08775,,Unknown-16
XNR_RS08840,,Unknown-10
XNR_RS08980,,Unknown-10
XNR_RS08980,,Unknown-17
XNR_RS29680,,Unknown-10
XNR_RS09040,,Unknown-10
XNR_RS09320,,Unknown-10
XNR_RS10180,,Unknown-10
XNR_RS11005,,Unknown-10
XNR_RS11095,,Unknown-10
XNR_RS11095,,Nuo Complex
XNR_RS11100,,Unknown-10
XNR_RS11130,,Unknown-10
XNR_RS11130,,Unknown-17
XNR_RS11325,,Unknown-10
XNR_RS11325,,Unknown-11
XNR_RS11325,,Unknown-16
XNR_RS11715,,Unknown-10
XNR_RS11735,,Unknown-10
XNR_RS11795,,Unknown-10
XNR_RS11990,,Unknown-10
XNR_RS12425,,Unknown-10
XNR_RS12780,,Unknown-10
XNR_RS12785,,Unknown-10
XNR_RS12995,,Unknown-10
XNR_RS13145,,Unknown-10
XNR_RS13720,,Unknown-10
XNR_RS14655,,Unknown-10
XNR_RS15705,,Unknown-10
XNR_RS16010,,Unknown-10
XNR_RS16065,,Unknown-10
XNR_RS16165,,Unknown-10
XNR_RS16305,,Unknown-10
XNR_RS16790,,Unknown-10
XNR_RS17575,,Unknown-10
XNR_RS18165,,Unknown-10
XNR_RS18165,,Unknown-16
XNR_RS19065,,Unknown-10
XNR_RS19080,,Unknown-10
XNR_RS20060,,Unknown-10
XNR_RS20065,,Unknown-10
XNR_RS20075,,Unknown-10
XNR_RS21110,,Unknown-10
XNR_RS21115,,Unknown-10
XNR_RS22105,,Unknown-10
XNR_RS22105,,Unknown-16
XNR_RS22770,,Unknown-10
XNR_RS22770,,Unknown-13
XNR_RS22770,,Unknown-16
XNR_RS24210,,Unknown-10
XNR_RS24895,,Unknown-10
XNR_RS25240,,Unknown-10
XNR_RS25250,,Unknown-10
XNR_RS25265,,Unknown-10
XNR_RS25485,,Unknown-10
XNR_RS25995,,Unknown-10
XNR_RS26020,,Unknown-10
XNR_RS26020,,Unknown-17
XNR_RS26055,,Unknown-10
XNR_RS26155,,Unknown-10
XNR_RS31400,,Unknown-10
XNR_RS31400,,Unknown-15
XNR_RS26930,,Unknown-10
XNR_RS27005,,Unknown-10
XNR_RS27365,,Unknown-10
XNR_RS27550,,Unknown-10
XNR_RS27550,,Unknown-15
XNR_RS28135,,Unknown-10
XNR_RS05000,,Unknown-11
XNR_RS06660,,Unknown-11
XNR_RS06890,,Unknown-11
XNR_RS06890,,Unknown-12
XNR_RS06890,,Unknown-14
XNR_RS07260,,Unknown-11
XNR_RS07315,,Unknown-11
XNR_RS07495,,Unknown-11
XNR_RS07965,,Unknown-11
XNR_RS07970,,Unknown-11
XNR_RS08215,,Unknown-11
XNR_RS08220,,Unknown-11
XNR_RS08315,,Unknown-11
XNR_RS08315,,Galactose Metabolism
XNR_RS08320,,Unknown-11
XNR_RS08320,,Galactose Metabolism
XNR_RS10445,,Unknown-11
XNR_RS10635,,Unknown-11
XNR_RS11995,,Unknown-11
XNR_RS12195,,Unknown-11
XNR_RS12680,,Unknown-11
XNR_RS12680,,Unknown-16
XNR_RS12860,,Unknown-11
XNR_RS13000,,Unknown-11
XNR_RS13000,,Unknown-12
XNR_RS13000,,Unknown-16
XNR_RS13035,,Unknown-11
XNR_RS13510,,Unknown-11
XNR_RS13645,,Unknown-11
XNR_RS13645,,Unknown-14
XNR_RS14420,,Unknown-11
XNR_RS15025,,Unknown-11
XNR_RS16465,,Unknown-11
XNR_RS16475,,Unknown-11
XNR_RS16475,,Nuo Complex
XNR_RS18260,,Unknown-11
XNR_RS18745,,Unknown-11
XNR_RS18745,,Unknown-16
XNR_RS31330,,Unknown-11
XNR_RS31330,,Unknown-12
XNR_RS31330,,Unknown-14
XNR_RS19325,,Unknown-11
XNR_RS19325,,Unknown-14
XNR_RS19330,,Unknown-11
XNR_RS19345,,Unknown-11
XNR_RS19345,,Unknown-14
XNR_RS19960,,Unknown-11
XNR_RS19960,,Nuo Complex
XNR_RS19965,,Unknown-11
XNR_RS20100,,Unknown-11
XNR_RS20100,,Unknown-16
XNR_RS20900,,Unknown-11
XNR_RS20900,,Unknown-14
XNR_RS20900,,Unknown-16
XNR_RS21775,,Unknown-11
XNR_RS22210,,Unknown-11
XNR_RS22210,,Unknown-14
XNR_RS22330,,Unknown-11
XNR_RS22450,,Unknown-11
XNR_RS22470,,Unknown-11
XNR_RS22540,,Unknown-11
XNR_RS22540,,pstSCAB
XNR_RS22925,,Unknown-11
XNR_RS22925,,Unknown-13
XNR_RS23840,,Unknown-11
XNR_RS23840,,Unknown-16
XNR_RS24510,,Unknown-11
XNR_RS25205,,Unknown-11
XNR_RS25205,,Unknown-14
XNR_RS26745,,Unknown-11
XNR_RS00350,,Unknown-12
XNR_RS00350,,Unknown-16
XNR_RS02405,,Unknown-12
XNR_RS03705,,Unknown-12
XNR_RS04105,,Unknown-12
XNR_RS04380,,Unknown-12
XNR_RS04690,,Unknown-12
XNR_RS04690,,Unknown-15
XNR_RS04695,,Unknown-12
XNR_RS05895,,Unknown-12
XNR_RS06860,,Unknown-12
XNR_RS06860,,"Transport, Signaling, and Regulatory processes"
XNR_RS06865,,Unknown-12
XNR_RS06865,,"Transport, Signaling, and Regulatory processes"
XNR_RS07655,,Unknown-12
XNR_RS07720,,Unknown-12
XNR_RS08925,,Unknown-12
XNR_RS09200,,Unknown-12
XNR_RS09690,,Unknown-12
XNR_RS09695,,Unknown-12
XNR_RS10660,,Unknown-12
XNR_RS10800,,Unknown-12
XNR_RS10800,,Unknown-13
