Orthogroup	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
OG0008123				PA0517			
OG0008124				PA0519			
OG0008125				PA0521			
OG0008126				PA0522			
OG0008127				PA0523			
OG0008128				PA0524			
OG0008129				PA0525			
OG0008130				PA0526			
OG0008131				PA0527			
OG0008132				PA0530			
OG0008133				PA0532			
OG0008134				PA0533			
OG0008135				PA0540			
OG0008136				PA0541			
OG0008137				PA0549			
OG0008138				PA0553			
OG0008139				PA0554			
OG0008140				PA0556			
OG0008141				PA0561			
OG0008142				PA0566			
OG0008143				PA0568			
OG0008144				PA0569			
OG0008145				PA0570			
OG0008146				PA0572			
OG0008147				PA0573			
OG0008148				PA0574			
OG0008149				PA0585			
OG0008150				PA0596			
OG0008151				PA0599			
OG0008152				PA0610			
OG0008153				PA0612			
OG0008154				PA0613			
OG0008155				PA0614			
OG0008156				PA0615			
OG0008157				PA0616			
OG0008158				PA0621			
OG0008159				PA0624			
OG0008160				PA0625			
OG0008161				PA0627			
OG0008162				PA0630			
OG0008163				PA0631			
OG0008164				PA0633			
OG0008165				PA0634			
OG0008166				PA0635			
OG0008167				PA0655			
OG0008168				PA0660			
OG0008169				PA0661			
OG0008170				PA0663			
OG0008171				PA0664			
OG0008172				PA0670			
OG0008173				PA0671			
OG0008174				PA0672			
OG0008175				PA0673			
OG0008176				PA0679			
OG0008177				PA0683			
OG0008178				PA0684			
OG0008179				PA0691			
OG0008180				PA0696			
OG0008181				PA0697			
OG0008182				PA0698			
OG0008183				PA0700			
OG0008184				PA0701			
OG0008185				PA0707			
OG0008186				PA0714			
OG0008187				PA0716			
OG0008188				PA0718			
OG0008189				PA0719			
OG0008190				PA0720			
OG0008191				PA0721			
OG0008192				PA0722			
OG0008193				PA0723			
OG0008194				PA0724			
OG0008195				PA0725			
OG0008196				PA0726			
OG0008197				PA0727			
OG0008198				PA0729			
OG0008199				PA0731			
OG0008200				PA0734			
OG0008201				PA0735			
OG0008202				PA0736			
OG0008203				PA0737			
OG0008204				PA0769			
OG0008205				PA0776			
OG0008206				PA0778			
OG0008207				PA0779			
OG0008208				PA0787			
OG0008209				PA0788			
OG0008210				PA0794			
OG0008211				PA0800			
OG0008212				PA0802			
OG0008213				PA0805			
OG0008214				PA0806			
OG0008215				PA0808			
OG0008216				PA0812			
OG0008217				PA0818			
OG0008218				PA0820			
OG0008219				PA0821			
OG0008220				PA0823			
OG0008221				PA0826			
OG0008222				PA0827			
OG0008223				PA0828			
OG0008224				PA0841			
OG0008225				PA0843			
OG0008226				PA0850			
OG0008227				PA0856			
OG0008228				PA0862			
OG0008229				PA0871			
OG0008230				PA0872			
OG0008231				PA0878			
OG0008232				PA0891			
OG0008233				PA0894			
OG0008234				PA0900			
OG0008235				PA0907			
OG0008236				PA0908			
OG0008237				PA0909			
OG0008238				PA0910			
OG0008239				PA0911			
OG0008240				PA0912			
OG0008241				PA0914			
OG0008242				PA0919			
OG0008243				PA0921			
OG0008244				PA0922			
OG0008245				PA0925			
OG0008246				PA0926			
OG0008247				PA0940			
OG0008248				PA0941			
OG0008249				PA0943			
OG0008250				PA0946			
OG0008251				PA0948			
OG0008252				PA0952			
OG0008253				PA0955			
OG0008254				PA0959			
OG0008255				PA0971			
OG0008256				PA0981			
OG0008257				PA0982			
OG0008258				PA0984			
OG0008259				PA0988			
OG0008260				PA0989			
OG0008261				PA0997			
OG0008262				PA0998			
OG0008263				PA1000			
OG0008264				PA1002			
OG0008265				PA1011			
OG0008266				PA1015			
OG0008267				PA1030			
OG0008268				PA1038			
OG0008269				PA1040			
OG0008270				PA1043			
OG0008271				PA1044			
OG0008272				PA1046			
OG0008273				PA1063			
OG0008274				PA1064			
OG0008275				PA1066			
OG0008276				PA1069			
OG0008277				PA1075			
OG0008278				PA1088			
OG0008279				PA1090			
OG0008280				PA1091			
OG0008281				PA1093			
OG0008282				PA1096			
OG0008283				PA1098			
OG0008284				PA1106			
OG0008285				PA1108			
OG0008286				PA1110			
OG0008287				PA1111			
OG0008288				PA1115			
OG0008289				PA1117			
OG0008290				PA1118			
OG0008291				PA1123			
OG0008292				PA1126			
OG0008293				PA1130			
OG0008294				PA1132			
OG0008295				PA1133			
OG0008296				PA1148			
OG0008297				PA1151			
OG0008298				PA1160			
OG0008299				PA1169			
OG0008300				PA1177			
OG0008301				PA1178			
OG0008302				PA1203			
OG0008303				PA1206			
OG0008304				PA1209			
OG0008305				PA1211			
OG0008306				PA1213			
OG0008307				PA1215			
OG0008308				PA1218			
OG0008309				PA1219			
OG0008310				PA1220			
OG0008311				PA1221			
OG0008312				PA1227			
OG0008313				PA1228			
OG0008314				PA1230			
OG0008315				PA1234			
OG0008316				PA1242			
OG0008317				PA1244			
OG0008318				PA1245			
OG0008319				PA1249			
OG0008320				PA1250			
OG0008321				PA1257			
OG0008322				PA1258			
OG0008323				PA1259			
OG0008324				PA1287			
OG0008325				PA1289			
OG0008326				PA1305			
OG0008327				PA1308			
OG0008328				PA1324			
OG0008329				PA1327			
OG0008330				PA1332			
OG0008331				PA1333			
OG0008332				PA1343			
OG0008333				PA1347			
OG0008334				PA1348			
OG0008335				PA1350			
OG0008336				PA1354			
OG0008337				PA1358			
OG0008338				PA1368			
OG0008339				PA1369			
OG0008340				PA1370			
OG0008341				PA1371			
OG0008342				PA1378			
OG0008343				PA1381			
OG0008344				PA1383			
OG0008345				PA1387			
OG0008346				PA1388			
OG0008347				PA1391			
OG0008348				PA1392			
OG0008349				PA1394			
OG0008350				PA1395			
OG0008351				PA1398			
OG0008352				PA1401			
OG0008353				PA1402			
OG0008354				PA1404			
OG0008355				PA1406			
OG0008356				PA1407			
OG0008357				PA1411			
OG0008358				PA1414			
OG0008359				PA1415			
OG0008360				PA1419			
OG0008361				PA1420			
OG0008362				PA1424			
OG0008363				PA1431			
OG0008364				PA1434			
OG0008365				PA1440			
OG0008366				PA1458			
OG0008367				PA1463			
OG0008368				PA1465			
OG0008369				PA1468			
OG0008370				PA1469			
OG0008371				PA1471			
OG0008372				PA1474			
OG0008373				PA1478			
OG0008374				PA1492			
OG0008375				PA1494			
OG0008376				PA1497			
OG0008377				PA1506			
OG0008378				PA1510			
OG0008379				PA1513			
OG0008380				PA1530			
OG0008381				PA1545			
OG0008382				PA1547			
OG0008383				PA1548			
OG0008384				PA1550			
OG0008385				PA1571			
OG0008386				PA1575			
OG0008387				PA1577			
OG0008388				PA1578			
OG0008389				PA1579			
OG0008390				PA1591			
OG0008391				PA1592			
OG0008392				PA1593			
OG0008393				PA1594			
OG0008394				PA1595			
OG0008395				PA1604			
OG0008396				PA1605			
OG0008397				PA1606			
OG0008398				PA1612			
OG0008399				PA1615			
OG0008400				PA1621			
OG0008401				PA1624			
OG0008402				PA1632			
OG0008403				PA1639			
OG0008404				PA1641			
OG0008405				PA1645			
OG0008406				PA1650			
OG0008407				PA1652			
OG0008408				PA1653			
OG0008409				PA1656			
OG0008410				PA1659			
OG0008411				PA1664			
OG0008412				PA1673			
OG0008413				PA1676			
OG0008414				PA1679			
OG0008415				PA1680			
OG0008416				PA1694			
OG0008417				PA1695			
OG0008418				PA1696			
OG0008419				PA1698			
OG0008420				PA1699			
OG0008421				PA1700			
OG0008422				PA1701			
OG0008423				PA1702			
OG0008424				PA1704			
OG0008425				PA1705			
OG0008426				PA1706			
OG0008427				PA1708			
OG0008428				PA1709			
OG0008429				PA1710			
OG0008430				PA1711			
OG0008431				PA1712			
OG0008432				PA1714			
OG0008433				PA1715			
OG0008434				PA1717			
OG0008435				PA1718			
OG0008436				PA1719			
OG0008437				PA1720			
OG0008438				PA1721			
OG0008439				PA1722			
OG0008440				PA1724			
OG0008441				PA1725			
OG0008442				PA1728			
OG0008443				PA1733			
OG0008444				PA1740			
OG0008445				PA1741			
OG0008446				PA1743			
OG0008447				PA1744			
OG0008448				PA1745			
OG0008449				PA1749			
OG0008450				PA1755			
OG0008451				PA1757			
OG0008452				PA1765			
OG0008453				PA1766			
OG0008454				PA1767			
OG0008455				PA1774			
OG0008456				PA1786			
OG0008457				PA1788			
OG0008458				PA1791			
OG0008459				PA1817			
OG0008460				PA1825			
OG0008461				PA1830			
OG0008462				PA1831			
OG0008463				PA1839			
OG0008464				PA1840			
OG0008465				PA1844			
OG0008466				PA1845			
OG0008467				PA1846			
OG0008468				PA1849			
OG0008469				PA1852			
OG0008470				PA1865			
OG0008471				PA1867			
OG0008472				PA1870			
OG0008473				PA1872			
OG0008474				PA1879			
OG0008475				PA1887			
OG0008476				PA1888			
OG0008477				PA1889			
OG0008478				PA1891			
OG0008479				PA1892			
OG0008480				PA1894			
OG0008481				PA1895			
OG0008482				PA1896			
OG0008483				PA1897			
OG0008484				PA1906			
OG0008485				PA1907			
OG0008486				PA1913			
OG0008487				PA1914			
OG0008488				PA1923			
OG0008489				PA1924			
OG0008490				PA1925			
OG0008491				PA1929			
OG0008492				PA1934			
OG0008493				PA1939			
OG0008494				PA1940			
OG0008495				PA1942			
OG0008496				PA1952			
OG0008497				PA1954			
OG0008498				PA1955			
OG0008499				PA1956			
OG0008500				PA1957			
OG0008501				PA1965			
OG0008502				PA1967			
OG0008503				PA1968			
OG0008504				PA1969			
OG0008505				PA1970			
OG0008506				PA1974			
OG0008507				PA1975			
OG0008508				PA1981			
OG0008509				PA1983			
OG0008510				PA1985			
OG0008511				PA1986			
OG0008512				PA1987			
OG0008513				PA1988			
OG0008514				PA2021			
OG0008515				PA2027			
OG0008516				PA2029			
OG0008517				PA2031			
OG0008518				PA2034			
OG0008519				PA2036			
OG0008520				PA2037			
OG0008521				PA2038			
OG0008522				PA2044			
OG0008523				PA2064			
OG0008524				PA2073			
OG0008525				PA2075			
OG0008526				PA2076			
OG0008527				PA2081			
OG0008528				PA2087			
OG0008529				PA2088			
OG0008530				PA2095			
OG0008531				PA2102			
OG0008532				PA2109			
OG0008533				PA2117			
OG0008534				PA2122			
OG0008535				PA2134			
OG0008536				PA2135			
OG0008537				PA2136			
OG0008538				PA2137			
OG0008539				PA2140			
OG0008540				PA2143			
OG0008541				PA2145			
OG0008542				PA2149			
OG0008543				PA2161			
OG0008544				PA2167			
OG0008545				PA2169			
OG0008546				PA2173			
OG0008547				PA2174			
OG0008548				PA2175			
OG0008549				PA2180			
OG0008550				PA2182			
OG0008551				PA2187			
OG0008552				PA2189			
OG0008553				PA2190			
OG0008554				PA2191			
OG0008555				PA2193			
OG0008556				PA2201			
OG0008557				PA2205			
OG0008558				PA2207			
OG0008559				PA2208			
OG0008560				PA2209			
OG0008561				PA2211			
OG0008562				PA2216			
OG0008563				PA2221			
OG0008564				PA2222			
OG0008565				PA2223			
OG0008566				PA2224			
OG0008567				PA2225			
OG0008568				PA2226			
OG0008569				PA2230			
OG0008570				PA2235			
OG0008571				PA2236			
OG0008572				PA2237			
OG0008573				PA2240			
OG0008574				PA2242			
OG0008575				PA2244			
OG0008576				PA2247			
OG0008577				PA2251			
OG0008578				PA2254			
OG0008579				PA2260			
OG0008580				PA2264			
OG0008581				PA2265			
OG0008582				PA2274			
OG0008583				PA2280			
OG0008584				PA2282			
OG0008585				PA2287			
OG0008586				PA2288			
OG0008587				PA2293			
OG0008588				PA2296			
OG0008589				PA2297			
OG0008590				PA2298			
OG0008591				PA2302			
OG0008592				PA2307			
OG0008593				PA2309			
OG0008594				PA2311			
OG0008595				PA2323			
OG0008596				PA2327			
OG0008597				PA2328			
OG0008598				PA2330			
OG0008599				PA2331			
OG0008600				PA2349			
OG0008601				PA2358			
OG0008602				PA2362			
OG0008603				PA2364			
OG0008604				PA2368			
OG0008605				PA2374			
OG0008606				PA2375			
OG0008607				PA2377			
OG0008608				PA2380			
OG0008609				PA2381			
OG0008610				PA2384			
OG0008611				PA2392			
OG0008612				PA2396			
OG0008613				PA2404			
OG0008614				PA2405			
OG0008615				PA2406			
OG0008616				PA2410			
OG0008617				PA2414			
OG0008618				PA2415			
OG0008619				PA2427			
OG0008620				PA2429			
OG0008621				PA2433			
OG0008622				PA2436			
OG0008623				PA2437			
OG0008624				PA2438			
OG0008625				PA2439			
OG0008626				PA2440			
OG0008627				PA2441			
OG0008628				PA2450			
OG0008629				PA2455			
OG0008630				PA2457			
OG0008631				PA2459			
OG0008632				PA2461			
OG0008633				PA2464			
OG0008634				PA2465			
OG0008635				PA2485			
OG0008636				PA2486			
OG0008637				PA2487			
OG0008638				PA2501			
OG0008639				PA2502			
OG0008640				PA2503			
OG0008641				PA2504			
OG0008642				PA2506			
OG0008643				PA2508			
OG0008644				PA2538			
OG0008645				PA2560			
OG0008646				PA2565			
OG0008647				PA2568			
OG0008648				PA2569			
OG0008649				PA2570			
OG0008650				PA2575			
OG0008651				PA2582			
OG0008652				PA2593			
OG0008653				PA2602			
OG0008654				PA2618			
OG0008655				PA2632			
OG0008656				PA2633			
OG0008657				PA2655			
OG0008658				PA2657			
OG0008659				PA2660			
OG0008660				PA2661			
OG0008661				PA2662			
OG0008662				PA2663			
OG0008663				PA2669			
OG0008664				PA2670			
OG0008665				PA2671			
OG0008666				PA2672			
OG0008667				PA2673			
OG0008668				PA2674			
OG0008669				PA2694			
OG0008670				PA2697			
OG0008671				PA2702			
OG0008672				PA2703			
OG0008673				PA2705			
OG0008674				PA2708			
OG0008675				PA2720			
OG0008676				PA2723			
OG0008677				PA2724			
OG0008678				PA2725			
OG0008679				PA2729			
OG0008680				PA2730			
OG0008681				PA2732			
OG0008682				PA2736			
OG0008683				PA2737			
OG0008684				PA2746			
OG0008685				PA2750			
OG0008686				PA2759			
OG0008687				PA2763			
OG0008688				PA2767			
OG0008689				PA2768			
OG0008690				PA2772			
OG0008691				PA2773			
OG0008692				PA2774			
OG0008693				PA2775			
OG0008694				PA2778			
OG0008695				PA2779			
OG0008696				PA2781			
OG0008697				PA2782			
OG0008698				PA2783			
OG0008699				PA2784			
OG0008700				PA2787			
OG0008701				PA2789			
OG0008702				PA2790			
OG0008703				PA2791			
OG0008704				PA2792			
OG0008705				PA2797			
OG0008706				PA2799			
OG0008707				PA2803			
OG0008708				PA2804			
OG0008709				PA2805			
OG0008710				PA2807			
OG0008711				PA2808			
OG0008712				PA2814			
OG0008713				PA2816			
OG0008714				PA2817			
OG0008715				PA2820			
OG0008716				PA2823			
OG0008717				PA2829			
OG0008718				PA2831			
OG0008719				PA2832			
OG0008720				PA2845			
OG0008721				PA2847			
OG0008722				PA2852			
OG0008723				PA2853			
OG0008724				PA2855			
OG0008725				PA2860			
OG0008726				PA2863			
OG0008727				PA2868			
OG0008728				PA2869			
OG0008729				PA2871			
OG0008730				PA2872			
OG0008731				PA2874			
OG0008732				PA2883			
OG0008733				PA2894			
OG0008734				PA2895			
OG0008735				PA2898			
OG0008736				PA2902			
OG0008737				PA2919			
OG0008738				PA2927			
OG0008739				PA2928			
OG0008740				PA2935			
OG0008741				PA2937			
OG0008742				PA2941			
OG0008743				PA2946			
OG0008744				PA2950			
OG0008745				PA2954			
OG0008746				PA2955			
OG0008747				PA2960			
OG0008748				PA2982			
OG0008749				PA2983			
OG0008750				PA2985			
OG0008751				PA2989			
OG0008752				PA2992			
OG0008753				PA2997			
OG0008754				PA2999			
OG0008755				PA3003			
OG0008756				PA3008			
OG0008757				PA3009			
OG0008758				PA3010			
OG0008759				PA3012			
OG0008760				PA3015			
OG0008761				PA3016			
OG0008762				PA3018			
OG0008763				PA3021			
OG0008764				PA3032			
OG0008765				PA3039			
OG0008766				PA3041			
OG0008767				PA3042			
OG0008768				PA3051			
OG0008769				PA3052			
OG0008770				PA3054			
OG0008771				PA3057			
OG0008772				PA3058			
OG0008773				PA3060			
OG0008774				PA3061			
OG0008775				PA3062			
OG0008776				PA3063			
OG0008777				PA3064			
OG0008778				PA3065			
OG0008779				PA3069			
OG0008780				PA3072			
OG0008781				PA3074			
OG0008782				PA3075			
OG0008783				PA3076			
OG0008784				PA3084			
OG0008785				PA3089			
OG0008786				PA3091			
OG0008787				PA3093			
OG0008788				PA3095			
OG0008789				PA3104			
OG0008790				PA3130			
OG0008791				PA3132			
OG0008792				PA3146			
OG0008793				PA3149			
OG0008794				PA3150			
OG0008795				PA3151			
OG0008796				PA3153			
OG0008797				PA3154			
OG0008798				PA3156			
OG0008799				PA3174			
OG0008800				PA3178			
OG0008801				PA3196			
OG0008802				PA3203			
OG0008803				PA3205			
OG0008804				PA3207			
OG0008805				PA3211			
OG0008806				PA3212			
OG0008807				PA3214			
OG0008808				PA3219			
OG0008809				PA3224			
OG0008810				PA3230			
OG0008811				PA3231			
OG0008812				PA3238			
OG0008813				PA3241			
OG0008814				PA3251			
OG0008815				PA3252			
OG0008816				PA3259			
OG0008817				PA3273			
OG0008818				PA3274			
OG0008819				PA3276			
OG0008820				PA3278			
OG0008821				PA3284			
OG0008822				PA3285			
OG0008823				PA3288			
OG0008824				PA3293			
OG0008825				PA3298			
OG0008826				PA3307			
OG0008827				PA3318			
OG0008828				PA3323			
OG0008829				PA3326			
OG0008830				PA3335			
OG0008831				PA3342			
OG0008832				PA3345			
OG0008833				PA3346			
OG0008834				PA3347			
OG0008835				PA3351			
OG0008836				PA3352			
OG0008837				PA3353			
OG0008838				PA3354			
OG0008839				PA3359			
OG0008840				PA3361			
OG0008841				PA3362			
OG0008842				PA3363			
OG0008843				PA3364			
OG0008844				PA3365			
OG0008845				PA3369			
OG0008846				PA3370			
OG0008847				PA3371			
OG0008848				PA3385			
OG0008849				PA3392			
OG0008850				PA3393			
OG0008851				PA3396			
OG0008852				PA3399			
OG0008853				PA3407			
OG0008854				PA3411			
OG0008855				PA3414			
OG0008856				PA3436			
OG0008857				PA3440			
OG0008858				PA3441			
OG0008859				PA3450			
OG0008860				PA3451			
OG0008861				PA3455			
OG0008862				PA3460			
OG0008863				PA3464			
OG0008864				PA3470			
OG0008865				PA3473			
OG0008866				PA3483			
OG0008867				PA3484			
OG0008868				PA3485			
OG0008869				PA3488			
OG0008870				PA3496			
OG0008871				PA3497			
OG0008872				PA3501			
OG0008873				PA3512			
OG0008874				PA3513			
OG0008875				PA3536			
OG0008876				PA3541			
OG0008877				PA3542			
OG0008878				PA3543			
OG0008879				PA3544			
OG0008880				PA3545			
OG0008881				PA3547			
OG0008882				PA3550			
OG0008883				PA3572			
OG0008884				PA3576			
OG0008885				PA3577			
OG0008886				PA3605			
OG0008887				PA3611			
OG0008888				PA3613			
OG0008889				PA3619			
OG0008890				PA3647			
OG0008891				PA3659			
OG0008892				PA3661			
OG0008893				PA3662			
OG0008894				PA3663			
OG0008895				PA3675			
OG0008896				PA3684			
OG0008897				PA3688			
OG0008898				PA3694			
OG0008899				PA3697			
OG0008900				PA3698			
OG0008901				PA3703			
OG0008902				PA3705			
OG0008903				PA3709			
OG0008904				PA3713			
OG0008905				PA3715			
OG0008906				PA3716			
OG0008907				PA3719			
OG0008908				PA3720			
OG0008909				PA3722			
OG0008910				PA3734			
OG0008911				PA3739			
OG0008912				PA3740			
OG0008913				PA3752			
OG0008914				PA3759			
OG0008915				PA3765			
OG0008916				PA3771			
OG0008917				PA3772			
OG0008918				PA3775			
